title,address,city,state,zip,url,featured_image,care_types,care_types_raw
Canyon Rim Care Center,"2730 East 3300 South, Salt Lake City, UT 84109",Salt Lake City,UT,84109,https://app.seniorplace.com/communities/show/12121c8b-4a10-418f-9862-ccfc6b6b0f10,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/3abeefc32a1cd6c958e5329de4ae66a1.jpg,Nursing Home,Skilled Nursing
Capitol Hill Senior Living,"76 South 500 East, Salt Lake City, UT 84102",Salt Lake City,UT,84102,https://app.seniorplace.com/communities/show/99e2d44c-fbfe-41f6-aafd-d51f8da37f4f,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/81da6e0d5094f28169c0253962b3c019.jpg,Assisted Living Community,Assisted Living Facility
Caregiver Support Network Hospice,"570 North Main Street, Farmington, UT 84025",Farmington,UT,84025,https://app.seniorplace.com/communities/show/12a7dc29-caf8-4992-987f-82bf9a0ec37b,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/476864fc33f4326e853bb03980ffab47.jpg,Home Care,Hospice
Carrington Court Assisted Living and Memory Care/Do Not Refer,"1928 West 9800 South, South Jordan, UT 84095, South Jordan, UT 84095",South Jordan,UT,84095,https://app.seniorplace.com/communities/show/9a7af8d6-fa42-490b-8fc6-7d1a70e242ce,https://app.seniorplace.com/api/files/public/25b0a824-def5-4ef4-8021-fe967e7631be,"Assisted Living Community, Independent Living, Memory Care","Independent Living, Assisted Living Facility, Memory Care"
Cascades at Orchard Park,"740 300 East, Orem, UT 84057",Orem,UT,84057,https://app.seniorplace.com/communities/show/407f9553-e0ae-485f-8c1e-bb0455fe2e6c,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/b19ee6cfdc08931980b55a8868f424ab.jpg,Nursing Home,Skilled Nursing
Cascades at Riverwalk,"1012 Jordan River Boulevard, Midvale, UT 84047",Midvale,UT,84047,https://app.seniorplace.com/communities/show/b5740806-afc7-4c71-9938-f1076343fed9,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/bc716c8d181f25401600acaf19f9588a.jpg,Nursing Home,Skilled Nursing
Cedar Health and Rehabilitation,"411 West 1325 North, Cedar City, UT 84721",Cedar City,UT,84721,https://app.seniorplace.com/communities/show/54d0a4ba-7d82-442d-b3db-282a1dbac368,,Nursing Home,Skilled Nursing
Cedarwood at Sandy Assisted Living,"625 East 11000 South, Sandy, UT 84070",Sandy,UT,84070,https://app.seniorplace.com/communities/show/ddc62b1d-b00d-4bdc-8c49-883f2736020b,https://app.seniorplace.com/api/files/public/f3f8dca8-b8b3-48b5-89f7-8e9647e64dbe,"Assisted Living Community, Independent Living, Memory Care","Independent Living, Assisted Living Facility, Memory Care"
Centerfield Healthcare,"736 South 900 East, St. George, UT 84790",St. George,UT,84790,https://app.seniorplace.com/communities/show/ecbf9b7e-5e73-441a-a3f7-6f18e204bea6,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/dee398ca340236bd39386583a0f642fd.jpg,Home Care,"Home Health, Hospice"
Central Valley Hospice,"152 West 1500 North, Nephi, UT 84648",Nephi,UT,84648,https://app.seniorplace.com/communities/show/c79eb4b6-fe06-4348-b518-34775b16b5ae,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/838b7bbaac622e97d4771148e2fb35c2.jpg,Home Care,"Home Health, Hospice"
Chancellor Gardens of Clearfield,"1425 South 1500 East, Clearfield, UT 84015",Clearfield,UT,84015,https://app.seniorplace.com/communities/show/90d33698-22cf-47cc-9a50-edc99dfb0c4e,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a7a60cc996596ad8995a9c0a01c97ae4.jpg,Assisted Living Community,Assisted Living Facility
Charter Healthcare of West Jordan,"623 East Fort Union Boulevard, Midvale, UT 84047",Midvale,UT,84047,https://app.seniorplace.com/communities/show/f2541c0e-f5c6-4eee-8628-91fde28b92a2,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ec869240d44924187bcf128feda18a6c.jpg,Home Care,"Home Health, Hospice"
City Creek Post Acute,"165 South 1000 East, Salt Lake City, UT 84102",Salt Lake City,UT,84102,https://app.seniorplace.com/communities/show/586476e2-b2bf-4bda-9d47-c222cf2f51a1,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/df856dbef56855b1907f71cb2cd646e9.jpg,Nursing Home,Skilled Nursing
Cns Community Hospice - Providence,"221 North Gateway Drive, Providence, UT 84332",Providence,UT,84332,https://app.seniorplace.com/communities/show/a1e74f80-3818-4dfa-be4b-7bc43592f77a,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/88b9a01431fedce4eb9b96c328a8f48f.jpg,Home Care,Hospice
Cogir of Lotus Park Senior Living,"2639 West 3520 South, West Haven, UT 84401",West Haven,UT,84401,https://app.seniorplace.com/communities/show/1627c0bf-77e6-4b63-8fbd-51a18bbcdcd0,https://app.seniorplace.com/api/files/public/2086dd09-6f78-4df8-8fc5-e2424867d026,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Community Nursing Services,"2830 South Redwood Road, West Valley City, UT 84119",West Valley City,UT,84119,https://app.seniorplace.com/communities/show/45a58df2-c707-4524-9af8-231593401b96,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ee2012767372a646f9def8c83e626049.jpg,Home Care,"Home Health, Hospice"
Community Nursing Services,"480 South Carbon Avenue, Price, UT 84501",Price,UT,84501,https://app.seniorplace.com/communities/show/4830acdc-8fb5-4437-8bf9-a317d009e00d,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/078ae9bd8f85800bce57e8e904637f29.jpg,Home Care,Hospice
Copper Creek Senior Living,"10569 River Heights Drive, South Jordan, UT 84095",South Jordan,UT,84095,https://app.seniorplace.com/communities/show/cb9b1290-30a3-4a9e-8816-49c2c3fff4bb,https://app.seniorplace.com/api/files/public/36b92dac-3c22-4fd9-9963-591496da4ce7,"Assisted Living Community, Independent Living, Memory Care","Independent Living, Assisted Living Facility, Memory Care"
Copper Ridge Health Care,"3706 West 9000 South, West Jordan, UT 84088",West Jordan,UT,84088,https://app.seniorplace.com/communities/show/f3923d22-79e0-4bf6-be91-60543a2b3825,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/1319c70e2ed32187ebaced44b7772410.jpg,Nursing Home,Skilled Nursing
Coral Desert Rehabilitation and Care,"1490 Foremaster Drive, St. George, UT 84790",St. George,UT,84790,https://app.seniorplace.com/communities/show/3eb14dbb-b8b3-4aa4-a1fe-08ea28b43ffd,,Nursing Home,Skilled Nursing
Cottage Glen Assisted Living,"1892 North Aaron Drive, Tooele, UT 84074",Tooele,UT,84074,https://app.seniorplace.com/communities/show/ff6dbd2b-70d6-44fe-8601-c34f31a24f98,https://app.seniorplace.com/api/files/public/fc7ad532-41f3-4759-b00d-6ffd8842c23d,Assisted Living Community,Assisted Living Facility
Cottonwood Creek,"1245 East Murray Holladay Road, Millcreek, UT 84117",Millcreek,UT,84117,https://app.seniorplace.com/communities/show/11f20a1d-bb65-4b03-838c-03ca713c9541,https://app.seniorplace.com/api/files/public/265fcaa3-8e9d-4b85-8f95-9edeedba87ca,"Assisted Living Community, Independent Living","Independent Living, Assisted Living Facility"
Country Care,"950 West, Farmington, UT 84025",Farmington,UT,84025,https://app.seniorplace.com/communities/show/41e8be91-c20b-4f13-bf92-a384061c46fc,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/93772399f0a5587e700bbd284b2010fe.jpg,Assisted Living Community,Assisted Living Facility
Country Care Ii,"533 950 West, Farmington, UT 84025",Farmington,UT,84025,https://app.seniorplace.com/communities/show/f7bb1568-c359-4d51-b2cb-6da8dc191c7b,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/a0a96728f3a9cde22ca81f5e9519a64e.jpg,Assisted Living Community,Assisted Living Facility
Country Home Assisted Living,"565 Medical Drive, Bountiful, UT 84010",Bountiful,UT,84010,https://app.seniorplace.com/communities/show/85ce9fde-a948-44fa-a615-629ce1c68467,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/130bdf6af58d27b26af45980d90b08f6.jpg,"Assisted Living Community, Assisted Living Home, Memory Care","Assisted Living Facility, Assisted Living Home, Memory Care"
Country Lane Ogden,"931 1225 N St, Ogden, UT 84404",Ogden,UT,84404,https://app.seniorplace.com/communities/show/d2874075-308b-45fb-a4b6-b65391234465,,Assisted Living Home,Assisted Living Home
Country Oaks Assisted Living of Layton,"1635 North Angel Street, Layton, UT 84041",Layton,UT,84041,https://app.seniorplace.com/communities/show/92423e58-d7e7-41ca-b5a4-ce978811eb4f,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ed3ccab6460e14c20f18d2574aacdf3c.jpg,Assisted Living Community,Assisted Living Facility
Country Pines Retirement Community,"1748 West 1800 North, Clinton, UT 84015",Clinton,UT,84015,https://app.seniorplace.com/communities/show/98143e33-71e3-4c20-b9b7-dd1591c17355,https://app.seniorplace.com/api/files/public/2be3ec0d-bc5e-46d2-aef7-3bcdbb25fc39,Assisted Living Community,Assisted Living Facility
Country View Assisted Living,"2901 West Center Street, Provo, UT 84601",Provo,UT,84601,https://app.seniorplace.com/communities/show/20623262-23e7-4033-b53d-525803168570,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/855653a4cd4b92a3468cdec856fa68ad.jpg,Assisted Living Community,Assisted Living Facility
Courtyard at Jamestown,"3352 North 100 East,, Provo, UT 84604",Provo,UT,84604,https://app.seniorplace.com/communities/show/c466e588-09c8-4647-9901-63d8bdfce6ac,https://app.seniorplace.com/api/files/public/bfb14c3b-dde5-4e4c-8d06-97ab67885d70,,
Courtyard at Jamestown Assisted Living,"3352 North 100 East Street, Provo, UT 84604",Provo,UT,84604,https://app.seniorplace.com/communities/show/d4a63482-c876-4766-a0e9-ac893994f9b1,https://app.seniorplace.com/api/files/public/5adc7b91-c0aa-4166-b746-477b542d57ef,"Assisted Living Community, Independent Living, Memory Care","Independent Living, Assisted Living Facility, Memory Care"
Cove Point Retirement,"1988 North Cove Point Lane, Provo, UT 84604",Provo,UT,84604,https://app.seniorplace.com/communities/show/4b823e96-9442-45a5-97d3-1949b487a109,https://app.seniorplace.com/api/files/public/07de7aad-fc61-419f-aa52-0ee6221184f1,"Assisted Living Community, Independent Living","Independent Living, Assisted Living Facility"
Covington Senior Living of Farmington,"430 South Brookside Drive, Farmington, UT 84025",Farmington,UT,84025,https://app.seniorplace.com/communities/show/8c1fd0e4-9648-4a20-bfd6-687ae7b150e4,,Assisted Living Community,Assisted Living Facility
Covington Senior Living of Lehi,"301 North 1200 East, Lehi, UT 84043",Lehi,UT,84043,https://app.seniorplace.com/communities/show/074cc179-7df1-498a-b8d8-523de9c69275,https://app.seniorplace.com/api/files/public/635e3ec1-c8df-4db8-89c2-c4ee982c354d,"Assisted Living Community, Independent Living, Memory Care","Independent Living, Assisted Living Facility, Memory Care"
Covington Senior Living/Do Not Refer (See Notes),"1925 North State Street, Orem, UT 84057",Orem,UT,84057,https://app.seniorplace.com/communities/show/365e7c6c-e6fe-4f72-90fa-b51951eb26e0,https://app.seniorplace.com/api/files/public/70f045b3-5ca8-4dbb-9e30-129ac04c8bba,Assisted Living Community,Assisted Living Facility
Creekside Senior Living,"430 West 400 North, Bountiful, UT 84010",Bountiful,UT,84010,https://app.seniorplace.com/communities/show/77db3fb9-5212-4f73-bb07-9ccf8f936751,https://app.seniorplace.com/api/files/public/51b22aa1-3b24-4626-b246-9fea1c84f30c,"Assisted Living Community, Independent Living, Memory Care","Independent Living, Assisted Living Facility, Memory Care"
Crescent Senior Living,"11052 South Grapevine Cove, Sandy, UT 84070",Sandy,UT,84070,https://app.seniorplace.com/communities/show/569628af-33bf-4418-be44-8844ad44f0ef,https://app.seniorplace.com/api/files/public/d55a0f46-7c78-49b6-afcf-ce3c1951a303,Assisted Living Community,Assisted Living Facility
Crestwood Rehabilitation and Nursing,"3665 Brinker Avenue, Ogden, UT 84403",Ogden,UT,84403,https://app.seniorplace.com/communities/show/da1c9172-5580-4ed3-8cdd-586a247e8389,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ef2348889ad57918e8651c6b8d1263dc.jpg,Nursing Home,Skilled Nursing
"Desert Oaks Assisted Living and Desert Willows Memory Care Formerly ""The Meadows at Escalante""","950 South 400 East, St. George, UT 84770",St. George,UT,84770,https://app.seniorplace.com/communities/show/3687c5b9-69d2-4097-a83f-4e518fd9b2a0,https://app.seniorplace.com/api/files/public/07932fbb-eb34-4170-8848-11bb60e34a84,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Diamond Jane'S Assisted Living,"345 South Hale Street, Grantsville, UT 84029",Grantsville,UT,84029,https://app.seniorplace.com/communities/show/a8df4645-54e4-4cbc-85e8-f4ee3c3ab441,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/cb4511e72e3d5ee109818c81eb3f7308.jpg,Assisted Living Community,Assisted Living Facility
Dignity Hospice of Utah,"174 South 1100 East, American Fork, UT 84003",American Fork,UT,84003,https://app.seniorplace.com/communities/show/f664eea3-1692-4151-8dc1-862c6e48c72c,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/f2420d29268aa2c048465dbbd3e521d5.jpg,Home Care,"Home Health, Hospice"
Do Not Refer Bellaview Assisted Living and Memory Care,"1049 West 3200 North, Lehi, UT 84043",Lehi,UT,84043,https://app.seniorplace.com/communities/show/10237417-1046-48a5-bf72-5e3b3fb1dd2a,https://app.seniorplace.com/api/files/public/5bfd1ab8-a750-49f1-a511-c8d5e8ed1789,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Draper Rehabilitation and Care Center,"12702 South Fort Street, Draper, UT 84020",Draper,UT,84020,https://app.seniorplace.com/communities/show/dcfdc625-eb96-4aa0-a2cd-2abec8191ec9,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/1aa67a2f3e76a130dc731f4be731d21d.jpg,Nursing Home,Skilled Nursing
Elevate Home Health,"88 East 100 South, Price, UT 84501",Price,UT,84501,https://app.seniorplace.com/communities/show/9ffccacc-c377-4ab5-81c1-8c6456cbcd62,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/eee92b619f194fb6178d13510de90804.jpg,Home Care,"Home Health, Hospice"
Elk Ridge Assisted Living,"218 West Olympic Lane, Elk Ridge, UT 84651",Elk Ridge,UT,84651,https://app.seniorplace.com/communities/show/bd3b9c45-1a9e-4da6-82ef-b6c7e0a29090,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/102c05d3cf6507a2ff3376c34a080174.jpg,Assisted Living Community,Assisted Living Facility
Enhabit Hospice,"5223 West Ascension Way, Murray, UT 84123",Murray,UT,84123,https://app.seniorplace.com/communities/show/c4064b73-3b4d-4920-9ac1-748fbb436883,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/e1852b3d32874d5827a729b605cc8afa.jpg,Home Care,"Home Health, Hospice"
Envision Hospice,"990 West Atherton Drive, Taylorsville, UT 84123",Taylorsville,UT,84123,https://app.seniorplace.com/communities/show/81e445c0-014b-446a-9b7f-bfe74931ca5d,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/5289576af1cd63ba71496bb139472c82.jpg,Home Care,Hospice
Escalante at Coventry,"6898 South 2300 E,, Salt Lake City, UT 84121",Salt Lake City,UT,84121,https://app.seniorplace.com/communities/show/aa2aeac7-dc89-40ee-8301-69dce8f1438d,https://app.seniorplace.com/api/files/public/097b2e21-ca3a-4d4d-9442-75eaaa65c03e,"Assisted Living Community, Independent Living, Memory Care, Respite Care","Independent Living, Assisted Living Facility, Memory Care, Respite Care"
Escalante at Coventry Iii,"6895 Whitmore Way, Cottonwood Heights, UT 84121",Cottonwood Heights,UT,84121,https://app.seniorplace.com/communities/show/ffa99c0c-b83b-4eae-b747-aa944af90731,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/2117f343f505ab1c9dcd4fafcc53710d.jpg,Assisted Living Community,Assisted Living Facility
Escalante at Draper,"11631 South 700 East, Draper, UT 84020",Draper,UT,84020,https://app.seniorplace.com/communities/show/4e36b00a-b2be-45ac-92f8-585fed6c7f2c,https://app.seniorplace.com/api/files/public/6e6c4b62-464a-4db9-b6c7-ef24dad3efb7,Assisted Living Community,Assisted Living Facility
Exemplar Healthcare,"308 East 4500 South, Murray, UT 84107",Murray,UT,84107,https://app.seniorplace.com/communities/show/56745fa4-679a-42c0-a294-bd5659240ee7,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/02a9795602417ccd2e6607675d3d2c21.jpg,Home Care,"Home Health, Hospice"
Fairfield Village,"1205 N Fairfield Road, Layton, UT 84041",Layton,UT,84041,https://app.seniorplace.com/communities/show/542e18e3-089f-471b-ac28-20a506897d8d,https://app.seniorplace.com/api/files/public/204ee776-e6c4-4d07-b59b-d8bfa33aa73b,Independent Living,Independent Living
Fairfield Village of Layton,"1201 North Fairfield Road, Layton, UT 84041",Layton,UT,84041,https://app.seniorplace.com/communities/show/425b5cf8-a961-4e57-8392-6f47316a182e,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/56a96e72fd2f270e7318fc4c09a68fbe.jpg,"Assisted Living Community, Independent Living, Memory Care","Independent Living, Assisted Living Facility, Memory Care"
Family Tree of Morgan,"862 Mahogany Ridge Road, Morgan, UT 84050",Morgan,UT,84050,https://app.seniorplace.com/communities/show/a31b3567-f19e-4a93-9859-78c1b3ee1a2a,https://app.seniorplace.com/api/files/public/3d4f66c6-c2f8-438f-a76e-dd9de5692786,Assisted Living Community,Assisted Living Facility
Family Tree of West Point,"421 North 3150 West, West Point, UT 84015",West Point,UT,84015,https://app.seniorplace.com/communities/show/450b4d03-e163-4ec2-8494-6fd343089dc5,https://app.seniorplace.com/api/files/public/a0278701-88ef-4bba-87c2-20ad85884f82,Assisted Living Community,Assisted Living Facility
First Choice Hospice,"560 West 800 North, Orem, UT 84057",Orem,UT,84057,https://app.seniorplace.com/communities/show/f8dffb48-6b66-4f03-8382-3cdc0ea162cd,,Home Care,"Home Health, Hospice"
Four Corners Regional Care Center,"818 North 400 West, Blanding, UT 84511",Blanding,UT,84511,https://app.seniorplace.com/communities/show/4fb8f52a-1d4b-4d5b-ab4c-7afe4defff07,,Nursing Home,Skilled Nursing
Gables of Brigham City,"997 South 800 West, Brigham City, UT 84302",Brigham City,UT,84302,https://app.seniorplace.com/communities/show/5c12a796-4f17-4fd6-846b-1ae946cc36c5,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/edebe590eed4adaab448c35586622575.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Gables of North Logan Assisted Living,"455 East 2500 North, North Logan, UT 84341",North Logan,UT,84341,https://app.seniorplace.com/communities/show/ae09982d-f66c-4d7b-9967-1bc9944db152,https://app.seniorplace.com/api/files/public/a5fea789-3002-4181-8207-2e37c905a4b0,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Gardens Assisted Living,"1450 9th Street, Ogden, UT 84404",Ogden,UT,84404,https://app.seniorplace.com/communities/show/6e9ee737-a674-49ab-9da4-494203688591,https://app.seniorplace.com/api/files/public/c89c956d-68f1-4308-b84f-840de9679a79,Assisted Living Community,Assisted Living Facility
George E Wahlen Ogden Veterans Home,"1102 1200 West Street, Ogden, UT 84404",Ogden,UT,84404,https://app.seniorplace.com/communities/show/6f9b04cc-b0a2-4412-9a35-64f24833540b,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/7c7ecb6cde480792118c7e58434a966d.jpg,Nursing Home,Skilled Nursing
Golden Skyline Assisted Living,"76 North 100 West, Ephraim, UT 84627",Ephraim,UT,84627,https://app.seniorplace.com/communities/show/5fb84bab-abe2-43ee-b524-b770e5f5ddd9,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c9f29c18f35c3af895e4823da399697d.jpg,Assisted Living Community,Assisted Living Facility
Good Life Senior Living,"15 West 100 North Street, Elmo, UT 84521",Elmo,UT,84521,https://app.seniorplace.com/communities/show/8bd003db-d35e-41ff-b24e-9a969ba93a74,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/be0d296e66c525f826e3c88383101ea5.jpg,Assisted Living Community,Assisted Living Facility
Good Life Senior Living Mount Pleasant,"160 East 200 North, Mount Pleasant, UT 84647",Mount Pleasant,UT,84647,https://app.seniorplace.com/communities/show/76a36847-62a3-45cc-a67f-70ef0165fe2f,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/51b5db20cc827a0869b4dbc269d4598b.jpg,Assisted Living Community,Assisted Living Facility
Good Life Senior Living Price,"1025 West 470 North, Price, UT 84501",Price,UT,84501,https://app.seniorplace.com/communities/show/c0211dae-eda0-4642-8185-93e6b8e259c7,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c75d4bb0ad7c32e80d03303592d036e0.jpg,Assisted Living Community,Assisted Living Facility
Good Shepherd Home Care and Hospice of Eastern Uta,"1680 U.S. 40, Vernal, UT 84078",Vernal,UT,84078,https://app.seniorplace.com/communities/show/52e2ac28-0232-408e-83f0-c40212c1f30e,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/2ca3633cb448470ceda85a38bcb8a1ef.jpg,Home Care,"Home Health, Hospice"
Gunnison Valley Hospice,"45 East 100 North Street, Gunnison, UT 84634",Gunnison,UT,84634,https://app.seniorplace.com/communities/show/e061251a-6ae5-4ea9-9358-04d42503b369,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ab17127ae5289e5239fd82333b904ad9.jpg,Home Care,"Home Health, Hospice"
Harmony Hospice,"5650 South Green Street, Murray, UT 84123",Murray,UT,84123,https://app.seniorplace.com/communities/show/076a5e2e-91da-4730-8b33-839e97764d12,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d7c5c03d87d86beeac6b1df250e7bf7f.jpg,Home Care,"Home Health, Hospice"
Harrison Pointe Healthcare and Rehabilitation,"3430 Harrison Boulevard, Ogden, UT 84403",Ogden,UT,84403,https://app.seniorplace.com/communities/show/097b2a03-ca5b-43fb-92e2-50f6cd518d26,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/2f9a91607979bb1f2d0849e99ec61e18.jpg,Nursing Home,Skilled Nursing
Haven at Sky Mountain,"2192 West 100 North, Hurricane, UT 84737",Hurricane,UT,84737,https://app.seniorplace.com/communities/show/baa3a107-1705-4706-89e0-a59bdb26bbbe,https://app.seniorplace.com/api/files/public/24bf715d-bd8d-48c1-803a-470243ab4251,Assisted Living Community,Assisted Living Facility
Haven Creek Assisted Living,"4607 Midland Drive, West Haven, UT 84401",West Haven,UT,84401,https://app.seniorplace.com/communities/show/bff32400-ba9d-4980-a720-9d92d63946a9,https://app.seniorplace.com/api/files/public/b42ca992-c753-4306-b2d5-4661ea219caa,Assisted Living Community,Assisted Living Facility
Health Watch Hospice of Utah,"1485 East 840 North, Orem, UT 84097",Orem,UT,84097,https://app.seniorplace.com/communities/show/8cfe7898-a71f-4f2e-8339-c738404f1d8e,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/aade7433e51e3854703e6935c52ea101.jpg,Home Care,"Home Health, Hospice"
Hearthstone Manor Assisted Living,"1424 South 1700 East Street, Spanish Fork, UT 84660",Spanish Fork,UT,84660,https://app.seniorplace.com/communities/show/6e83f22f-42d6-4b66-bdb8-f9515d6fe3a2,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/abc0b63820150cedb0f287e7f53f0805.jpg,Assisted Living Community,Assisted Living Facility
Heber Valley Assisted Living,"905 South Field Road, Heber City, UT 84032",Heber City,UT,84032,https://app.seniorplace.com/communities/show/4a1f836a-be7b-4186-bb39-2162be507ead,https://app.seniorplace.com/api/files/public/58b93c71-aaf6-452c-9ca1-0440271ab8e9,Assisted Living Community,Assisted Living Facility
Heirloom Inn,"145 North Carbon Avenue, Price, UT 84501",Price,UT,84501,https://app.seniorplace.com/communities/show/d133a664-3824-4e4c-8272-01a2086489fc,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/15bd99b25cffcd98f12dda22b37f6d05.jpg,Assisted Living Community,Assisted Living Facility
"Heritage Gardens of Springville, Utah","321 East 800 South Street, Springville, UT 84663",Springville,UT,84663,https://app.seniorplace.com/communities/show/ef3dc336-9843-4ac4-bf66-493eee67a5fa,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/c4584429dd57d2c50b70fc7341a6f104.jpg,Assisted Living Community,Assisted Living Facility
Heritage Home,"45 North 100 West, Hurricane, UT 84737",Hurricane,UT,84737,https://app.seniorplace.com/communities/show/3e0dd2b5-ac58-4f20-a042-49b2f08bc6b6,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/ad4c10b5bf8579bddefcc65f7624b934.jpg,Assisted Living Community,Assisted Living Facility
Heritage Home,"45 North 100 West, Hurricane, UT 84737",Hurricane,UT,84737,https://app.seniorplace.com/communities/show/e021444b-a0ad-4ddb-b498-3477ef7e85a1,,,
Heritage Park Healthcare and Rehabilitation,"2700 West 5600 South, Roy, UT 84067",Roy,UT,84067,https://app.seniorplace.com/communities/show/666d9334-dc74-4124-a202-962d5941a411,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/0462d25fcc110fea19023e3e0d242a80.jpg,Nursing Home,Skilled Nursing
Hidden Valley Assisted Living,"1401 Shadow Valley Drive, Ogden, UT 84403",Ogden,UT,84403,https://app.seniorplace.com/communities/show/9ac66aae-84be-4b59-b570-14c9f9a3dc89,https://app.seniorplace.com/api/files/public/3bc943c4-95cc-4d2f-8955-1f671ccd05f3,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Highland Care Center,"4285 South Highland Drive, Millcreek, UT 84124",Millcreek,UT,84124,https://app.seniorplace.com/communities/show/68a201c9-cf3d-4ee7-8912-c89d66a9aa5e,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/048c3a0d0e0ec1238c5d6e3aa46c6239.jpg,Nursing Home,Skilled Nursing
Highland Cove Retirement Community,"3750 South Highland Drive, Salt Lake City, UT 84106",Salt Lake City,UT,84106,https://app.seniorplace.com/communities/show/1ccc210c-55b6-42b4-9e45-54e2636a2125,https://app.seniorplace.com/api/files/public/0ece9755-a2b7-4ecc-a966-264932ad8eb1,"Assisted Living Community, Independent Living","Independent Living, Assisted Living Facility"
Highland Glen,"10322 North 4800 West, Highland, UT 84003",Highland,UT,84003,https://app.seniorplace.com/communities/show/19b2b22f-22ec-43fd-b6c3-15b671194247,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/1708c18e74b0645f01dedef6453ae84b.jpg,"Assisted Living Community, Memory Care","Assisted Living Facility, Memory Care"
Holiday Harrison Regent,"4481 Harrison Blvd, Ogden, UT 84403",Ogden,UT,84403,https://app.seniorplace.com/communities/show/e7da13d7-3c18-4d94-b5d2-24a84116b774,https://app.seniorplace.com/api/files/public/2a9ba2ad-ee2b-447d-b8f4-d1f9b70868d7,Independent Living,Independent Living
Holladay Healthcare Center,"4782 South Holladay Boulevard, Holladay, UT 84117",Holladay,UT,84117,https://app.seniorplace.com/communities/show/37cbed12-c0bf-4eea-b0f9-f6f9312ad8c4,https://placement-crm-cdn.s3.us-west-2.amazonaws.com/_entities/communities/d69a97ddd0a52fe96ae5876f1e07e03c.jpg,Nursing Home,Skilled Nursing
