ID,Title,seniorly_url,type,States,Locations,Image Featured,Image URL,photos,_photos,Attachment URL,Image Title,Image Caption,URL,Decision,Notes,normalized_types
7161,Brookdale North Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/brookdale-north-scottsdale,a:2:{i:0;i:162;i:1;i:3;},Arizona,Scottsdale,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/brookdale-north-scottsdale-bedroom.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/brookdale-north-scottsdale-bedroom.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/75aacc86a9b44ba0d2bfbed57c707f1cfc57b367/brookdale-north-scottsdale-bedroom.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/8e5445d3327a9be23b8f37ef941d55e5e2a6b51a/brookdale-north-scottsdale-outdoor.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/c453e4bd5b103ce7bc662e1c51611f69bdc301f3/brookdale-north-scottsdale-common.jpg",field_68361c6ff3620,,brookdale-north-scottsdale-bedroom,,https://www.seniorly.com/assisted-living/arizona/scottsdale/brookdale-north-scottsdale,Community,,"Memory Care, Assisted Living Community"
7162,Brookdale North Tucson,https://www.seniorly.com/assisted-living/arizona/tucson/brookdale-north-tucson,a:2:{i:0;i:162;i:1;i:3;},Arizona,Tucson,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/1-Brookdale-North-Tucson-Entrance.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/1-Brookdale-North-Tucson-Entrance.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/8b821eb2822c449aa53b3a7cb7c6f82780b98faf/Brookdale-North-Tucson-Courtyard.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/1bd16edd11a0dc6479ddb7643b807bba2180ee54/Brookdale-North-Tucson-Dining-Room.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/da61c91d5c9a868537b83f6ecdd558065b790f8e/1-Brookdale-North-Tucson-Entrance.jpg",field_68361c6ff3620,,1-Brookdale-North-Tucson-Entrance,,https://www.seniorly.com/assisted-living/arizona/tucson/brookdale-north-tucson,Community,,"Memory Care, Assisted Living Community"
7164,Brookdale Peoria,https://www.seniorly.com/assisted-living/arizona/peoria/brookdale-peoria,a:1:{i:0;i:162;},Arizona,Peoria,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/1-Brookdale-Peoria-Entrance.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/1-Brookdale-Peoria-Entrance.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/518908ed0d61d52598e233b5bf0ccea167b7ac14/Brookdale-Peoria-Sitting-Room.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/e35180fdd673f4e5b5e8b97e4073ae7a9de8953b/1-Brookdale-Peoria-Entrance.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/f37a4333dcc6666c9b337a01a55a61c1aca0159d/Brookdale-Peoria-Bedroom.jpg",field_68361c6ff3620,,1-Brookdale-Peoria-Entrance,,https://www.seniorly.com/assisted-living/arizona/peoria/brookdale-peoria,Community,,Assisted Living Community
7166,Brookdale Springs Mesa,https://www.seniorly.com/assisted-living/arizona/mesa/brookdale-springs-mesa,a:2:{i:0;i:162;i:1;i:6;},Arizona,Mesa,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/1-Brookdale-Springs-Mesa-Entrance.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/1-Brookdale-Springs-Mesa-Entrance.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/7f8d5d1e078902d84b0455c7f08f8e29d6e52401/Brookdale-Springs-Mesa-Pool.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/2905292dba237fd8aca018051666a5175f28886d/1-Brookdale-Springs-Mesa-Entrance.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/5b7b37d31f259d586c688505ddaf03980e786eea/Brookdale-Springs-Mesa-Dining-Room.jpg",field_68361c6ff3620,,1-Brookdale-Springs-Mesa-Entrance,,https://www.seniorly.com/assisted-living/arizona/mesa/brookdale-springs-mesa,Community,,"Independent Living, Assisted Living Community"
7177,Cactus Star 1 Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/cactus-star-1-assisted-living-home,a:1:{i:0;i:162;},Arizona,Phoenix,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/32ee457ee9df83fc6a9ffb59d92a5a05-cc_ft_1536.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/32ee457ee9df83fc6a9ffb59d92a5a05-cc_ft_1536.webp,,field_68361c6ff3620,,32ee457ee9df83fc6a9ffb59d92a5a05-cc_ft_1536,,https://www.seniorly.com/assisted-living/arizona/phoenix/cactus-star-1-assisted-living-home,Community,,Assisted Living Community
7180,Cadence Chandler,https://www.seniorly.com/assisted-living/arizona/chandler/cadence-chandler,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;},Arizona,Chandler,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/cadence-chandler-patio.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/cadence-chandler-patio.webp,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/8ed4678cb01281e8416f0d1038e27b10b67d44b0/cadence-chandler-bistro.webp, https://d354o3y6yz93dt.cloudfront.net/images/1200x/4e39d9654fe006e29ed3f795e21c6b06c36d55f2/cadence-chandler-patio.webp, https://d354o3y6yz93dt.cloudfront.net/images/1200x/29be072e79f1db1789dc2d90648a8903d06a4392/cadence-chandler-dining-area-104.jpg",field_68361c6ff3620,,cadence-chandler-patio,,https://www.seniorly.com/assisted-living/arizona/chandler/cadence-chandler,Community,,"Independent Living, Memory Care, Assisted Living Community"
7181,Caissa Assisted Living @  Freeman Farms,https://www.seniorly.com/assisted-living/arizona/gilbert/caissa-assisted-living-home-inc-gilbert,"a:1:{i:0;s:3:""162"";}",Arizona,Gilbert,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/rsw_2560.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/rsw_2560.webp,,field_68361c6ff3620,,rs=w_2560,,https://www.seniorly.com/assisted-living/arizona/gilbert/caissa-assisted-living-home-inc-gilbert,Home,,Assisted Living Home
7183,Caissa Assisted Living @ Whispering Rock,https://www.seniorly.com/assisted-living/arizona/gilbert/caissa-assisted-living-home,"a:1:{i:0;s:3:""162"";}",Arizona,Gilbert,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/rsw_2560h_1920.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/rsw_2560h_1920.webp,,field_68361c6ff3620,,"rs=w_2560,h_1920",,https://www.seniorly.com/assisted-living/arizona/gilbert/caissa-assisted-living-home,Home,,Assisted Living Home
7185,Caliche Senior Living,https://www.seniorly.com/assisted-living/arizona/casa-grande/caliche-senior-living,a:2:{i:0;i:162;i:1;i:3;},Arizona,Casa Grande,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Screenshot202018-07-0520at205.57.0820PM.png,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Screenshot202018-07-0520at205.57.0820PM.png,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/451927c75f858fb28fcde74d85b22b9b/Screenshot%25202018-07-05%2520at%25205.57.08%2520PM.png, https://d354o3y6yz93dt.cloudfront.net/images/1200x/00bad4ab85f29ff79bceac7c4a2e2fbb440ad998/caliche-senior-living-one-bedroom-1.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/451927c75f858fb28fcde74d85b22b9b/Screenshot%25202018-07-05%2520at%25205.56.52%2520PM.png",field_68361c6ff3620,,Screenshot202018-07-0520at205.57.0820PM,,https://www.seniorly.com/assisted-living/arizona/casa-grande/caliche-senior-living,Community,,"Memory Care, Assisted Living Community"
7188,Callinis Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/callini-s-assisted-living,a:1:{i:0;i:162;},Arizona,Scottsdale,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/calinis-assisted-living-kitchen-1.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/calinis-assisted-living-kitchen-1.webp,,field_68361c6ff3620,,calinis assisted living kitchen 1,,https://www.seniorly.com/assisted-living/arizona/scottsdale/callini-s-assisted-living,Home,,Assisted Living Home
7194,Canyon Creek Assisted Living Memory Care,https://www.seniorly.com/assisted-living/arizona/gilbert/canyon-creek-assisted-living-memory-care,a:2:{i:0;i:162;i:1;i:3;},Arizona,Gilbert,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/2023-07-26.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/2023-07-26.webp,,field_68361c6ff3620,,2023-07-26,,https://www.seniorly.com/assisted-living/arizona/gilbert/canyon-creek-assisted-living-memory-care,Community,,"Memory Care, Assisted Living Community"
7195,Canyon Valley Memory Care Residence,https://www.seniorly.com/assisted-living/arizona/green-valley/canyon-valley-memory-care-residence,a:2:{i:0;i:162;i:1;i:3;},Arizona,Green Valley,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/chrome_2018-02-16_15-36-52.png,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/chrome_2018-02-16_15-36-52.png,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/063693312ab5412c4c48de1467eb7b20/chrome_2018-02-16_15-36-52.png, https://d354o3y6yz93dt.cloudfront.net/images/1200x/0773a2a89fc8d628171d86b2efb71bc793bb95a8/canyon-valley-memory-care-residencecanyon-valley-memory-care-residence-exterior-2.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/0773a2a89fc8d628171d86b2efb71bc793bb95a8/canyon-valley-memory-care-residencecanyon-valley-memory-care-residence-dining-1.jpg",field_68361c6ff3620,,chrome_2018-02-16_15-36-52,,https://www.seniorly.com/assisted-living/arizona/green-valley/canyon-valley-memory-care-residence,Community,,"Memory Care, Assisted Living Community"
7196,Canyon View By Platinum Care Homes,https://www.seniorly.com/assisted-living/arizona/tucson/canyon-view-adult-care-home,a:1:{i:0;i:162;},Arizona,Tucson,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/2022-01-21.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/2022-01-21.webp,,field_68361c6ff3620,,2022-01-21,,https://www.seniorly.com/assisted-living/arizona/tucson/canyon-view-adult-care-home,Home,,Assisted Living Home
7207,Carefree Assisted Living Center,https://www.seniorly.com/assisted-living/arizona/cottonwood/carefree-assisted-living-center,a:2:{i:0;i:162;i:1;i:3;},Arizona,Cottonwood,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/2016934_orig.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/2016934_orig.webp,,field_68361c6ff3620,,2016934_orig,,https://www.seniorly.com/assisted-living/arizona/cottonwood/carefree-assisted-living-center,Community,,"Memory Care, Assisted Living Community"
7209,Carefree Manor Assisted Living,https://www.seniorly.com/assisted-living/arizona/carefree/carefree-manor-assisted-living-llc,a:1:{i:0;i:162;},Arizona,Carefree,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/2023-11-18.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/2023-11-18.webp,,field_68361c6ff3620,,2023-11-18,,https://www.seniorly.com/assisted-living/arizona/carefree/carefree-manor-assisted-living-llc,Home,,Assisted Living Home
7220,Caring Hands Comfort Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/caring-hands-comfort-assisted-living-home-llc,a:1:{i:0;i:162;},Arizona,Tucson,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/67a5e77528d0b9d78e2b2a26_streetview.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/67a5e77528d0b9d78e2b2a26_streetview.webp,,field_68361c6ff3620,,67a5e77528d0b9d78e2b2a26_streetview,,https://www.seniorly.com/assisted-living/arizona/tucson/caring-hands-comfort-assisted-living-home-llc,Home,,Assisted Living Home
7229,Casa Buena Assisted Living,https://www.seniorly.com/assisted-living/arizona/chandler/casa-buena-assisted-living,a:1:{i:0;i:162;},Arizona,Chandler,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/20190519_134714.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/20190519_134714.webp,,field_68361c6ff3620,,20190519_134714,,https://www.seniorly.com/assisted-living/arizona/chandler/casa-buena-assisted-living,Home,,Assisted Living Home
7234,Casa De Los Abuelos Dos,https://www.seniorly.com/assisted-living/arizona/tucson/casa-de-los-abuelos-dos-llc,a:1:{i:0;i:162;},Arizona,Tucson,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/696deddb-94de-47a5-abfb-48a72bf35904_large.avif,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/696deddb-94de-47a5-abfb-48a72bf35904_large.avif,,field_68361c6ff3620,,696deddb-94de-47a5-abfb-48a72bf35904_large,,https://www.seniorly.com/assisted-living/arizona/tucson/casa-de-los-abuelos-dos-llc,Home,,Assisted Living Home
7236,Casa De Vida Living,https://www.seniorly.com/assisted-living/arizona/phoenix/casa-de-vida-living,a:1:{i:0;i:162;},Arizona,Phoenix,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/o-4.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/o-4.jpg,,field_68361c6ff3620,,o,,https://www.seniorly.com/assisted-living/arizona/phoenix/casa-de-vida-living,Home,,Assisted Living Home
7237,Casa De Vida Living,https://www.seniorly.com/assisted-living/arizona/phoenix/casa-de-vida-living-phoenix,a:1:{i:0;i:162;},Arizona,Phoenix,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/o-4.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/o-4.jpg,,field_68361c6ff3620,,o,,https://www.seniorly.com/assisted-living/arizona/phoenix/casa-de-vida-living-phoenix,Home,,Assisted Living Home
7241,Casa Theresita III,https://www.seniorly.com/assisted-living/arizona/tucson/casa-theresita-iii,a:1:{i:0;i:162;},Arizona,Tucson,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/89851652_186556099459495_922059345930223616_n.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/89851652_186556099459495_922059345930223616_n.jpg,,field_68361c6ff3620,,89851652_186556099459495_922059345930223616_n,,https://www.seniorly.com/assisted-living/arizona/tucson/casa-theresita-iii,Home,,Assisted Living Home
7242,Casas Adobes Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/casas-adobes-assisted-living,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;},Arizona,Tucson,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/image0-3.jpeg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/image0-3.jpeg,,field_68361c6ff3620,,image0-3,,https://www.seniorly.com/assisted-living/arizona/tucson/casas-adobes-assisted-living,Home,,"Independent Living, Memory Care, Assisted Living Home"
7243,Casas Chapala,https://www.seniorly.com/assisted-living/arizona/tucson/casas-chapala,a:1:{i:0;i:162;},Arizona,Tucson,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/CasaChapalas_Photos_02_Seniorly.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/CasaChapalas_Photos_02_Seniorly.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/9f74cfed80da1e01188d6c19ff766a29/CasaChapalas_Photos_07_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/9f74cfed80da1e01188d6c19ff766a29/CasaChapalas_Photos_02_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/9f74cfed80da1e01188d6c19ff766a29/CasaChapalas_Photos_05_Seniorly.jpg",field_68361c6ff3620,,CasaChapalas_Photos_02_Seniorly,,https://www.seniorly.com/assisted-living/arizona/tucson/casas-chapala,Home,,Assisted Living Home
7244,Cascades Of Tucson,https://www.seniorly.com/assisted-living/arizona/tucson/cascades-of-tucson,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;},Arizona,Tucson,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Movie-theater.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/Movie-theater.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/dd036a9c212c708b7052f6ac329f1c2465a17d12/Library.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/4cee6463229aa33e0553d93802a41abc6540b569/Movie%20theater.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/5d8d2bb3523cf3bb7559aee14338cc9fe9959612/Lobby.jpg",field_68361c6ff3620,,Movie-theater,,https://www.seniorly.com/assisted-living/arizona/tucson/cascades-of-tucson,Community,,"Independent Living, Memory Care, Assisted Living Community"
7249,Caveo Assisted Living,https://www.seniorly.com/assisted-living/arizona/mesa/caveo-assisted-living,a:1:{i:0;i:162;},Arizona,Mesa,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/unnamed-1-9.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/unnamed-1-9.webp,,field_68361c6ff3620,,unnamed-1,,https://www.seniorly.com/assisted-living/arizona/mesa/caveo-assisted-living,Home,,Assisted Living Home
7256,Cedar Pastures,https://www.seniorly.com/assisted-living/arizona/chandler/cedar-pastures,a:1:{i:0;i:162;},Arizona,Chandler,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/900x600-2.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/900x600-2.jpg,,field_68361c6ff3620,,900x600,,https://www.seniorly.com/assisted-living/arizona/chandler/cedar-pastures,Home,,Assisted Living Home
7257,Central Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/central-assisted-living,"a:1:{i:0;s:1:""5"";}",Arizona,Phoenix,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/2023-05-23.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/2023-05-23.webp,,field_68361c6ff3620,,2023-05-23,,https://www.seniorly.com/assisted-living/arizona/phoenix/central-assisted-living,Home,,Assisted Living Home
7258,Central Scottsdale Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/central-scottsdale-assisted-living-llc,a:1:{i:0;i:162;},Arizona,Scottsdale,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/unnamed-2-5.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/unnamed-2-5.webp,,field_68361c6ff3620,,unnamed-2,,https://www.seniorly.com/assisted-living/arizona/scottsdale/central-scottsdale-assisted-living-llc,Community,,Assisted Living Community
7260,Cesca Adult Care Home,https://www.seniorly.com/assisted-living/arizona/glendale/cesca-adult-care-home,a:1:{i:0;i:162;},Arizona,Glendale,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/street-image.png,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/street-image.png,,field_68361c6ff3620,,street-image,,https://www.seniorly.com/assisted-living/arizona/glendale/cesca-adult-care-home,Home,,Assisted Living Home
7266,Charles Residential Care,https://www.seniorly.com/assisted-living/arizona/goodyear/charles-residential-care,a:1:{i:0;i:162;},Arizona,Goodyear,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/footer-img.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/footer-img.jpg,,field_68361c6ff3620,,footer-img,,https://www.seniorly.com/assisted-living/arizona/goodyear/charles-residential-care,Home,,Assisted Living Home
7275,Christian Care Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/christian-care-assisted-living-inc,a:3:{i:0;i:162;i:1;i:3;i:2;i:7;},Arizona,Phoenix,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/christian-care-assisted-living-inc-bedroom-2_sly_high_res_.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/christian-care-assisted-living-inc-bedroom-2_sly_high_res_.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/875bdd5fea744b41e90fa7dc0173190a6aedde92/christian-care-assisted-living-inc-outdoor-1_sly_high_res_.png, https://d354o3y6yz93dt.cloudfront.net/images/1200x/ef8c70aa8ba459ecee8991b8387d4112/Christian%2520Care%2520Assisted%2520Living_photo_01_Seniorly.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/875bdd5fea744b41e90fa7dc0173190a6aedde92/christian-care-assisted-living-inc-living-1.png",field_68361c6ff3620,,christian-care-assisted-living-inc-bedroom-2_sly_high_res_,,https://www.seniorly.com/assisted-living/arizona/phoenix/christian-care-assisted-living-inc,Community,,"Home Care, Memory Care, Assisted Living Community"
7276,Christian Care Manor Ii,https://www.seniorly.com/assisted-living/arizona/phoenix/christian-care-manor-ii-inc,a:1:{i:0;i:162;},Arizona,Phoenix,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/christiancaremanorII_photos_01_seniorly.png,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/christiancaremanorII_photos_01_seniorly.png,,field_68361c6ff3620,,christiancaremanorII_photos_01_seniorly,,https://www.seniorly.com/assisted-living/arizona/phoenix/christian-care-manor-ii-inc,Community,,Assisted Living Community
7290,Citrus Manor,https://www.seniorly.com/assisted-living/arizona/mesa/citrus-manor,a:1:{i:0;i:162;},Arizona,Mesa,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/static-map-79274-6df67d2dadd6b01a6eef6b5064239a81.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/static-map-79274-6df67d2dadd6b01a6eef6b5064239a81.jpg,,field_68361c6ff3620,,static-map-79274-6df67d2dadd6b01a6eef6b5064239a81,,https://www.seniorly.com/assisted-living/arizona/mesa/citrus-manor,Home,,Assisted Living Home
7293,Clarendale Arcadia,https://www.seniorly.com/assisted-living/arizona/phoenix/clarendale-arcadia-residential-senior-living,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;},Arizona,Phoenix,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/clarendale-arcadiaclarendale-arcadia-front-265.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/clarendale-arcadiaclarendale-arcadia-front-265.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/6cb1da679013e0dee88ef2534d6157fb18577bc8/clarendale-arcadiaclarendale-arcadia-front-265.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/6cb1da679013e0dee88ef2534d6157fb18577bc8/clarendale-arcadiaclarendale-arcadia-lounge-266.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/6cb1da679013e0dee88ef2534d6157fb18577bc8/clarendale-arcadiaclarendale-arcadia-1-exterior-272.jpg",field_68361c6ff3620,,clarendale-arcadiaclarendale-arcadia-front-265,,https://www.seniorly.com/assisted-living/arizona/phoenix/clarendale-arcadia-residential-senior-living,Community,,"Independent Living, Memory Care, Assisted Living Community"
7294,Clarendale Of Chandler,https://www.seniorly.com/assisted-living/arizona/chandler/clarendale-of-chandler,a:3:{i:0;i:162;i:1;i:6;i:2;i:3;},Arizona,Chandler,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/clarendale-of-chandlerclarendale-of-chandler-interior-374.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/clarendale-of-chandlerclarendale-of-chandler-interior-374.jpg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/0ba0c0ad5e64df91739a1f9b3b21281453ef5479/clarendale-of-chandlerclarendale-of-chandler-1-exterior-389.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/0ba0c0ad5e64df91739a1f9b3b21281453ef5479/clarendale-of-chandlerclarendale-of-chandler-interior-374.jpg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/0ba0c0ad5e64df91739a1f9b3b21281453ef5479/clarendale-of-chandlerclarendale-of-chandler-interior-370.jpg",field_68361c6ff3620,,clarendale-of-chandlerclarendale-of-chandler-interior-374,,https://www.seniorly.com/assisted-living/arizona/chandler/clarendale-of-chandler,Community,,"Independent Living, Memory Care, Assisted Living Community"
7308,Comfort Assisted Living,https://www.seniorly.com/assisted-living/arizona/peoria/comfort-assisted-living-home-llc,a:1:{i:0;i:162;},Arizona,Peoria,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/header.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/header.jpg,,field_68361c6ff3620,,header,,https://www.seniorly.com/assisted-living/arizona/peoria/comfort-assisted-living-home-llc,Home,,Assisted Living Home
7321,Compassionate Manor Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/compassionate-manor-assisted-living,a:2:{i:0;i:162;i:1;i:3;},Arizona,Scottsdale,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/WhatsApp-Image-2024-06-23-at-2.05.25-PM.jpeg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/07/WhatsApp-Image-2024-06-23-at-2.05.25-PM.jpeg,"https://d354o3y6yz93dt.cloudfront.net/images/1200x/4c92734f281ed9b252220012691e65fc5ade7db4/WhatsApp%20Image%202024-06-23%20at%202.28.10%20PM%20(4).jpeg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/c5bceeae9666dca3d6a0f326b48324a1f828fd04/WhatsApp%20Image%202024-06-23%20at%202.28.10%20PM%20(1).jpeg, https://d354o3y6yz93dt.cloudfront.net/images/1200x/eab3cbc5bbb617afadaa921bbb85809a157800e1/WhatsApp%20Image%202024-06-23%20at%202.05.25%20PM.jpeg",field_68361c6ff3620,,WhatsApp-Image-2024-06-23-at-2.05.25-PM,,https://www.seniorly.com/assisted-living/arizona/scottsdale/compassionate-manor-assisted-living,Community,,"Memory Care, Assisted Living Community"
7325,Constant Care Assisted Living North Central,https://www.seniorly.com/assisted-living/arizona/phoenix/constant-care-assisted-living-north-central,a:1:{i:0;i:162;},Arizona,Phoenix,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/rsw_1200mcg_true.webp,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/rsw_1200mcg_true.webp,,field_68361c6ff3620,,"rs=w_1200,m,cg_true",,https://www.seniorly.com/assisted-living/arizona/phoenix/constant-care-assisted-living-north-central,Home,,Assisted Living Home
7328,Coolidge Legacy At Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/coolidge-legacy-at-scottsdale,a:1:{i:0;i:162;},Arizona,Scottsdale,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/static-map-128711-72264a31df57c6cff2469d939d6e96b3.jpg,http://aplaceforseniorscms.kinsta.cloud/wp-content/uploads/2025/06/static-map-128711-72264a31df57c6cff2469d939d6e96b3.jpg,,field_68361c6ff3620,,static-map-128711-72264a31df57c6cff2469d939d6e96b3,,https://www.seniorly.com/assisted-living/arizona/scottsdale/coolidge-legacy-at-scottsdale,Home,,Assisted Living Home
