seniorly_wp_id,seniorly_title,seniorly_address,seniorly_url,senior_place_wp_id,senior_place_title,senior_place_address,senior_place_url,address_similarity,city,state
10447,Az Lotus V Assisted Living,"6120 South Kimberlee Way, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/az-lotus-v-assisted-living-home-inc,7043,Az Lotus Valley Assisted Living,"6120 South Kimberlee Way, Chandler, Az 85249",https://app.seniorplace.com/communities/show/4cd3aad4-aec5-4b6f-a043-ea002fdb1f14,1.0,,
10448,Aging With Dignity,"1529 East Laredo Street, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/aging-with-dignity-chandler,7287,Circles Of Life Residential Care,"1529 East Laredo Street, Chandler, Az 85225",https://app.seniorplace.com/communities/show/cc80a242-4faf-42fe-b45e-50231c5b7d38,1.0,,
10450,Aqua Garden Care,"2020 East Indigo Drive, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/aqua-garden-care,8288,Joyville Assisted Living Ii,"2020 E Indigo Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/15a2f3cd-7983-4f07-8cd5-b8dcbf33cbd8,1.0,,
10453,Desert Stream Assisted Living 2,"5700 West Park Avenue, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/desert-stream-assisted-living-home-2,6883,Amore Villa Assisted Living,"5700 West Park Avenue, Chandler, Az 85226",https://app.seniorplace.com/communities/show/f9c05331-4480-4730-b166-bef29373a381,1.0,,
10456,American Orchards,"765 North Lindsay Road, Gilbert, Az 85234",https://www.seniorly.com/assisted-living/arizona/gilbert/american-orchards,6878,American Orchards Senior Living,"765 North Lindsay Road, Gilbert, Az 85234",https://app.seniorplace.com/communities/show/e1d9eb3c-138e-4cdd-bd95-a434cda4f9ae,1.0,,
10457,The Enclave At Gilbert Senior Living,"4929 South Val Vista Drive, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/the-enclave-at-gilbert,9857,The Enclave At Gilbert Senior Living Spectrum Retirement,"4929 South Val Vista Drive, Gilbert, Az 85298",https://app.seniorplace.com/communities/show/2c06df69-a940-425a-ad3d-150785ca9204,1.0,,
10458,Hildas Haven Alf 4,"6567 South Garnet Way, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/hilda-s-haven-alf-4,9196,Providence Manoir Assisted Living,"6567 South Garnet Way, Chandler, Az 85249",https://app.seniorplace.com/communities/show/67fe488f-b5d0-4b4f-9212-aaac466f7874,1.0,,
10459,Castle Canyon Assisted Living,"3291 West Harrison Street, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/castle-canyon-assisted-living-inc,9599,Spring Garden Assisted Living,"3291 West Harrison Street, Chandler, Az 85226",https://app.seniorplace.com/communities/show/8289c070-5172-4016-bab4-dacec86b57a9,1.0,,
10467,Total Care Assisted Living,"1670 East Carla Vista Drive, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/total-care-assisted-living-home,6862,Amazing Comfort Care,"1670 East Carla Vista Drive, Chandler, Az 85225",https://app.seniorplace.com/communities/show/f9096540-9271-42e2-aff9-25d487d1a9f3,1.0,,
10470,Hildas Haven Alf 5,"1090 East Kaibab Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/hilda-s-haven-alf-5,7044,Az Ohana Care Home,"1090 East Kaibab Place, Chandler, Az 85249",https://app.seniorplace.com/communities/show/e9c60788-cf3b-494f-826d-d7e29b4efcb6,1.0,,
10471,The Pasadena At Yellowstone,"2530 East Yellowstone Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/the-pasadena-at-yellowstone,8100,Hildas Haven Alf 3,"2530 East Yellowstone Place, Chandler, Az 85249",https://app.seniorplace.com/communities/show/e8d784a9-d73f-4554-a23b-ff18eb9be547,1.0,,
10472,Arizona Premier At Ironwood,"3230 West Ironwood Drive, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/arizona-premier-at-ironwood,8034,Hearts And Flowers Assisted Living,"3230 West Ironwood Drive, Chandler, Az 85226",https://app.seniorplace.com/communities/show/9aae6aac-5680-4d72-b9c1-141a0903f223,1.0,,
10473,Desert Palace Assisted Living I,"651 South Vine Street, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/desert-palace-assisted-living-i,8165,Housing For Senior Solutions,"651 South Vine Street, Chandler, Az 85225",https://app.seniorplace.com/communities/show/801030b1-9b9a-4095-84ba-33639b7a3ad0,1.0,,
10477,Archangel Assisted Living,"1442 East Ebony Drive, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/archangel-assisted-living,6929,Archangel Assisted Living Ii,"1442 East Ebony Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/2afdb121-951b-4e29-993c-1317311318b3,1.0,,
10478,Aloe Haven Assisted Living,"2585 East Honeysuckle Place, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/aloe-haven-assisted-living-home,7212,Caring Angels Residential For Elderly Ii,"2585 East Honeysuckle Place, Chandler, Az 85286",https://app.seniorplace.com/communities/show/b5b9020a-06b5-4c88-9055-3e2a92a2992a,1.0,,
10479,A Place Called Home,"2086 East Aloe Place, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/a-place-called-home-chandler,8260,Jireh Homes,"2086 East Aloe Place, Chandler, Az 85286",https://app.seniorplace.com/communities/show/29d9cba5-6e63-4279-9454-e3ad77ac37e6,1.0,,
10480,Desert Palm 5,"3210 South Jojoba Way, Chandler, Az 85248",https://www.seniorly.com/assisted-living/arizona/chandler/desert-palm-5,9182,Prestige Home,"3210 South Jojoba Way, Chandler, Az 85248",https://app.seniorplace.com/communities/show/93fb4ad5-22a7-41ce-ab42-1859296ee8ba,1.0,,
10481,Desert Palace Assisted Living,"480 South Jay Street, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/desert-palace-assisted-living,7417,Desert Palace Assisted Living,"480 South Jay Street, Chandler, Az 85225",https://app.seniorplace.com/communities/show/faef0a7f-58c5-45e7-a6ae-9fdad2144125,0.9666666666666667,,
10482,Desert Breeze Of Kempton Crossing,"823 South Marie Drive, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/desert-breeze-of-kempton-crossing,6771,Abuelitos Home,"823 South Marie Drive, Chandler, Az 85225",https://app.seniorplace.com/communities/show/e22d22bd-0a97-498a-85a4-6dd969f83132,1.0,,
10483,Magnificent Cedar,"3190 West Drake Street, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/magnificent-cedar,7096,Best Choice 2 Assisted Living,"3190 West Drake Street, Chandler, Az 85226",https://app.seniorplace.com/communities/show/b3fe7f7e-ca83-4b8e-9c42-24c46da78aca,1.0,,
10484,Andersen Springs Care Home,"1541 West Corona Drive, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/andersen-springs-care-home-llc,7142,Bringhealinghome Personal Care,"1541 West Corona Drive, Chandler, Az 85224",https://app.seniorplace.com/communities/show/a96d38c9-5f2b-4709-8ff6-73cae3a2ce58,1.0,,
10485,Whitewing Mansion Assisted Living,"1151 South Sean Drive, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/whitewing-mansion-assisted-living,9107,Pendo Care Homes,"1151 South Sean Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/9a702a72-a7c9-49aa-938a-1ce35be78a16,1.0,,
10487,Chandler Adult Care Home 1,"1781 East Folley Court, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/chandler-adult-care-home-1,8701,Metropolitan Assisted Living,"1781 East Folley Court, Chandler, Az 85225",https://app.seniorplace.com/communities/show/049811ac-4ef5-43d6-b37f-a58068d25d58,1.0,,
10488,Precious Care Assisted,"2112 East Morelos Street, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/precious-care-assisted-llc,7605,Evergreen Assisted Living,"2112 East Morelos Street, Chandler, Az 85225",https://app.seniorplace.com/communities/show/24bb2376-57dd-47f2-8b28-7e7466fa2852,1.0,,
10489,Jal Assisted Living Facility,"3332 West Venice Way, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/jal-assisted-living-facility-llc,8246,Jal Assisted Living,"3332 West Venice Way, Chandler, Az 85226",https://app.seniorplace.com/communities/show/a0f58d9d-7f35-4732-a087-dbdcd7f2fac2,1.0,,
10491,Genuine Home In Chandler Ii,"1572 West Homestead Drive, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/genuine-home-in-chandler-ii,6809,Aegis At Homestead Assisted Living,"1572 West Homestead Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/add3307f-2cbb-4376-97bb-e6ddfdcc27a0,1.0,,
10492,Ocotillo Adult Care Home,"1274 West Lantana Drive, Chandler, Az 85248",https://www.seniorly.com/assisted-living/arizona/chandler/ocotillo-adult-care-home-llc,9178,Prestige Home,"1274 West Lantana Drive, Chandler, Az 85248",https://app.seniorplace.com/communities/show/b02c9120-c318-4fc4-8a69-2e8532299e36,1.0,,
10493,Best Choice Assisted Living,"690 North Cordoba Avenue, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/best-choice-assisted-living-home,9180,Prestige Home In Arizona,"690 North Cordoba Avenue, Chandler, Az 85226",https://app.seniorplace.com/communities/show/403296f8-6a78-48c1-9037-a4f93de46f71,1.0,,
10494,Kiran Manor,"2150 East Flintock Way, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/kiran-manor,8322,Kiran Manor,"2150 East Flintlock Way, Chandler, Az 85286",https://app.seniorplace.com/communities/show/3e050fd8-0ba9-4499-80ea-63260008d5b1,0.9863013698630136,,
10495,Villa Jean I,"704 West Cheyenne Drive, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/villa-jean-i-llc,10130,Villa Jean,"704 West Cheyenne Drive, Chandler, Az 85225",https://app.seniorplace.com/communities/show/8ef1dfff-f0ed-4b54-ba12-6d019ad4a538,1.0,,
10496,Powell Way,"1061 East Powell Way, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/powell-way,7471,Divine Mercy Assisted Living,"1061 East Powell Way, Chandler, Az 85249",https://app.seniorplace.com/communities/show/e5630249-833a-495b-a720-3ff395fd560a,1.0,,
10498,Cedar Care,"163 West Cedar Drive, Chandler, Az 85248",https://www.seniorly.com/assisted-living/arizona/chandler/cedar-care-llc,7254,Cedar Care Assisted Living,"163 West Cedar Drive, Chandler, Az 85248",https://app.seniorplace.com/communities/show/24e351f6-8a8e-4ec0-9c0c-89fc256d46f6,1.0,,
10499,The Gardens Well Assisted Living,"5372 West Geronimo Street, Chandler, Az 85226",https://www.seniorly.com/assisted-living/arizona/chandler/the-garden-s-well-assisted-living,7890,Grace Assisted Living,"5372 West Geronimo Street, Chandler, Az 85226",https://app.seniorplace.com/communities/show/949913d0-0082-48c4-8119-63cd1d5dc7ce,1.0,,
10502,Grand Court Of Mesa Senior Living,"262 East Brown Road, Mesa, Az 85201",https://www.seniorly.com/assisted-living/arizona/mesa/grand-court-of-mesa,7921,Grand Court Of Mesa,"262 East Brown Road, Mesa, Az 85201",https://app.seniorplace.com/communities/show/a6ccc5af-8bd5-414d-858c-ab66d298513c,1.0,,
10505,Amore Courtyard Assisted Living,"643 East La Costa Drive, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/amore-courtyard-assisted-living-home-llc,6882,Amore Garden Assisted Living,"643 East La Costa Drive, Chandler, Az 85249",https://app.seniorplace.com/communities/show/4c211638-9e7c-45d1-a9fe-cc079ff12b38,1.0,,
10506,A Home At Chandler Assisted Living,"636 East Indian Wells Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/a-home-at-chandler-assisted-living,7255,Cedar Care At Lagos Vistoso,"636 East Indian Wells Place, Chandler, Az 85249",https://app.seniorplace.com/communities/show/fcab24cf-23e1-4f20-a7a5-a84dcbed7b28,1.0,,
10508,Harmony Assisted Living,"3921 East Leo Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/harmony-assisted-living,6873,Amenity Home Assisted Living,"3921 East Leo Place, Chandler, Az 85249",https://app.seniorplace.com/communities/show/95eab2c7-ecb4-4e25-9f23-c033e673f6c5,1.0,,
10509,Desert Palm 2,"6541 South Salt Cedar Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/desert-palm-2,9379,Salt Cedar Assisted Living,"6541 South Salt Cedar Place, Chandler, Az 85249",https://app.seniorplace.com/communities/show/35126d84-ff38-4712-8ca3-ec220659e5df,1.0,,
10515,St Therese Care Home,"4807 East Thunderbird Drive, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/st-therese-care-home-chandler,8084,Highland Assisted Living I I,"4807 East Thunderbird Drive, Chandler, Az 85249",https://app.seniorplace.com/communities/show/b33771df-7fae-45a6-a278-1a2211a783dc,1.0,,
10517,Westchester Garden Court,"601 East Westchester Drive, Tempe, Az 85283",https://www.seniorly.com/assisted-living/arizona/tempe/westchester-garden-court,7411,Desert Marigold Senior Living Of Tempe,"601 East Westchester Drive, Tempe, Az 85283",https://app.seniorplace.com/communities/show/92c732d2-2fb9-4e83-ba0c-45ee5918f962,1.0,,
10518,Red Mountain Gilbert,"1804 South Southwind Court, Gilbert, Az 85295",https://www.seniorly.com/assisted-living/arizona/gilbert/red-mountain-assisted-living,9240,Red Mountain Assisted Living,"1804 South Southwind Court, Gilbert, Az 85295",https://app.seniorplace.com/communities/show/75c167bf-b754-453d-ba6c-20b429e799a6,1.0,,
10521,Marigold Assisted Living,"4312 East Redwood Lane, Phoenix, Az 85048",https://www.seniorly.com/assisted-living/arizona/phoenix/marigold-assisted-living,8610,Marigold At Redwood Assisted Living,"4312 East Redwood Lane, Phoenix, Az 85048",https://app.seniorplace.com/communities/show/4fd89053-c24a-4f12-8ff5-db13faaa2e6b,1.0,,207
10523,Class Act Assisted Livings,"2156 East Glencove Street, Mesa, Az 85213",https://www.seniorly.com/assisted-living/arizona/mesa/class-act-assisted-living-homes,7295,Class Act Glencove Mesa,"2156 East Glencove Street, Mesa, Az 85213",https://app.seniorplace.com/communities/show/de2ca965-8bf2-4d95-8440-c15a4301fe28,1.0,,
10525,Majestic Rose,"2461 East Blue Spruce Lane, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/majestic-rose,7339,Coronado Ranch Ach,"2461 East Blue Spruce Lane, Gilbert, Az 85298",https://app.seniorplace.com/communities/show/8e3a507c-f409-4f18-bc6a-49905b26854e,1.0,,
10527,Simones Assisted Living,"4302 East White Aster Street, Phoenix, Az 85044",https://www.seniorly.com/assisted-living/arizona/phoenix/simone-s-assisted-living,7973,Happy And Healthy Assisted Living,"4302 East White Aster Street, Phoenix, Az 85044",https://app.seniorplace.com/communities/show/3c2d88b7-9649-48ff-a4a9-7e845a370c74,1.0,,
10535,Ark Of Life,"1707 East Citation Lane, Tempe, Az 85284",https://www.seniorly.com/assisted-living/arizona/tempe/ark-of-life-inc,8038,Heaven Care Residential,"1707 East Citation Lane, Tempe, Az 85284",https://app.seniorplace.com/communities/show/a096a339-040e-493a-b502-29f1f6f4092d,1.0,,
10536,Caissa Assisted Living,"460 East Phelps Street, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/caissa-assisted-living-home-inc-460-east-phelps-street-gilbert,7182,Caissa Assisted Living,"460 East Phelps Street, Gilbert, Az 85295",https://app.seniorplace.com/communities/show/1f34b89c-3246-4353-a07c-98a2285bbf56,0.96875,,
10537,Stonebridge Family Care,"13639 East Ray Road, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/stonebridge-family-care,7023,Avalon Estates Assisted Living,"13639 East Ray Road, Gilbert, Az 85296",https://app.seniorplace.com/communities/show/a6c237d0-d40e-4eac-a933-628c77414da4,1.0,,
10539,Pennington Manor Assisted Living,"2730 South Pennington, Mesa, Az 85202",https://www.seniorly.com/assisted-living/arizona/mesa/pennington-manor-assisted-living-home,10272,Zoes Assisted Living,"2730 South Pennington, Mesa, Az 85202",https://app.seniorplace.com/communities/show/4f595738-e3d2-4cca-a7c3-83530292ad48,1.0,,
10542,Harvard Villa Assisted Living,"306 East Harvard Avenue, Gilbert, Az 85234",https://www.seniorly.com/assisted-living/arizona/gilbert/harvard-villa-assisted-living-home,7088,Beloved Care Home,"306 East Harvard Avenue, Gilbert, Az 85234",https://app.seniorplace.com/communities/show/6f0e4bef-3615-4855-86f8-e47b3a4ac60c,1.0,,
10543,Welcome Home Adult Care,"1087 East Bajor Street, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/welcome-home-adult-care-llc,8551,M K Tanya Home Care,"1087 East Bajor Street, Gilbert, Az 85298",https://app.seniorplace.com/communities/show/df8ccb2b-73d8-4fff-8e33-095c30fb5e79,1.0,,
10544,New Beginnings,"1663 East Saratoga Street, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/new-beginnings-gilbert,7575,Entrada Assisted Livings,"1663 East Saratoga Street, Gilbert, Az 85296",https://app.seniorplace.com/communities/show/6ef1a0b5-833a-40a7-b9da-92d223264701,1.0,,
10545,Harmony Palm Care Home,"1214 North Palm Street, Gilbert, Az 85234",https://www.seniorly.com/assisted-living/arizona/gilbert/harmony-palm-care-home,9770,Sunset Grand Assisted Living,"1214 North Palm Street, Gilbert, Az 85234",https://app.seniorplace.com/communities/show/72aff247-487f-4d2d-b521-43eae673b5c3,1.0,,
10546,Summerfield At Jentilly Assisted Living,"8150 South Jentilly Lane, Tempe, Az 85284",https://www.seniorly.com/assisted-living/arizona/tempe/summerfield-at-jentilly-assisted-living-home,9685,Summerfield At Jentilly,"8150 South Jentilly Lane, Tempe, Az 85284",https://app.seniorplace.com/communities/show/1d8c8a53-d0b4-4505-8663-60d9a7050e47,1.0,,
10548,Caissa Assisted Living,"975 East Lodgepole Drive, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/caissa-assisted-living-home-inc,8102,Hildas Haven Alf 6,"975 East Lodgepole Drive, Gilbert, Az 85298",https://app.seniorplace.com/communities/show/2fd77d3a-8fe4-4abe-823a-147007052ac7,1.0,,
10549,Tang Assisted Living,"6622 South Dorsey Lane, Tempe, Az 85283",https://www.seniorly.com/assisted-living/arizona/tempe/tang-assisted-living-llc-tempe,8271,Jonahs Ark Assisted Living,"6622 South Dorsey Lane, Tempe, Az 85283",https://app.seniorplace.com/communities/show/04f3ab37-9907-40c5-a6bd-893677cd39fa,1.0,,
10551,Blessings Of Joy Adult Care Home Ii,"841 East San Angelo Avenue, Gilbert, Az 85234",https://www.seniorly.com/assisted-living/arizona/gilbert/blessings-of-joy-adult-care-home-ii-llc,10251,Wyns Garden Assisted Living,"841 East San Angelo Avenue, Gilbert, Az 85234",https://app.seniorplace.com/communities/show/a3984e60-199d-4f42-b99f-6d9acff4977c,1.0,,
10554,Red Mountain At Gateway,"2165 South Stuart Avenue, Gilbert, Az 85295",https://www.seniorly.com/assisted-living/arizona/gilbert/gateway-ranch-assisted-living,9242,Red Mountain Assisted Living At Gateway,"2165 South Stuart Avenue, Gilbert, Az 85295",https://app.seniorplace.com/communities/show/4938967e-ca22-4676-b727-f61027b17e97,1.0,,
10557,Blessings Of Joy Adult Care Home,"2532 East Huntington Drive, Tempe, Az 85282",https://www.seniorly.com/assisted-living/arizona/tempe/blessings-of-joy-adult-care-home-llc,6833,Al Glory Care Home,"2532 East Huntington Drive, Tempe, Az 85282",https://app.seniorplace.com/communities/show/19896984-c76b-4288-b256-e0d478a41b07,1.0,,
10561,Camina Plata,"1782 East Camina Plata Court, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/camina-plata,10230,Willow Springs Assisted Living,"1782 East Camina Plata Court, Gilbert, Az 85298",https://app.seniorplace.com/communities/show/b54c8e4f-d337-4fa1-a38c-18e3637ab0bf,1.0,,
10562,Mary Grace Care Home I,"74 South Prairie Road, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/mary-grace-care-home-i,8635,Mary Grace Care Home,"74 South Prairie Road, Gilbert, Az 85296",https://app.seniorplace.com/communities/show/2cd9e2a2-1d6b-4a50-9229-d8802ebf87ec,1.0,,
10569,Am Homes 2,"3760 East Spring Wheat Lane, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/am-homes-2,8372,Lakeview Trails Assisted Living,"3760 East Spring Wheat Lane, Gilbert, Az 85296",https://app.seniorplace.com/communities/show/428a8d28-bf02-4211-a50d-98db0e2693c7,1.0,,
10570,Guiding Angels Assisted Living,"3678 East Thornton Avenue, Gilbert, Az 85297",https://www.seniorly.com/assisted-living/arizona/gilbert/guiding-angels-assisted-living-llc,8194,Immaculate Heart Of Mary Assisted Living,"3678 East Thornton Avenue, Gilbert, Az 85297",https://app.seniorplace.com/communities/show/a4510c65-144e-4544-893c-3aeed512ab5c,1.0,,
10574,Sunrise Adult Care Center,"3759 East Clovis Avenue, Mesa, Az 85206",https://www.seniorly.com/assisted-living/arizona/mesa/sunrise-adult-care-center-llc,8699,Mesa Serenity Assisted Living,"3759 East Clovis Avenue, Mesa, Az 85206",https://app.seniorplace.com/communities/show/b85fb05d-8bc6-4bac-9c46-2d6e78d3f8d6,1.0,,
10576,Gateway Ranch Assisted Living Ii,"4723 East Buckboard Court, Gilbert, Az 85297",https://www.seniorly.com/assisted-living/arizona/gilbert/gateway-ranch-assisted-living-ii-llc,8578,Majestic Rose Power Ranch,"4723 East Buckboard Court, Gilbert, Az 85297",https://app.seniorplace.com/communities/show/5bf65db1-b97b-4946-8691-9a5ce05a3830,1.0,,
10577,Rosalbas Adult Care Home,"453 North Loma Vista, Mesa, Az 85213",https://www.seniorly.com/assisted-living/arizona/mesa/rosalba-s-adult-care-home,8504,Loma Vista Assisted Living,"453 North Loma Vista, Mesa, Az 85213",https://app.seniorplace.com/communities/show/f9c37df3-b777-486b-a6d9-61da6bd740e9,1.0,,
10578,Shiv Adult Care Home,"1238 East Greenway Circle, Mesa, Az 85203",https://www.seniorly.com/assisted-living/arizona/mesa/shiv-adult-care-home,6934,Arden Villa,"1238 East Greenway Circle, Mesa, Az 85203",https://app.seniorplace.com/communities/show/edebcb53-a1b1-4217-a91b-0efb68e80fca,1.0,,
10582,Des Moines Specialized Care,"3207 East Des Moines Street, Mesa, Az 85213",https://www.seniorly.com/assisted-living/arizona/mesa/des-moines-specialized-care,8092,Highland Park Estate,"3207 East Des Moines Street, Mesa, Az 85213",https://app.seniorplace.com/communities/show/8751d6ef-933c-4a7c-a52b-922e348350d2,1.0,,
10583,Golden Legacy Assisted Living,"1659 East Hale Street, Mesa, Az 85203",https://www.seniorly.com/assisted-living/arizona/mesa/golden-legacy-assisted-living,9729,Sunny Days Senior Living,"1659 East Hale Street, Mesa, Az 85203",https://app.seniorplace.com/communities/show/25319b2a-7e91-4ccd-9d06-1bb4952e4ddd,1.0,,
10588,Az Assisted Living,"21894 South 199Th Way, Queen Creek, Az 85142",https://www.seniorly.com/assisted-living/arizona/queen-creek/az-assisted-living,6939,Arizona Assisted Living,"21894 South 199Th Way, Queen Creek, Az 85142",https://app.seniorplace.com/communities/show/1e4934ed-11fc-43d1-bc4e-8af3e0bfbd62,1.0,,
10590,Alder Leaf Assisted Living,"21151 East Via De Arboles, Queen Creek, Az 85142",https://www.seniorly.com/assisted-living/arizona/queen-creek/alder-leaf-assisted-living,6835,Alder Leaf Assisted Living,"21151 Vía De Arboles, Queen Creek, Az 85142",https://app.seniorplace.com/communities/show/4a010675-d490-4298-9b79-f3d609b967d8,0.9523809523809523,,
10591,Acuna At Morning Sun,"35597 North Bandolier Drive, San Tan Valley, Az 85142",https://www.seniorly.com/assisted-living/arizona/san-tan-valley/acuna-at-morning-sun,6790,Acuna At Morning Sun,"35597 North Bandolier Drive, San Tan Valley, Az 85144",https://app.seniorplace.com/communities/show/4a1723d3-48f1-4940-a331-09f58491e80f,0.9772727272727273,,
10592,Acuna At Morning Sun Ii,"1962 West Cool Water Way, San Tan Valley, Az 85142",https://www.seniorly.com/assisted-living/arizona/san-tan-valley/acuna-at-morning-sun-ii,6856,Ama Vida Care Home,"1962 West Cool Water Way, San Tan Valley, Az 85144",https://app.seniorplace.com/communities/show/f7e6b505-57d5-4792-9871-4640d7124d29,0.9772727272727273,,
10593,Renatas Home For The Elderly,"2268 West Peggy Drive, Queen Creek, Az 85242",https://www.seniorly.com/assisted-living/arizona/queen-creek/renata-s-home-for-the-elderly,9258,Renatas Home For The Elderly,"2268 West Peggy Drive, Queen Creek, Az 85142",https://app.seniorplace.com/communities/show/514dccc8-8d16-4e1a-9633-7b99e5b3ebd8,0.9722222222222222,,
10599,Canyon Oaks Assisted Living,"1890 East Woodsman Place, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/canyon-oaks-assisted-living-llc,10062,Ur Amazing Assisted Living,"1890 East Woodsman Place, Chandler, Az 85286",https://app.seniorplace.com/communities/show/93f80125-421e-4a47-b286-7a8e24099d22,1.0,,
10604,New Horizons Adult Care Home 3,"1045 Chuckwagon Lane, Chino Valley, Az 86323",https://www.seniorly.com/assisted-living/arizona/chino-valley/new-horizons-adult-care-home-3,7376,Daninas Care Home,"1045 Chuck Wagon Lane, Chino Valley, Az 86323",https://app.seniorplace.com/communities/show/44506e67-2db2-41f3-abe0-f12651e87801,0.9876543209876543,,
10605,Granite View Adult Care Home,"7105 Williamson Valley Road, Prescott, Az 86305",https://www.seniorly.com/assisted-living/arizona/prescott/granite-view-adult-care-home,7123,Blue Iris Assisted Living Gh,"7105 North Williamson Valley Road, Prescott, Az 86305",https://app.seniorplace.com/communities/show/f68ff1b1-f554-4af1-be0f-96fac794c7d7,0.9772727272727273,,
10607,Circle Of Life 2,"9240 North American Ranch Road, Prescott, Az 86305",https://www.seniorly.com/assisted-living/arizona/prescott/circle-of-life-2,7283,Circle Of Life Alzheimer Homes,"9240 North American Ranch Road, Prescott, Az 86305",https://app.seniorplace.com/communities/show/f1133036-ea76-4e21-9d00-fa69fcd7be33,1.0,,
10613,Mingus Terrace Assisted Living,"1236 South Pioneer Drive, Cottonwood, Az 86326",https://www.seniorly.com/assisted-living/arizona/cottonwood/mingus-terrace-assisted-living-home,8707,Mingus Terrace Assisted Living,"1236 Pioneer Drive, Cottonwood, Az 86326",https://app.seniorplace.com/communities/show/91209b4a-0a5c-4a30-a72d-fb4295edd259,0.9722222222222222,,
10620,Glassford Place,"7509 East Long Look Drive, Prescott Valley, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott-valley/glassford-place,7803,Glassford Place Senior Living,"7509 East Long Look Drive, Prescott Valley, Az 86314",https://app.seniorplace.com/communities/show/dc12d402-396d-48ed-a3b2-e9de3a4daee1,1.0,,
10622,Ativo Senior Living Of Prescott Valley,"3951 North Viewpoint Drive, Prescott Valley, Az 86314",https://www.seniorly.com/assisted-living/arizona/prescott-valley/ativo-senior-living-of-prescott-valley,7009,Ativo Senior Living Prescott Valley,"3951 North Viewpoint Drive, Prescott Valley, Az 86314",https://app.seniorplace.com/communities/show/a139753c-ebb6-4355-8c06-50a8cbc0a3f3,1.0,,
10623,Arizona Angels,"1220 North Tapadero Drive, Dewey, Az 86327",https://www.seniorly.com/assisted-living/arizona/dewey/arizona-angels-dewey,8080,High Desert Assisted Living,"1220 Tapadero Drive, Dewey, Az 86327",https://app.seniorplace.com/communities/show/96acb09d-848f-4c39-92d2-d54a303b1839,0.96875,,
