ID,Title,address,website
12191,Atlas Hospice Of Southern Utah,"1525 East Ovation Place, Washington, Ut 84780",https://app.seniorplace.com/communities/show/49a38745-4f00-400c-b439-65f47bfd32a3
13993,Ovation Sienne Hills,"1525 East Ovation Place, Washington, Ut 84780",https://app.seniorplace.com/communities/show/f7c2185a-d8ae-481b-b8f7-2c738e96793c
7287,Circles Of Life Residential Care,"1529 East Laredo Street, Chandler, Az 85225",https://app.seniorplace.com/communities/show/cc80a242-4faf-42fe-b45e-50231c5b7d38
10448,Aging With Dignity,"1529 East Laredo Street, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/aging-with-dignity-chandler
9782,Sunshine Legacy Assisted Living,"1532 West Charleston Avenue, Phoenix, Az 85023",https://app.seniorplace.com/communities/show/68516047-95c8-434a-8d04-f26c4b22295a
10841,Charleston Assisted Living,"1532 West Charleston Avenue, Phoenix, Az 85023",https://www.seniorly.com/assisted-living/arizona/phoenix/charleston-assisted-living-phoenix
8820,Norbert Rogers,"15402 North Central Avenue, Phoenix, Az 85022",https://app.seniorplace.com/communities/show/0cee0c1c-159f-4c65-945b-001785b76b33
10002,Theresas Assisted Living,"15402 N Central Avenue, Phoenix, Az 85022",https://app.seniorplace.com/communities/show/fa3e6245-6429-4cf7-8a7a-f6401cc6d691
10785,Obriens Care Home,"15402 North Central Avenue, Phoenix, Az 85022",https://www.seniorly.com/assisted-living/arizona/phoenix/obriens-care-home
7142,Bringhealinghome Personal Care,"1541 West Corona Drive, Chandler, Az 85224",https://app.seniorplace.com/communities/show/a96d38c9-5f2b-4709-8ff6-73cae3a2ce58
10484,Andersen Springs Care Home,"1541 West Corona Drive, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/andersen-springs-care-home-llc
7449,Devine Assisted Living,"15453 West Madison Street, Goodyear, Az 85338",https://app.seniorplace.com/communities/show/c79f15e6-ed70-4c0a-b5b9-674b0ee54501
10373,Zedd Adult Carehome,"15453 West Madison Street, Goodyear, Az 85338",https://www.seniorly.com/assisted-living/arizona/goodyear/zedd-adult-carehome
9036,Park Senior Villas At La Canada Villa F,"1555 West Desert Harbor Circle, Tucson, Az 85704",https://app.seniorplace.com/communities/show/c0aa80b7-50b2-4fea-b819-85bb7d344324
10962,Villas At La Canada The Villa F,"1555 West Desert Harbor Circle, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-f
8865,Nurtured Valley Assisted Living,"15663 East Richwood Avenue, Fountain Hills, Az 85268",https://app.seniorplace.com/communities/show/5ec66535-d532-4209-9f7e-743943e569b4
10676,Fountainview Assisted Living,"15663 East Richwood Avenue, Fountain Hills, Az 85268",https://www.seniorly.com/assisted-living/arizona/fountain-hills/fountainview-assisted-living-home
6809,Aegis At Homestead Assisted Living,"1572 West Homestead Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/add3307f-2cbb-4376-97bb-e6ddfdcc27a0
10491,Genuine Home In Chandler Ii,"1572 West Homestead Drive, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/genuine-home-in-chandler-ii
9028,Park Senior Villas At La Canada Villa C,"1577 West Desert Harbor Circle, Tucson, Az 85704",https://app.seniorplace.com/communities/show/cc92d16c-0ad7-40ae-a52d-aad2ea035c55
10957,Villas At La Canada The Villa C,"1577 West Desert Harbor Circle, Tucson, Az 85704",https://www.seniorly.com/assisted-living/arizona/tucson/villas-at-la-canada-the-villa-c
7240,Casa Leticia,"15835 North 6Th Place, Phoenix, Az 85022",https://app.seniorplace.com/communities/show/5fb24a5b-0825-4f0c-ae2a-b53d067c8ee0
10721,Serene Haven Living,"15835 North 6Th Place, Phoenix, Az 85022",https://www.seniorly.com/assisted-living/arizona/phoenix/serene-haven-living
10788,Monte Cristo Adult Care Home,"15835 North 6Th Place, Phoenix, Az 85022",https://www.seniorly.com/assisted-living/arizona/phoenix/monte-cristo-adult-care-home
10070,Valencia Home At 60Th,"16008 North 60Th Street, Scottsdale, Az 85254",https://app.seniorplace.com/communities/show/2aa37d0f-9892-4757-b9a4-58c6b950fc2e
11075,All Yours Assisted Living,"16008 North 60Th Street, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/all-yours-assisted-living
8405,Lb Assisted Living,"16009 North 6Th Place, Phoenix, Az 85022",https://app.seniorplace.com/communities/show/e8aa9f60-89d8-442a-8806-86131b712f94
10843,Lifes Blessings Assisted Living,"16009 North 6Th Place, Phoenix, Az 85022",https://www.seniorly.com/assisted-living/arizona/phoenix/life-s-blessings-assisted-living-home
7769,Gardens At Ocotillo Senior Livingspectrum Retirement,"1601 West Queen Creek Road, Chandler, Az 85248",https://app.seniorplace.com/communities/show/134762f4-4505-4a28-b794-ed618569e57b
10430,Gardens At Ocotillo Senior Living,"1601 West Queen Creek Road, Chandler, Az 85248",https://www.seniorly.com/assisted-living/arizona/chandler/gardens-at-ocotillo-senior-living
7374,Danila Care Home I I,"16033 North 17Th Place, Phoenix, Az 85022",https://app.seniorplace.com/communities/show/5d3344a9-33ea-4ea9-82ff-488d75f08267
11014,Danila Care Home,"16033 North 17Th Place, Phoenix, Az 85022",https://www.seniorly.com/assisted-living/arizona/phoenix/danila-care-home
6969,Arrowhead Shore Senior Living,"16124 North 87Th Drive, Peoria, Az 85382",https://app.seniorplace.com/communities/show/e91cdecd-3c03-4329-ad7f-072cbbdf1bf6
10825,Alj Peoria,"16124 North 87Th Drive, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/alj-peoria
7853,Golden Summers Care Home Of Moon Valley,"1615 East Le Marche Avenue, Phoenix, Az 85022",https://app.seniorplace.com/communities/show/e6c713f4-4fe7-4ceb-85a9-973b9adde086
11093,La March Assisted Living,"1615 East Le Marche Avenue, Phoenix, Az 85022",https://www.seniorly.com/assisted-living/arizona/phoenix/la-march-assisted-living
8664,Mayfair Eden Homes,"1625 North 72Nd Street, Mesa, Az 85207",https://app.seniorplace.com/communities/show/03262afa-bace-410a-a6f0-441dc31242e8
10341,Eden Adult Care Facility,"1625 North 72Nd Street, Mesa, Az 85207",https://www.seniorly.com/assisted-living/arizona/mesa/eden-adult-care-facility-inc-1625-north-72nd-street-mesa
7254,Cedar Care Assisted Living,"163 West Cedar Drive, Chandler, Az 85248",https://app.seniorplace.com/communities/show/24e351f6-8a8e-4ec0-9c0c-89fc256d46f6
10498,Cedar Care,"163 West Cedar Drive, Chandler, Az 85248",https://www.seniorly.com/assisted-living/arizona/chandler/cedar-care-llc
7738,Fountainview Assisted Living,"16328 East Montrose Drive, Fountain Hills, Az 85268",https://app.seniorplace.com/communities/show/3534f469-73b5-4aca-923a-588dc5f38342
10675,Fountainview Assisted Living Facility,"16328 East Montrose Drive, Fountain Hills, Az 85268",https://www.seniorly.com/assisted-living/arizona/fountain-hills/fountainview-assisted-living-facility
6860,Amazing Care Assisted Living,"16345 West Roosevelt Street, Goodyear, Az 85338",https://app.seniorplace.com/communities/show/0ceb7764-1bbd-4767-baf1-9d6591d49f30
10364,Amazing Care,"16345 West Roosevelt Street, Goodyear, Az 85338",https://www.seniorly.com/assisted-living/arizona/goodyear/amazing-care
7736,Fountain View Village,"16455 E Avenue Of The Fountains, Fountain Hills, Az 85268",https://app.seniorplace.com/communities/show/7491fa4f-8f2f-4987-ab2d-ded6b62b0a5c
10670,Fountain View Village,"16455 East Avenue Of The Fountains, Fountain Hills, Az 85268",https://www.seniorly.com/assisted-living/arizona/fountain-hills/fountain-view-village
8759,Mosaic Gardens Memory Care At Surprise,"16465 North Parkview Place, Surprise, Az 85374",https://app.seniorplace.com/communities/show/4b8b5ad9-efc8-42b0-b9c2-134e6a75be7c
8760,Mosaic Gardens Memory Care Surprise,"16465 N Parkview Place, Surprise, Az 85374",https://app.seniorplace.com/communities/show/fe2432ae-c85e-4e9a-8ae1-15e27ad4a41a
10649,Surprise Memory Care,"16465 North Parkview Place, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/surprise-memory-care-llp
13749,Mackenzie Place Colorado Springs,"1655 Elm Creek View, Colorado Springs, Co 80907",https://app.seniorplace.com/communities/show/c76b9e7b-c54d-41bc-907e-ac8c31c597a4
13751,Mackenzie Place Colorado Springs,"1655 Elm Creek View, Colorado Springs, Co 80907",https://app.seniorplace.com/communities/show/fe61b127-63b5-452e-90de-9d0663d2bc2b
9729,Sunny Days Senior Living,"1659 East Hale Street, Mesa, Az 85203",https://app.seniorplace.com/communities/show/25319b2a-7e91-4ccd-9d06-1bb4952e4ddd
10583,Golden Legacy Assisted Living,"1659 East Hale Street, Mesa, Az 85203",https://www.seniorly.com/assisted-living/arizona/mesa/golden-legacy-assisted-living
8937,Pacifica Senior Living Paradise Valley,"16621 North 38Th Street, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/5b8f5a52-c9d6-4d2d-9843-886da7e110f3
10998,Paradise Valley Senior Living,"16621 North 38Th Street, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/pacifica-senior-living-paradise-valley
7265,Chaparral Winds Independent Living Community,"16623 N W Point Parkway, Surprise, Az 85374",https://app.seniorplace.com/communities/show/46e7cd12-d409-40ed-bb60-52569e0be9fc
10654,Chaparral Winds Assisted Living,"16623 North West Point Parkway, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/chaparral-winds-assisted-living
7575,Entrada Assisted Livings,"1663 East Saratoga Street, Gilbert, Az 85296",https://app.seniorplace.com/communities/show/6ef1a0b5-833a-40a7-b9da-92d223264701
10544,New Beginnings,"1663 East Saratoga Street, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/new-beginnings-gilbert
6862,Amazing Comfort Care,"1670 East Carla Vista Drive, Chandler, Az 85225",https://app.seniorplace.com/communities/show/f9096540-9271-42e2-aff9-25d487d1a9f3
6863,Amazing Comfort Homes,"1670 East Carla Vista Drive, Chandler, Az 85225",https://app.seniorplace.com/communities/show/1ba55b01-46bf-4390-8c4a-836c01f54698
10467,Total Care Assisted Living,"1670 East Carla Vista Drive, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/total-care-assisted-living-home
8038,Heaven Care Residential,"1707 East Citation Lane, Tempe, Az 85284",https://app.seniorplace.com/communities/show/a096a339-040e-493a-b502-29f1f6f4092d
10535,Ark Of Life,"1707 East Citation Lane, Tempe, Az 85284",https://www.seniorly.com/assisted-living/arizona/tempe/ark-of-life-inc
7206,Carefree Assisted Living,"1722 East Tamar Road, Phoenix, Az 85086",https://app.seniorplace.com/communities/show/849f1522-3aae-4538-b5fe-630ae3189287
10287,Docs Place,"1722 East Tamar Road, Phoenix, Az 85086",https://www.seniorly.com/assisted-living/arizona/phoenix/doc-s-place
6982,Asov Borrower,"1734 East Innovation Park Drive, Oro Valley, Az 85755",https://app.seniorplace.com/communities/show/d10e56d5-a6cd-40fc-8c50-1707c7fc0645
10925,All Seasons Of Oro Valley,"1734 East Innovation Park Drive, Oro Valley, Az 85755",https://www.seniorly.com/assisted-living/arizona/oro-valley/all-seasons-of-oro-valley
9188,Proactive Home Care,"17442 North 28Th Street, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/7367d7f8-a44e-40fc-878a-2b9842f2fc96
11030,Biltmore Care Home 2,"17442 North 28Th Street, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/biltmore-care-home-2
9583,Sorrento Assisted Living,"17652 North Avelino Drive, Maricopa, Az 85138",https://app.seniorplace.com/communities/show/af204464-ba6d-4f6d-b7b4-c050f685008a
10911,Haven House Az,"17652 North Avelino Drive, Maricopa, Az 85138",https://www.seniorly.com/assisted-living/arizona/maricopa/haven-house-az
8013,Haven Springs At Green Valley,"17802 Placita Octubre, Green Valley, Az 85614",https://app.seniorplace.com/communities/show/6f9675fb-c603-48ce-acc4-4c5316ac1869
9679,Sugars Ii Assisted Living,"17802 Placita Octubre, Green Valley, Az 85614",https://app.seniorplace.com/communities/show/92714356-0714-43fd-8458-8ddf2a58ae07
8701,Metropolitan Assisted Living,"1781 East Folley Court, Chandler, Az 85225",https://app.seniorplace.com/communities/show/049811ac-4ef5-43d6-b37f-a58068d25d58
10487,Chandler Adult Care Home 1,"1781 East Folley Court, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/chandler-adult-care-home-1
9486,Shambhala Assisted Living,"17814 North 56Th Street, Scottsdale, Az 85254",https://app.seniorplace.com/communities/show/6f9b0f6f-0143-4bcb-8872-5798604da78f
11087,Adagio House Iii,"17814 North 56Th Street, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/adagio-house-iii-llc
10230,Willow Springs Assisted Living,"1782 East Camina Plata Court, Gilbert, Az 85298",https://app.seniorplace.com/communities/show/b54c8e4f-d337-4fa1-a38c-18e3637ab0bf
10561,Camina Plata,"1782 East Camina Plata Court, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/camina-plata
9240,Red Mountain Assisted Living,"1804 South Southwind Court, Gilbert, Az 85295",https://app.seniorplace.com/communities/show/75c167bf-b754-453d-ba6c-20b429e799a6
10518,Red Mountain Gilbert,"1804 South Southwind Court, Gilbert, Az 85295",https://www.seniorly.com/assisted-living/arizona/gilbert/red-mountain-assisted-living
7763,Garden Ridge,"18170 North 91St Avenue, Peoria, Az 85382",https://app.seniorplace.com/communities/show/1418ca49-aeae-4115-8ebc-88d76a2111a4
9280,Ridges At Peoria,"18170 N 91St Avenue, Peoria, Az 85382",https://app.seniorplace.com/communities/show/6265161f-1a89-4121-b93a-a049d215e827
10636,Ridges At Peoria,"18170 North 91St Avenue, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/ridges-at-peoria-senior-living
9453,Senita Ridge,"18172 North 91St Avenue, Peoria, Az 85382",https://app.seniorplace.com/communities/show/044660c3-27ca-4da0-8466-cb8efc0c3deb
10656,Inn At The Amethyst Assisted Living,"18172 North 91St Avenue, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/inn-at-the-amethyst-assisted-living
6743,A Paradise For Parents 2 Parents Paradise And Care,"18175 W Banff Lane, Surprise, Az 85388",https://app.seniorplace.com/communities/show/c3ed2b0e-5eb0-4f94-be7a-f42b727fd49c
6744,A Parents Paradise And Care,"18175 West Banff Lane, Surprise, Az 85388",https://app.seniorplace.com/communities/show/7871b744-81a5-4561-8d1c-6f38223bfd3e
8082,Highgate Flagstaff,"1831 North Jasper Drive, Flagstaff, Az 86001",https://app.seniorplace.com/communities/show/13eb0b62-a7c5-4121-811c-9424f7669b97
10631,Highgate Senior Living At Flagstaff,"1831 North Jasper Drive, Flagstaff, Az 86001",https://www.seniorly.com/assisted-living/arizona/flagstaff/highgate-senior-living-at-flagstaff
8954,Palos Verdes Senior Livingspectrum Retirement,"18441 North 87Th Avenue, Peoria, Az 85382",https://app.seniorplace.com/communities/show/11f257c4-d2fa-4993-b30b-05e64ccea89f
10642,Palos Verdes Senior Living,"18441 North 87Th Avenue, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/palos-verdes-senior-living
8229,Inspirations Of Tempe,"1875 E Guadalupe Road, Tempe, Az 85283",https://app.seniorplace.com/communities/show/ee729ee8-c473-4640-b68e-4b9a98531c86
10434,Inspirations Of Tempe,"1875 East Guadalupe Road, Tempe, Az 85283",https://www.seniorly.com/assisted-living/arizona/tempe/inspirations-of-tempe
10062,Ur Amazing Assisted Living,"1890 East Woodsman Place, Chandler, Az 85286",https://app.seniorplace.com/communities/show/93f80125-421e-4a47-b286-7a8e24099d22
10599,Canyon Oaks Assisted Living,"1890 East Woodsman Place, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/canyon-oaks-assisted-living-llc
9894,The Heritage Tradition,"19303 N New Tradition Road, Sun City West, Az 85375",https://app.seniorplace.com/communities/show/733bf09a-4bf3-4890-a74c-2926fb94642c
10634,The Heritage Tradition,"19303 North New Tradition Road, Sun City West, Az 85375",https://www.seniorly.com/assisted-living/arizona/sun-city-west/the-heritage-tradition
6974,Arrowhead Village Adult Homecare,"19953 North 63Rd Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/74a739c5-7a1d-46d2-985e-1f07b983e813
10767,Quality Senior Home Care,"19953 North 63Rd Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/quality-senior-home-care
9788,Suntown Assistance Home,"20010 N 41St Lane, Glendale, Az 85308",https://app.seniorplace.com/communities/show/6bc2ddf9-35e5-4e7b-944e-fb7218b78590
9789,Suntown Assistance Home,"20010 North 41St Lane, Glendale, Az 85308",https://app.seniorplace.com/communities/show/253f3274-6ac9-4fb0-9e4c-3204b8878f46
8288,Joyville Assisted Living Ii,"2020 E Indigo Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/15a2f3cd-7983-4f07-8cd5-b8dcbf33cbd8
10450,Aqua Garden Care,"2020 East Indigo Drive, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/aqua-garden-care
6909,Ani G Wellness Residency,"20278 North Wilford Avenue, Maricopa, Az 85138",https://app.seniorplace.com/communities/show/7d206c37-a6a0-4945-b020-99a050a13dd7
10912,Samanthas Cz Assisted Living,"20278 North Wilford Avenue, Maricopa, Az 85138",https://www.seniorly.com/assisted-living/arizona/maricopa/samantha-s-cz-assisted-living
8437,Legends Senior Living,"20424 North 98Th Lane, Peoria, Az 85382",https://app.seniorplace.com/communities/show/abab3747-d2b4-4fcd-af6a-f0d45c06c8db
8439,Legends Senior Living Iii,"20424 North 98Th Lane, Peoria, Az 85382",https://app.seniorplace.com/communities/show/989988d9-1439-49ab-b264-507015218ccc
8260,Jireh Homes,"2086 East Aloe Place, Chandler, Az 85286",https://app.seniorplace.com/communities/show/29d9cba5-6e63-4279-9454-e3ad77ac37e6
10479,A Place Called Home,"2086 East Aloe Place, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/a-place-called-home-chandler
8660,Mayfair Eden Homes,"210 South 98Th Way, Mesa, Az 85208",https://app.seniorplace.com/communities/show/20d3bac4-ae3e-436e-8738-7fa193c831c1
10332,Eden Adult Care Facility,"210 South 98Th Way, Mesa, Az 85208",https://www.seniorly.com/assisted-living/arizona/mesa/eden-adult-care-facility-inc
7668,Faubush Family Homes,"2101 East Ash Street, Globe, Az 85501",https://app.seniorplace.com/communities/show/5ecf7fa0-2316-4840-a032-8b488981462d
10850,Ac Assisted Living 3,"2101 East Ash Street, Globe, Az 85501",https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-3
7027,Avista Evergreen Village Assisted Living Prescott,"211 Bradshaw Drive, Prescott, Az 86303",https://app.seniorplace.com/communities/show/13bcfb3d-61f2-4299-9e76-6f58e8326361
7030,Avista Senior Living Evergreen Senior Living,"211 Bradshaw Drive, Prescott, Az 86303",https://app.seniorplace.com/communities/show/cf31ac76-7b7a-477b-a9f5-f3449ff39697
11110,Evergreen Village Prescott,"211 Bradshaw Drive, Prescott, Az 86303",https://www.seniorly.com/assisted-living/arizona/prescott/evergreen-village-prescott
13495,Horizon Hospice West,"211 East Logan Street, Caldwell, Id 83605",https://app.seniorplace.com/communities/show/c06e7061-d3fe-4cab-8b71-0d892c55b6f9
14413,Signature Healthcare At Home,"211 East Logan Street, Caldwell, Id 83605",https://app.seniorplace.com/communities/show/229aaade-506e-4649-adc5-9b303a54e0ac
9976,The Villas At King Road Villa B Behavioral Health,"211 West King Road, Tucson, Az 85705",https://app.seniorplace.com/communities/show/40e5ee51-d161-4e38-b6ca-d342911f6c08
10945,The Villas At King Road Villa B,"211 West King Road, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-king-road-villa-b
7605,Evergreen Assisted Living,"2112 East Morelos Street, Chandler, Az 85225",https://app.seniorplace.com/communities/show/24bb2376-57dd-47f2-8b28-7e7466fa2852
10488,Precious Care Assisted,"2112 East Morelos Street, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/precious-care-assisted-llc
7262,Chandler Post Acute And Rehabilitation,"2121 W Elgin Street, Chandler, Az 85224",https://app.seniorplace.com/communities/show/1d9c19ad-2e5b-4169-b77a-267611b60b1c
10702,Chandler Post Acute And Rehabilitation,"2121 West Elgin Street, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/chandler-post-acute-and-rehabilitation
9581,Sonoran Tranquility Home,"2123 West Maya Way, Phoenix, Az 85085",https://app.seniorplace.com/communities/show/84489a7e-61cf-4319-9377-bbddf6f13369
10294,Cornerstone Assisted Living,"2123 West Maya Way, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/cornerstone-assisted-living-home
7295,Class Act Glencove Mesa,"2156 East Glencove Street, Mesa, Az 85213",https://app.seniorplace.com/communities/show/de2ca965-8bf2-4d95-8440-c15a4301fe28
10523,Class Act Assisted Livings,"2156 East Glencove Street, Mesa, Az 85213",https://www.seniorly.com/assisted-living/arizona/mesa/class-act-assisted-living-homes
9242,Red Mountain Assisted Living At Gateway,"2165 South Stuart Avenue, Gilbert, Az 85295",https://app.seniorplace.com/communities/show/4938967e-ca22-4676-b727-f61027b17e97
10554,Red Mountain At Gateway,"2165 South Stuart Avenue, Gilbert, Az 85295",https://www.seniorly.com/assisted-living/arizona/gilbert/gateway-ranch-assisted-living
7053,Azalea Villa Assisted Living Center,"217 North Washington Street, Chandler, Az 85225",https://app.seniorplace.com/communities/show/2421662b-2d97-4dab-974e-1bf970156735
10444,Arizona Harmony Autumn Years Care Center,"217 North Washington Street, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/arizona-harmony-autumn-years-care-center
6939,Arizona Assisted Living,"21894 South 199Th Way, Queen Creek, Az 85142",https://app.seniorplace.com/communities/show/1e4934ed-11fc-43d1-bc4e-8af3e0bfbd62
10588,Az Assisted Living,"21894 South 199Th Way, Queen Creek, Az 85142",https://www.seniorly.com/assisted-living/arizona/queen-creek/az-assisted-living
7623,Extended Family Ii Alh,"2303 East Hermosa Vista Drive, Mesa, Az 85213",https://app.seniorplace.com/communities/show/14146e90-f058-4382-907a-26f8d3daa176
10919,Extended Family Ii,"2303 East Hermosa Vista Drive, Mesa, Az 85213",https://www.seniorly.com/assisted-living/arizona/mesa/extended-family-ii-alh
8842,North Scottsdale Retreat,"23402 North 84Th Street, Scottsdale, Az 85255",https://app.seniorplace.com/communities/show/9bb70d91-dab8-4be9-9a01-5f8efd53ce94
10420,Calavar Assisted Living,"23402 North 84Th Street, Scottsdale, Az 85255",https://www.seniorly.com/assisted-living/arizona/scottsdale/calavar-assisted-living-home
12582,Brookdale Skyline Ccrc,"2365 Patriot Heights, Colorado Springs, Co 80904",https://app.seniorplace.com/communities/show/0f70a2d2-c23e-47cd-9e47-313f4697c8e8
12584,Brookdale Skylinealr,"2365 Patriot Heights, Colorado Springs, Co 80904",https://app.seniorplace.com/communities/show/78f99160-1e37-4066-ad02-96e7d28a6057
12319,Beehive Homes Of Grand Junction,"2395 H Road, Grand Junction, Co 81505",https://app.seniorplace.com/communities/show/f3058eea-f412-4674-83c7-9ec5dec6a837
13592,La Colmena,"2395 H Road, Grand Junction, Co 81505",https://app.seniorplace.com/communities/show/002edf71-9688-40a7-91e7-b3d1066325fe
9096,Pebble Heights Assisted Living Memory Care,"2396 North 160Th Avenue, Goodyear, Az 85395",https://app.seniorplace.com/communities/show/5b2887ef-1bfd-4fb9-a569-ba05a7c047c2
10358,Pebble Creek Assisted Living,"2396 North 160Th Avenue, Goodyear, Az 85395",https://www.seniorly.com/assisted-living/arizona/goodyear/pebble-creek-assisted-living
13584,Kingston Residence Of Santa Fe,"2400 Legacy Court, Santa Fe, Nm 87507",https://app.seniorplace.com/communities/show/48142078-f30f-4d19-8d36-32b98d22a4d1
13586,Kingston Residence Of Santa Fe,"2400 Legacy Court, Santa Fe, Nm 87507",https://app.seniorplace.com/communities/show/c8dcbf84-83b1-4ef5-bf03-4efa06f66b66
9099,Pecan Elderly Care Home,"2406 South Pecan Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/982d4ab6-5de3-4270-9a77-06c7710be67d
9101,Pecan Elderly Carehome,"2406 South Pecan Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/a6687e2d-72a5-408f-92a3-1941c94cf9b2
7339,Coronado Ranch Ach,"2461 East Blue Spruce Lane, Gilbert, Az 85298",https://app.seniorplace.com/communities/show/8e3a507c-f409-4f18-bc6a-49905b26854e
10525,Majestic Rose,"2461 East Blue Spruce Lane, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/majestic-rose
7035,Avista Senior Living Historic Downtown Mesa,"248 North Macdonald, Mesa, Az 85201",https://app.seniorplace.com/communities/show/cab945ae-9ab4-4a1a-826a-b1d934af8c59
10439,Avista Senior Living Downtown Mesa,"248 North Macdonald, Mesa, Az 85201",https://www.seniorly.com/assisted-living/arizona/mesa/avista-senior-living-historic-downtown-mesa
12999,El Castillo Life Plan Community,"250 E Alameda Street, Santa Fe, Nm 87501",https://app.seniorplace.com/communities/show/9396a0bb-6a38-4f53-8b96-2775857a4873
13003,El Castillo Retirement Residences,"250 East Alameda Street, Santa Fe, Nm 87501",https://app.seniorplace.com/communities/show/c54e90bb-5312-435b-8037-b2e4f39a28d1
13858,Montage Hills,"2500 South Roslyn Street, Denver, Co 80231",https://app.seniorplace.com/communities/show/9212f25a-1d3d-438e-8a4f-bcc31ab68ae7
14990,Woodland Estates Senior Living,"2500 South Roslyn Street,, Denver, Co 80231",https://app.seniorplace.com/communities/show/4772e88c-d3ab-4a49-ba95-2d4590cb7c0e
12663,Carillon Boulder,"2525 Taft Drive, Boulder, Co 80302",https://app.seniorplace.com/communities/show/6b8bf727-0e0c-45da-a41b-b19f15f26293
14776,The Pearl At Boulder Creek,"2525 Taft Drive, Boulder, Co 80302",https://app.seniorplace.com/communities/show/4ade6d81-5603-49aa-96fb-0825b567038e
8100,Hildas Haven Alf 3,"2530 East Yellowstone Place, Chandler, Az 85249",https://app.seniorplace.com/communities/show/e8d784a9-d73f-4554-a23b-ff18eb9be547
10471,The Pasadena At Yellowstone,"2530 East Yellowstone Place, Chandler, Az 85249",https://www.seniorly.com/assisted-living/arizona/chandler/the-pasadena-at-yellowstone
6833,Al Glory Care Home,"2532 East Huntington Drive, Tempe, Az 85282",https://app.seniorplace.com/communities/show/19896984-c76b-4288-b256-e0d478a41b07
10557,Blessings Of Joy Adult Care Home,"2532 East Huntington Drive, Tempe, Az 85282",https://www.seniorly.com/assisted-living/arizona/tempe/blessings-of-joy-adult-care-home-llc
8277,Joy Care Assisted Living,"2532 West Larkspur Drive, Phoenix, Az 85029",https://app.seniorplace.com/communities/show/bcdc40a3-670e-4d8f-a4b8-6074f39a0668
10809,Care More Assisted Living,"2532 West Larkspur Drive, Phoenix, Az 85029",https://www.seniorly.com/assisted-living/arizona/phoenix/care-more-assisted-living
9207,Purehearts Assisted Living,"2550 South Revolta, Mesa, Az 85209",https://app.seniorplace.com/communities/show/6eb3e510-d3aa-4065-9958-76e40fa8ea1b
10324,Revolta Assisted Living,"2550 South Revolta, Mesa, Az 85209",https://www.seniorly.com/assisted-living/arizona/mesa/revolta-assisted-living
7199,Cardinal Assisted Living,"25661 North Desert Mesa Drive, Surprise, Az 85387",https://app.seniorplace.com/communities/show/7f2597bd-ccdc-46dc-a1fc-ac3f31bebe64
11208,Royal Oak Assisted Living,"25661 North Desert Mesa Drive, Surprise, Az 85387",https://www.seniorly.com/assisted-living/arizona/surprise/royal-oak-assisted-living-home
