ID,Title,Address,Website,Source,Seniorly_URL,Senior_Place_URL,Phone,Normalized_Address
9729,Sunny Days Senior Living,"1659 East Hale Street, Mesa, Az 85203",https://app.seniorplace.com/communities/show/25319b2a-7e91-4ccd-9d06-1bb4952e4ddd,seniorplace,,field_68af89a6f8692,,1659 e hale st mesa az 85203
10583,Golden Legacy Assisted Living,"1659 East Hale Street, Mesa, Az 85203",https://www.seniorly.com/assisted-living/arizona/mesa/golden-legacy-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/mesa/golden-legacy-assisted-living,field_68af89a6f8692,,1659 e hale st mesa az 85203
8937,Pacifica Senior Living Paradise Valley,"16621 North 38Th Street, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/5b8f5a52-c9d6-4d2d-9843-886da7e110f3,seniorplace,,field_68af89a6f8692,,16621 n 38th st phoenix az 85032
10998,Paradise Valley Senior Living,"16621 North 38Th Street, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/pacifica-senior-living-paradise-valley,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/pacifica-senior-living-paradise-valley,field_68af89a6f8692,,16621 n 38th st phoenix az 85032
7265,Chaparral Winds Independent Living Community,"16623 N W Point Parkway, Surprise, Az 85374",https://app.seniorplace.com/communities/show/46e7cd12-d409-40ed-bb60-52569e0be9fc,seniorplace,,field_68af89a6f8692,,16623 n w point parkway surprise az 85374
10654,Chaparral Winds Assisted Living,"16623 North West Point Parkway, Surprise, Az 85374",https://www.seniorly.com/assisted-living/arizona/surprise/chaparral-winds-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/surprise/chaparral-winds-assisted-living,field_68af89a6f8692,,16623 n w point parkway surprise az 85374
7575,Entrada Assisted Livings,"1663 East Saratoga Street, Gilbert, Az 85296",https://app.seniorplace.com/communities/show/6ef1a0b5-833a-40a7-b9da-92d223264701,seniorplace,,field_68af89a6f8692,,1663 e saratoga st gilbert az 85296
10544,New Beginnings,"1663 East Saratoga Street, Gilbert, Az 85296",https://www.seniorly.com/assisted-living/arizona/gilbert/new-beginnings-gilbert,seniorly,https://www.seniorly.com/assisted-living/arizona/gilbert/new-beginnings-gilbert,field_68af89a6f8692,,1663 e saratoga st gilbert az 85296
6862,Amazing Comfort Care,"1670 East Carla Vista Drive, Chandler, Az 85225",https://app.seniorplace.com/communities/show/f9096540-9271-42e2-aff9-25d487d1a9f3,seniorplace,,field_68af89a6f8692,,1670 e carla vista dr chandler az 85225
6863,Amazing Comfort Homes,"1670 East Carla Vista Drive, Chandler, Az 85225",https://app.seniorplace.com/communities/show/1ba55b01-46bf-4390-8c4a-836c01f54698,seniorplace,,field_68af89a6f8692,,1670 e carla vista dr chandler az 85225
10467,Total Care Assisted Living,"1670 East Carla Vista Drive, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/total-care-assisted-living-home,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/total-care-assisted-living-home,field_68af89a6f8692,,1670 e carla vista dr chandler az 85225
8038,Heaven Care Residential,"1707 East Citation Lane, Tempe, Az 85284",https://app.seniorplace.com/communities/show/a096a339-040e-493a-b502-29f1f6f4092d,seniorplace,,field_68af89a6f8692,,1707 e citation ln tempe az 85284
10535,Ark Of Life,"1707 East Citation Lane, Tempe, Az 85284",https://www.seniorly.com/assisted-living/arizona/tempe/ark-of-life-inc,seniorly,https://www.seniorly.com/assisted-living/arizona/tempe/ark-of-life-inc,field_68af89a6f8692,,1707 e citation ln tempe az 85284
7206,Carefree Assisted Living,"1722 East Tamar Road, Phoenix, Az 85086",https://app.seniorplace.com/communities/show/849f1522-3aae-4538-b5fe-630ae3189287,seniorplace,,field_68af89a6f8692,,1722 e tamar rd phoenix az 85086
10287,Docs Place,"1722 East Tamar Road, Phoenix, Az 85086",https://www.seniorly.com/assisted-living/arizona/phoenix/doc-s-place,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/doc-s-place,field_68af89a6f8692,,1722 e tamar rd phoenix az 85086
6982,Asov Borrower,"1734 East Innovation Park Drive, Oro Valley, Az 85755",https://app.seniorplace.com/communities/show/d10e56d5-a6cd-40fc-8c50-1707c7fc0645,seniorplace,,field_68af89a6f8692,,1734 e innovation park dr oro valley az 85755
10925,All Seasons Of Oro Valley,"1734 East Innovation Park Drive, Oro Valley, Az 85755",https://www.seniorly.com/assisted-living/arizona/oro-valley/all-seasons-of-oro-valley,seniorly,https://www.seniorly.com/assisted-living/arizona/oro-valley/all-seasons-of-oro-valley,field_68af89a6f8692,,1734 e innovation park dr oro valley az 85755
9188,Proactive Home Care,"17442 North 28Th Street, Phoenix, Az 85032",https://app.seniorplace.com/communities/show/7367d7f8-a44e-40fc-878a-2b9842f2fc96,seniorplace,,field_68af89a6f8692,,17442 n 28th st phoenix az 85032
11030,Biltmore Care Home 2,"17442 North 28Th Street, Phoenix, Az 85032",https://www.seniorly.com/assisted-living/arizona/phoenix/biltmore-care-home-2,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/biltmore-care-home-2,field_68af89a6f8692,,17442 n 28th st phoenix az 85032
9583,Sorrento Assisted Living,"17652 North Avelino Drive, Maricopa, Az 85138",https://app.seniorplace.com/communities/show/af204464-ba6d-4f6d-b7b4-c050f685008a,seniorplace,,field_68af89a6f8692,,17652 n avelino dr maricopa az 85138
10911,Haven House Az,"17652 North Avelino Drive, Maricopa, Az 85138",https://www.seniorly.com/assisted-living/arizona/maricopa/haven-house-az,seniorly,https://www.seniorly.com/assisted-living/arizona/maricopa/haven-house-az,field_68af89a6f8692,,17652 n avelino dr maricopa az 85138
8013,Haven Springs At Green Valley,"17802 Placita Octubre, Green Valley, Az 85614",https://app.seniorplace.com/communities/show/6f9675fb-c603-48ce-acc4-4c5316ac1869,seniorplace,,field_68af89a6f8692,,17802 placita octubre green valley az 85614
9679,Sugars Ii Assisted Living,"17802 Placita Octubre, Green Valley, Az 85614",https://app.seniorplace.com/communities/show/92714356-0714-43fd-8458-8ddf2a58ae07,seniorplace,,field_68af89a6f8692,,17802 placita octubre green valley az 85614
8701,Metropolitan Assisted Living,"1781 East Folley Court, Chandler, Az 85225",https://app.seniorplace.com/communities/show/049811ac-4ef5-43d6-b37f-a58068d25d58,seniorplace,,field_68af89a6f8692,,1781 e folley court chandler az 85225
10487,Chandler Adult Care Home 1,"1781 East Folley Court, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/chandler-adult-care-home-1,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/chandler-adult-care-home-1,field_68af89a6f8692,,1781 e folley court chandler az 85225
9486,Shambhala Assisted Living,"17814 North 56Th Street, Scottsdale, Az 85254",https://app.seniorplace.com/communities/show/6f9b0f6f-0143-4bcb-8872-5798604da78f,seniorplace,,field_68af89a6f8692,,17814 n 56th st scottsdale az 85254
11087,Adagio House Iii,"17814 North 56Th Street, Scottsdale, Az 85254",https://www.seniorly.com/assisted-living/arizona/scottsdale/adagio-house-iii-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/scottsdale/adagio-house-iii-llc,field_68af89a6f8692,,17814 n 56th st scottsdale az 85254
10230,Willow Springs Assisted Living,"1782 East Camina Plata Court, Gilbert, Az 85298",https://app.seniorplace.com/communities/show/b54c8e4f-d337-4fa1-a38c-18e3637ab0bf,seniorplace,,field_68af89a6f8692,,1782 e camina plata court gilbert az 85298
10561,Camina Plata,"1782 East Camina Plata Court, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/camina-plata,seniorly,https://www.seniorly.com/assisted-living/arizona/gilbert/camina-plata,field_68af89a6f8692,,1782 e camina plata court gilbert az 85298
9240,Red Mountain Assisted Living,"1804 South Southwind Court, Gilbert, Az 85295",https://app.seniorplace.com/communities/show/75c167bf-b754-453d-ba6c-20b429e799a6,seniorplace,,field_68af89a6f8692,,1804 s southwind court gilbert az 85295
10518,Red Mountain Gilbert,"1804 South Southwind Court, Gilbert, Az 85295",https://www.seniorly.com/assisted-living/arizona/gilbert/red-mountain-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/gilbert/red-mountain-assisted-living,field_68af89a6f8692,,1804 s southwind court gilbert az 85295
7763,Garden Ridge,"18170 North 91St Avenue, Peoria, Az 85382",https://app.seniorplace.com/communities/show/1418ca49-aeae-4115-8ebc-88d76a2111a4,seniorplace,,field_68af89a6f8692,,18170 n 91st ave peoria az 85382
9280,Ridges At Peoria,"18170 N 91St Avenue, Peoria, Az 85382",https://app.seniorplace.com/communities/show/6265161f-1a89-4121-b93a-a049d215e827,seniorplace,,field_68af89a6f8692,,18170 n 91st ave peoria az 85382
10636,Ridges At Peoria,"18170 North 91St Avenue, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/ridges-at-peoria-senior-living,seniorly,https://www.seniorly.com/assisted-living/arizona/peoria/ridges-at-peoria-senior-living,field_68af89a6f8692,,18170 n 91st ave peoria az 85382
9453,Senita Ridge,"18172 North 91St Avenue, Peoria, Az 85382",https://app.seniorplace.com/communities/show/044660c3-27ca-4da0-8466-cb8efc0c3deb,seniorplace,,field_68af89a6f8692,,18172 n 91st ave peoria az 85382
10656,Inn At The Amethyst Assisted Living,"18172 North 91St Avenue, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/inn-at-the-amethyst-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/peoria/inn-at-the-amethyst-assisted-living,field_68af89a6f8692,,18172 n 91st ave peoria az 85382
6743,A Paradise For Parents 2 Parents Paradise And Care,"18175 W Banff Lane, Surprise, Az 85388",https://app.seniorplace.com/communities/show/c3ed2b0e-5eb0-4f94-be7a-f42b727fd49c,seniorplace,,field_68af89a6f8692,,18175 w banff ln surprise az 85388
6744,A Parents Paradise And Care,"18175 West Banff Lane, Surprise, Az 85388",https://app.seniorplace.com/communities/show/7871b744-81a5-4561-8d1c-6f38223bfd3e,seniorplace,,field_68af89a6f8692,,18175 w banff ln surprise az 85388
8082,Highgate Flagstaff,"1831 North Jasper Drive, Flagstaff, Az 86001",https://app.seniorplace.com/communities/show/13eb0b62-a7c5-4121-811c-9424f7669b97,seniorplace,,field_68af89a6f8692,,1831 n jasper dr flagstaff az 86001
10631,Highgate Senior Living At Flagstaff,"1831 North Jasper Drive, Flagstaff, Az 86001",https://www.seniorly.com/assisted-living/arizona/flagstaff/highgate-senior-living-at-flagstaff,seniorly,https://www.seniorly.com/assisted-living/arizona/flagstaff/highgate-senior-living-at-flagstaff,field_68af89a6f8692,,1831 n jasper dr flagstaff az 86001
8954,Palos Verdes Senior Livingspectrum Retirement,"18441 North 87Th Avenue, Peoria, Az 85382",https://app.seniorplace.com/communities/show/11f257c4-d2fa-4993-b30b-05e64ccea89f,seniorplace,,field_68af89a6f8692,,18441 n 87th ave peoria az 85382
10642,Palos Verdes Senior Living,"18441 North 87Th Avenue, Peoria, Az 85382",https://www.seniorly.com/assisted-living/arizona/peoria/palos-verdes-senior-living,seniorly,https://www.seniorly.com/assisted-living/arizona/peoria/palos-verdes-senior-living,field_68af89a6f8692,,18441 n 87th ave peoria az 85382
8229,Inspirations Of Tempe,"1875 E Guadalupe Road, Tempe, Az 85283",https://app.seniorplace.com/communities/show/ee729ee8-c473-4640-b68e-4b9a98531c86,seniorplace,,field_68af89a6f8692,,1875 e guadalupe rd tempe az 85283
10434,Inspirations Of Tempe,"1875 East Guadalupe Road, Tempe, Az 85283",https://www.seniorly.com/assisted-living/arizona/tempe/inspirations-of-tempe,seniorly,https://www.seniorly.com/assisted-living/arizona/tempe/inspirations-of-tempe,field_68af89a6f8692,,1875 e guadalupe rd tempe az 85283
10062,Ur Amazing Assisted Living,"1890 East Woodsman Place, Chandler, Az 85286",https://app.seniorplace.com/communities/show/93f80125-421e-4a47-b286-7a8e24099d22,seniorplace,,field_68af89a6f8692,,1890 e woodsman place chandler az 85286
10599,Canyon Oaks Assisted Living,"1890 East Woodsman Place, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/canyon-oaks-assisted-living-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/canyon-oaks-assisted-living-llc,field_68af89a6f8692,,1890 e woodsman place chandler az 85286
9894,The Heritage Tradition,"19303 N New Tradition Road, Sun City West, Az 85375",https://app.seniorplace.com/communities/show/733bf09a-4bf3-4890-a74c-2926fb94642c,seniorplace,,field_68af89a6f8692,,19303 n new tradition rd sun city w az 85375
10634,The Heritage Tradition,"19303 North New Tradition Road, Sun City West, Az 85375",https://www.seniorly.com/assisted-living/arizona/sun-city-west/the-heritage-tradition,seniorly,https://www.seniorly.com/assisted-living/arizona/sun-city-west/the-heritage-tradition,field_68af89a6f8692,,19303 n new tradition rd sun city w az 85375
6974,Arrowhead Village Adult Homecare,"19953 North 63Rd Drive, Glendale, Az 85308",https://app.seniorplace.com/communities/show/74a739c5-7a1d-46d2-985e-1f07b983e813,seniorplace,,field_68af89a6f8692,,19953 n 63rd dr glendale az 85308
10767,Quality Senior Home Care,"19953 North 63Rd Drive, Glendale, Az 85308",https://www.seniorly.com/assisted-living/arizona/glendale/quality-senior-home-care,seniorly,https://www.seniorly.com/assisted-living/arizona/glendale/quality-senior-home-care,field_68af89a6f8692,,19953 n 63rd dr glendale az 85308
9788,Suntown Assistance Home,"20010 N 41St Lane, Glendale, Az 85308",https://app.seniorplace.com/communities/show/6bc2ddf9-35e5-4e7b-944e-fb7218b78590,seniorplace,,field_68af89a6f8692,,20010 n 41st ln glendale az 85308
9789,Suntown Assistance Home,"20010 North 41St Lane, Glendale, Az 85308",https://app.seniorplace.com/communities/show/253f3274-6ac9-4fb0-9e4c-3204b8878f46,seniorplace,,field_68af89a6f8692,,20010 n 41st ln glendale az 85308
8288,Joyville Assisted Living Ii,"2020 E Indigo Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/15a2f3cd-7983-4f07-8cd5-b8dcbf33cbd8,seniorplace,,field_68af89a6f8692,,2020 e indigo dr chandler az 85286
10450,Aqua Garden Care,"2020 East Indigo Drive, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/aqua-garden-care,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/aqua-garden-care,field_68af89a6f8692,,2020 e indigo dr chandler az 85286
6909,Ani G Wellness Residency,"20278 North Wilford Avenue, Maricopa, Az 85138",https://app.seniorplace.com/communities/show/7d206c37-a6a0-4945-b020-99a050a13dd7,seniorplace,,field_68af89a6f8692,,20278 n wilford ave maricopa az 85138
10912,Samanthas Cz Assisted Living,"20278 North Wilford Avenue, Maricopa, Az 85138",https://www.seniorly.com/assisted-living/arizona/maricopa/samantha-s-cz-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/maricopa/samantha-s-cz-assisted-living,field_68af89a6f8692,,20278 n wilford ave maricopa az 85138
8437,Legends Senior Living,"20424 North 98Th Lane, Peoria, Az 85382",https://app.seniorplace.com/communities/show/abab3747-d2b4-4fcd-af6a-f0d45c06c8db,seniorplace,,field_68af89a6f8692,,20424 n 98th ln peoria az 85382
8439,Legends Senior Living Iii,"20424 North 98Th Lane, Peoria, Az 85382",https://app.seniorplace.com/communities/show/989988d9-1439-49ab-b264-507015218ccc,seniorplace,,field_68af89a6f8692,,20424 n 98th ln peoria az 85382
8260,Jireh Homes,"2086 East Aloe Place, Chandler, Az 85286",https://app.seniorplace.com/communities/show/29d9cba5-6e63-4279-9454-e3ad77ac37e6,seniorplace,,field_68af89a6f8692,,2086 e aloe place chandler az 85286
10479,A Place Called Home,"2086 East Aloe Place, Chandler, Az 85286",https://www.seniorly.com/assisted-living/arizona/chandler/a-place-called-home-chandler,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/a-place-called-home-chandler,field_68af89a6f8692,,2086 e aloe place chandler az 85286
8660,Mayfair Eden Homes,"210 South 98Th Way, Mesa, Az 85208",https://app.seniorplace.com/communities/show/20d3bac4-ae3e-436e-8738-7fa193c831c1,seniorplace,,field_68af89a6f8692,,210 s 98th way mesa az 85208
10332,Eden Adult Care Facility,"210 South 98Th Way, Mesa, Az 85208",https://www.seniorly.com/assisted-living/arizona/mesa/eden-adult-care-facility-inc,seniorly,https://www.seniorly.com/assisted-living/arizona/mesa/eden-adult-care-facility-inc,field_68af89a6f8692,,210 s 98th way mesa az 85208
7668,Faubush Family Homes,"2101 East Ash Street, Globe, Az 85501",https://app.seniorplace.com/communities/show/5ecf7fa0-2316-4840-a032-8b488981462d,seniorplace,,field_68af89a6f8692,,2101 e ash st globe az 85501
10850,Ac Assisted Living 3,"2101 East Ash Street, Globe, Az 85501",https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-3,seniorly,https://www.seniorly.com/assisted-living/arizona/globe/ac-assisted-living-3,field_68af89a6f8692,,2101 e ash st globe az 85501
7027,Avista Evergreen Village Assisted Living Prescott,"211 Bradshaw Drive, Prescott, Az 86303",https://app.seniorplace.com/communities/show/13bcfb3d-61f2-4299-9e76-6f58e8326361,seniorplace,,field_68af89a6f8692,,211 bradshaw dr prescott az 86303
7030,Avista Senior Living Evergreen Senior Living,"211 Bradshaw Drive, Prescott, Az 86303",https://app.seniorplace.com/communities/show/cf31ac76-7b7a-477b-a9f5-f3449ff39697,seniorplace,,field_68af89a6f8692,,211 bradshaw dr prescott az 86303
11110,Evergreen Village Prescott,"211 Bradshaw Drive, Prescott, Az 86303",https://www.seniorly.com/assisted-living/arizona/prescott/evergreen-village-prescott,seniorly,https://www.seniorly.com/assisted-living/arizona/prescott/evergreen-village-prescott,field_68af89a6f8692,,211 bradshaw dr prescott az 86303
13495,Horizon Hospice West,"211 East Logan Street, Caldwell, Id 83605",https://app.seniorplace.com/communities/show/c06e7061-d3fe-4cab-8b71-0d892c55b6f9,seniorplace,,field_68af89a6f8692,,211 e logan st caldwell id 83605
14413,Signature Healthcare At Home,"211 East Logan Street, Caldwell, Id 83605",https://app.seniorplace.com/communities/show/229aaade-506e-4649-adc5-9b303a54e0ac,seniorplace,,field_68af89a6f8692,,211 e logan st caldwell id 83605
9976,The Villas At King Road Villa B Behavioral Health,"211 West King Road, Tucson, Az 85705",https://app.seniorplace.com/communities/show/40e5ee51-d161-4e38-b6ca-d342911f6c08,seniorplace,,field_68af89a6f8692,,211 w king rd tucson az 85705
10945,The Villas At King Road Villa B,"211 West King Road, Tucson, Az 85705",https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-king-road-villa-b,seniorly,https://www.seniorly.com/assisted-living/arizona/tucson/the-villas-at-king-road-villa-b,field_68af89a6f8692,,211 w king rd tucson az 85705
7605,Evergreen Assisted Living,"2112 East Morelos Street, Chandler, Az 85225",https://app.seniorplace.com/communities/show/24bb2376-57dd-47f2-8b28-7e7466fa2852,seniorplace,,field_68af89a6f8692,,2112 e morelos st chandler az 85225
10488,Precious Care Assisted,"2112 East Morelos Street, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/precious-care-assisted-llc,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/precious-care-assisted-llc,field_68af89a6f8692,,2112 e morelos st chandler az 85225
7262,Chandler Post Acute And Rehabilitation,"2121 W Elgin Street, Chandler, Az 85224",https://app.seniorplace.com/communities/show/1d9c19ad-2e5b-4169-b77a-267611b60b1c,seniorplace,,field_68af89a6f8692,,2121 w elgin st chandler az 85224
10702,Chandler Post Acute And Rehabilitation,"2121 West Elgin Street, Chandler, Az 85224",https://www.seniorly.com/assisted-living/arizona/chandler/chandler-post-acute-and-rehabilitation,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/chandler-post-acute-and-rehabilitation,field_68af89a6f8692,,2121 w elgin st chandler az 85224
9581,Sonoran Tranquility Home,"2123 West Maya Way, Phoenix, Az 85085",https://app.seniorplace.com/communities/show/84489a7e-61cf-4319-9377-bbddf6f13369,seniorplace,,field_68af89a6f8692,,2123 w maya way phoenix az 85085
10294,Cornerstone Assisted Living,"2123 West Maya Way, Phoenix, Az 85085",https://www.seniorly.com/assisted-living/arizona/phoenix/cornerstone-assisted-living-home,seniorly,https://www.seniorly.com/assisted-living/arizona/phoenix/cornerstone-assisted-living-home,field_68af89a6f8692,,2123 w maya way phoenix az 85085
7295,Class Act Glencove Mesa,"2156 East Glencove Street, Mesa, Az 85213",https://app.seniorplace.com/communities/show/de2ca965-8bf2-4d95-8440-c15a4301fe28,seniorplace,,field_68af89a6f8692,,2156 e glencove st mesa az 85213
10523,Class Act Assisted Livings,"2156 East Glencove Street, Mesa, Az 85213",https://www.seniorly.com/assisted-living/arizona/mesa/class-act-assisted-living-homes,seniorly,https://www.seniorly.com/assisted-living/arizona/mesa/class-act-assisted-living-homes,field_68af89a6f8692,,2156 e glencove st mesa az 85213
9242,Red Mountain Assisted Living At Gateway,"2165 South Stuart Avenue, Gilbert, Az 85295",https://app.seniorplace.com/communities/show/4938967e-ca22-4676-b727-f61027b17e97,seniorplace,,field_68af89a6f8692,,2165 s stuart ave gilbert az 85295
10554,Red Mountain At Gateway,"2165 South Stuart Avenue, Gilbert, Az 85295",https://www.seniorly.com/assisted-living/arizona/gilbert/gateway-ranch-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/gilbert/gateway-ranch-assisted-living,field_68af89a6f8692,,2165 s stuart ave gilbert az 85295
7053,Azalea Villa Assisted Living Center,"217 North Washington Street, Chandler, Az 85225",https://app.seniorplace.com/communities/show/2421662b-2d97-4dab-974e-1bf970156735,seniorplace,,field_68af89a6f8692,,217 n washington st chandler az 85225
10444,Arizona Harmony Autumn Years Care Center,"217 North Washington Street, Chandler, Az 85225",https://www.seniorly.com/assisted-living/arizona/chandler/arizona-harmony-autumn-years-care-center,seniorly,https://www.seniorly.com/assisted-living/arizona/chandler/arizona-harmony-autumn-years-care-center,field_68af89a6f8692,,217 n washington st chandler az 85225
6939,Arizona Assisted Living,"21894 South 199Th Way, Queen Creek, Az 85142",https://app.seniorplace.com/communities/show/1e4934ed-11fc-43d1-bc4e-8af3e0bfbd62,seniorplace,,field_68af89a6f8692,,21894 s 199th way queen creek az 85142
10588,Az Assisted Living,"21894 South 199Th Way, Queen Creek, Az 85142",https://www.seniorly.com/assisted-living/arizona/queen-creek/az-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/queen-creek/az-assisted-living,field_68af89a6f8692,,21894 s 199th way queen creek az 85142
7623,Extended Family Ii Alh,"2303 East Hermosa Vista Drive, Mesa, Az 85213",https://app.seniorplace.com/communities/show/14146e90-f058-4382-907a-26f8d3daa176,seniorplace,,field_68af89a6f8692,,2303 e hermosa vista dr mesa az 85213
10919,Extended Family Ii,"2303 East Hermosa Vista Drive, Mesa, Az 85213",https://www.seniorly.com/assisted-living/arizona/mesa/extended-family-ii-alh,seniorly,https://www.seniorly.com/assisted-living/arizona/mesa/extended-family-ii-alh,field_68af89a6f8692,,2303 e hermosa vista dr mesa az 85213
8842,North Scottsdale Retreat,"23402 North 84Th Street, Scottsdale, Az 85255",https://app.seniorplace.com/communities/show/9bb70d91-dab8-4be9-9a01-5f8efd53ce94,seniorplace,,field_68af89a6f8692,,23402 n 84th st scottsdale az 85255
10420,Calavar Assisted Living,"23402 North 84Th Street, Scottsdale, Az 85255",https://www.seniorly.com/assisted-living/arizona/scottsdale/calavar-assisted-living-home,seniorly,https://www.seniorly.com/assisted-living/arizona/scottsdale/calavar-assisted-living-home,field_68af89a6f8692,,23402 n 84th st scottsdale az 85255
12582,Brookdale Skyline Ccrc,"2365 Patriot Heights, Colorado Springs, Co 80904",https://app.seniorplace.com/communities/show/0f70a2d2-c23e-47cd-9e47-313f4697c8e8,seniorplace,,field_68af89a6f8692,,2365 patriot heights colorado springs co 80904
12584,Brookdale Skylinealr,"2365 Patriot Heights, Colorado Springs, Co 80904",https://app.seniorplace.com/communities/show/78f99160-1e37-4066-ad02-96e7d28a6057,seniorplace,,field_68af89a6f8692,,2365 patriot heights colorado springs co 80904
12319,Beehive Homes Of Grand Junction,"2395 H Road, Grand Junction, Co 81505",https://app.seniorplace.com/communities/show/f3058eea-f412-4674-83c7-9ec5dec6a837,seniorplace,,field_68af89a6f8692,,2395 h rd grand junction co 81505
13592,La Colmena,"2395 H Road, Grand Junction, Co 81505",https://app.seniorplace.com/communities/show/002edf71-9688-40a7-91e7-b3d1066325fe,seniorplace,,field_68af89a6f8692,,2395 h rd grand junction co 81505
9096,Pebble Heights Assisted Living Memory Care,"2396 North 160Th Avenue, Goodyear, Az 85395",https://app.seniorplace.com/communities/show/5b2887ef-1bfd-4fb9-a569-ba05a7c047c2,seniorplace,,field_68af89a6f8692,,2396 n 160th ave goodyear az 85395
10358,Pebble Creek Assisted Living,"2396 North 160Th Avenue, Goodyear, Az 85395",https://www.seniorly.com/assisted-living/arizona/goodyear/pebble-creek-assisted-living,seniorly,https://www.seniorly.com/assisted-living/arizona/goodyear/pebble-creek-assisted-living,field_68af89a6f8692,,2396 n 160th ave goodyear az 85395
13584,Kingston Residence Of Santa Fe,"2400 Legacy Court, Santa Fe, Nm 87507",https://app.seniorplace.com/communities/show/48142078-f30f-4d19-8d36-32b98d22a4d1,seniorplace,,field_68af89a6f8692,,2400 legacy court santa fe nm 87507
13586,Kingston Residence Of Santa Fe,"2400 Legacy Court, Santa Fe, Nm 87507",https://app.seniorplace.com/communities/show/c8dcbf84-83b1-4ef5-bf03-4efa06f66b66,seniorplace,,field_68af89a6f8692,,2400 legacy court santa fe nm 87507
9099,Pecan Elderly Care Home,"2406 South Pecan Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/982d4ab6-5de3-4270-9a77-06c7710be67d,seniorplace,,field_68af89a6f8692,,2406 s pecan dr chandler az 85286
9101,Pecan Elderly Carehome,"2406 South Pecan Drive, Chandler, Az 85286",https://app.seniorplace.com/communities/show/a6687e2d-72a5-408f-92a3-1941c94cf9b2,seniorplace,,field_68af89a6f8692,,2406 s pecan dr chandler az 85286
7339,Coronado Ranch Ach,"2461 East Blue Spruce Lane, Gilbert, Az 85298",https://app.seniorplace.com/communities/show/8e3a507c-f409-4f18-bc6a-49905b26854e,seniorplace,,field_68af89a6f8692,,2461 e blue spruce ln gilbert az 85298
10525,Majestic Rose,"2461 East Blue Spruce Lane, Gilbert, Az 85298",https://www.seniorly.com/assisted-living/arizona/gilbert/majestic-rose,seniorly,https://www.seniorly.com/assisted-living/arizona/gilbert/majestic-rose,field_68af89a6f8692,,2461 e blue spruce ln gilbert az 85298
7035,Avista Senior Living Historic Downtown Mesa,"248 North Macdonald, Mesa, Az 85201",https://app.seniorplace.com/communities/show/cab945ae-9ab4-4a1a-826a-b1d934af8c59,seniorplace,,field_68af89a6f8692,,248 n macdonald mesa az 85201
10439,Avista Senior Living Downtown Mesa,"248 North Macdonald, Mesa, Az 85201",https://www.seniorly.com/assisted-living/arizona/mesa/avista-senior-living-historic-downtown-mesa,seniorly,https://www.seniorly.com/assisted-living/arizona/mesa/avista-senior-living-historic-downtown-mesa,field_68af89a6f8692,,248 n macdonald mesa az 85201
12999,El Castillo Life Plan Community,"250 E Alameda Street, Santa Fe, Nm 87501",https://app.seniorplace.com/communities/show/9396a0bb-6a38-4f53-8b96-2775857a4873,seniorplace,,field_68af89a6f8692,,250 e alameda st santa fe nm 87501
13003,El Castillo Retirement Residences,"250 East Alameda Street, Santa Fe, Nm 87501",https://app.seniorplace.com/communities/show/c54e90bb-5312-435b-8037-b2e4f39a28d1,seniorplace,,field_68af89a6f8692,,250 e alameda st santa fe nm 87501
13858,Montage Hills,"2500 South Roslyn Street, Denver, Co 80231",https://app.seniorplace.com/communities/show/9212f25a-1d3d-438e-8a4f-bcc31ab68ae7,seniorplace,,field_68af89a6f8692,,2500 s roslyn st denver co 80231
