ID,Title,Slug,website,senior_place_url,seniorly_url,normalized_types,__source
,Intermountain Homecare Hospice Salt Lake,intermountain-homecare-hospice-salt-lake,https://app.seniorplace.com/communities/show/5ebaa3cc-7cc2-4454-bf5f-2d92dbcdeb57,https://app.seniorplace.com/communities/show/5ebaa3cc-7cc2-4454-bf5f-2d92dbcdeb57,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Jaxpointe At 63Rd Place Assisted Living,jaxpointe-at-63rd-place-assisted-living,https://app.seniorplace.com/communities/show/26aee36c-d5da-48b8-8212-e5db69f30bba,https://app.seniorplace.com/communities/show/26aee36c-d5da-48b8-8212-e5db69f30bba,,"Assisted Living Home, Memory Care, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Kidscare Home Health Of Idaho,kidscare-home-health-of-idaho,https://app.seniorplace.com/communities/show/611695b2-fe20-49b0-b622-88e78d6754c5,https://app.seniorplace.com/communities/show/611695b2-fe20-49b0-b622-88e78d6754c5,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Kingston Residence Of Santa Fe,kingston-residence-of-santa-fe,https://app.seniorplace.com/communities/show/48142078-f30f-4d19-8d36-32b98d22a4d1,https://app.seniorplace.com/communities/show/48142078-f30f-4d19-8d36-32b98d22a4d1,,"Independent Living, Assisted Living Community, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,La Posada Assisted Living,la-posada-assisted-living,https://app.seniorplace.com/communities/show/7af73e01-8243-40ba-93d8-01612a4ad5f5,https://app.seniorplace.com/communities/show/7af73e01-8243-40ba-93d8-01612a4ad5f5,,"Assisted Living Community, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,La Vida Llena,la-vida-llena,https://app.seniorplace.com/communities/show/a3ade72e-ce2f-488e-a648-3b9c8e61df7e,https://app.seniorplace.com/communities/show/a3ade72e-ce2f-488e-a648-3b9c8e61df7e,,"Assisted Living Community, Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Life Spire Assisted Living,life-spire-assisted-living,https://app.seniorplace.com/communities/show/8d225982-f52a-4e70-adba-b3cb767fd01c,https://app.seniorplace.com/communities/show/8d225982-f52a-4e70-adba-b3cb767fd01c,,"Assisted Living Community, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Logan Regional Hospital Dialysis Center,logan-regional-hospital-dialysis-center,https://app.seniorplace.com/communities/show/f6cc47eb-5fac-4e31-806b-5a0975b6b527,https://app.seniorplace.com/communities/show/f6cc47eb-5fac-4e31-806b-5a0975b6b527,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Loving Care And More,loving-care-and-more,https://app.seniorplace.com/communities/show/d65f519f-dd8c-4b0c-a688-7b91f7951529,https://app.seniorplace.com/communities/show/d65f519f-dd8c-4b0c-a688-7b91f7951529,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Maple Creek Hospice,maple-creek-hospice,https://app.seniorplace.com/communities/show/6c520207-e150-4db9-92a3-3c826a4cea34,https://app.seniorplace.com/communities/show/6c520207-e150-4db9-92a3-3c826a4cea34,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Meadow Peak Assisted Living,meadow-peak-assisted-living,https://app.seniorplace.com/communities/show/1d3123bb-6c72-4c13-a928-06e1373e4e20,https://app.seniorplace.com/communities/show/1d3123bb-6c72-4c13-a928-06e1373e4e20,,"Assisted Living Community, Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Mission Home Health Of Idaho Falls,mission-home-health-of-idaho-falls,https://app.seniorplace.com/communities/show/21f43f7b-4b01-460c-a596-6e5f9d0219c7,https://app.seniorplace.com/communities/show/21f43f7b-4b01-460c-a596-6e5f9d0219c7,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Moab Regional Hospital,moab-regional-hospital,https://app.seniorplace.com/communities/show/1809f3e2-b0eb-4538-b0ef-3b5b299f2027,https://app.seniorplace.com/communities/show/1809f3e2-b0eb-4538-b0ef-3b5b299f2027,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Multicare Home Health Services,multicare-home-health-services,https://app.seniorplace.com/communities/show/1944e0fc-1b87-4271-b1c4-aad0909baebd,https://app.seniorplace.com/communities/show/1944e0fc-1b87-4271-b1c4-aad0909baebd,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,North Idaho Home Health,north-idaho-home-health,https://app.seniorplace.com/communities/show/0c192692-3512-4dba-b249-9705321e69f6,https://app.seniorplace.com/communities/show/0c192692-3512-4dba-b249-9705321e69f6,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Onesource Hospice,onesource-hospice,https://app.seniorplace.com/communities/show/842a45d4-e911-43d6-a8f2-f817ab179afe,https://app.seniorplace.com/communities/show/842a45d4-e911-43d6-a8f2-f817ab179afe,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Ovation Hospice North,ovation-hospice-north,https://app.seniorplace.com/communities/show/a12995dd-506e-463c-b2a0-c769ac51f2ed,https://app.seniorplace.com/communities/show/a12995dd-506e-463c-b2a0-c769ac51f2ed,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Peak Specialty Group Hospice,peak-specialty-group-hospice,https://app.seniorplace.com/communities/show/f345c668-fede-4525-875d-a762e1574831,https://app.seniorplace.com/communities/show/f345c668-fede-4525-875d-a762e1574831,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Pinnacle Home Health,pinnacle-home-health,https://app.seniorplace.com/communities/show/37507879-79bf-43bb-a01c-9c4ae1fe1d5e,https://app.seniorplace.com/communities/show/37507879-79bf-43bb-a01c-9c4ae1fe1d5e,,"Assisted Living Community, Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Pointe Meadows Health And Rehabilitation,pointe-meadows-health-and-rehabilitation,https://app.seniorplace.com/communities/show/dcea3f03-57c8-4cea-b256-6ef2c5795057,https://app.seniorplace.com/communities/show/dcea3f03-57c8-4cea-b256-6ef2c5795057,,"Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Presbyterian Hospice Inpatient Unit,presbyterian-hospice-inpatient-unit,https://app.seniorplace.com/communities/show/96e4f419-4649-486c-a49d-e478eb1390d1,https://app.seniorplace.com/communities/show/96e4f419-4649-486c-a49d-e478eb1390d1,,"Assisted Living Community, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Primrose Hospice,primrose-hospice,https://app.seniorplace.com/communities/show/fecccfbe-8633-4c69-bdc5-9816c85015f7,https://app.seniorplace.com/communities/show/fecccfbe-8633-4c69-bdc5-9816c85015f7,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Quality Hospice,quality-hospice,https://app.seniorplace.com/communities/show/ff222990-498f-4a05-9a9b-8af97f140ff6,https://app.seniorplace.com/communities/show/ff222990-498f-4a05-9a9b-8af97f140ff6,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Rathburn Healthcare,rathburn-healthcare,https://app.seniorplace.com/communities/show/4377840c-8145-4c6b-bc32-dab582783330,https://app.seniorplace.com/communities/show/4377840c-8145-4c6b-bc32-dab582783330,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Reliant Healthcare,reliant-healthcare,https://app.seniorplace.com/communities/show/a3a3c215-628c-48da-bb88-51907c62d4c8,https://app.seniorplace.com/communities/show/a3a3c215-628c-48da-bb88-51907c62d4c8,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Renew Home Health,renew-home-health,https://app.seniorplace.com/communities/show/12e1022e-c4fa-4eec-ba46-e77af494408f,https://app.seniorplace.com/communities/show/12e1022e-c4fa-4eec-ba46-e77af494408f,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Renew Hospice,renew-hospice,https://app.seniorplace.com/communities/show/c4d6506f-a830-458d-b990-59af1ee7e764,https://app.seniorplace.com/communities/show/c4d6506f-a830-458d-b990-59af1ee7e764,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Rexburg Home Health,rexburg-home-health,https://app.seniorplace.com/communities/show/f7b8285a-336c-4f22-9e20-efb552839a92,https://app.seniorplace.com/communities/show/f7b8285a-336c-4f22-9e20-efb552839a92,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Salmon Valley Hospice,salmon-valley-hospice,https://app.seniorplace.com/communities/show/1b5e116f-60b5-43e3-99d0-e1dbdeea6afd,https://app.seniorplace.com/communities/show/1b5e116f-60b5-43e3-99d0-e1dbdeea6afd,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Serenity Hospice Of Utah,serenity-hospice-of-utah,https://app.seniorplace.com/communities/show/210e1052-9031-4747-8a44-b9fb6b41d6f1,https://app.seniorplace.com/communities/show/210e1052-9031-4747-8a44-b9fb6b41d6f1,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Signature Healthcare At Home,signature-healthcare-at-home,https://app.seniorplace.com/communities/show/229aaade-506e-4649-adc5-9b303a54e0ac,https://app.seniorplace.com/communities/show/229aaade-506e-4649-adc5-9b303a54e0ac,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Silver Lake Healthcare,silver-lake-healthcare,https://app.seniorplace.com/communities/show/c4b72429-c1cc-49e4-9c10-d6d8b722e152,https://app.seniorplace.com/communities/show/c4b72429-c1cc-49e4-9c10-d6d8b722e152,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Solstice Hospice And Palliative Care,solstice-hospice-and-palliative-care,https://app.seniorplace.com/communities/show/59ea2fcb-1526-4844-a8cd-5af79cc58e43,https://app.seniorplace.com/communities/show/59ea2fcb-1526-4844-a8cd-5af79cc58e43,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Solstice Senior Living At Sandy,solstice-senior-living-at-sandy,https://app.seniorplace.com/communities/show/794418c5-bae7-443c-b615-af2d6b9aa7c7,https://app.seniorplace.com/communities/show/794418c5-bae7-443c-b615-af2d6b9aa7c7,,"Independent Living, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Solstice Senior Living At Sandy,solstice-senior-living-at-sandy-2,https://app.seniorplace.com/communities/show/b20a9c1e-e249-4ac6-b83b-59f93b282103,https://app.seniorplace.com/communities/show/b20a9c1e-e249-4ac6-b83b-59f93b282103,,"Independent Living, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,South Davis Specialty Care,south-davis-specialty-care,https://app.seniorplace.com/communities/show/1522023e-8f0d-4dd8-8802-202342a6c309,https://app.seniorplace.com/communities/show/1522023e-8f0d-4dd8-8802-202342a6c309,,"Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Southern Utah Hospice And Home Care,southern-utah-hospice-and-home-care,https://app.seniorplace.com/communities/show/5d216a43-ae3e-414a-ad0e-fc82eddecf00,https://app.seniorplace.com/communities/show/5d216a43-ae3e-414a-ad0e-fc82eddecf00,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,St Lukes Home Care Hospice,st-lukes-home-care-hospice,https://app.seniorplace.com/communities/show/1bab46e1-73c8-4381-96b2-5741325681e3,https://app.seniorplace.com/communities/show/1bab46e1-73c8-4381-96b2-5741325681e3,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Summerfield Retirement Living,summerfield-retirement-living,https://app.seniorplace.com/communities/show/59b9e3b6-91dd-4a24-baa0-c5c32536539c,https://app.seniorplace.com/communities/show/59b9e3b6-91dd-4a24-baa0-c5c32536539c,,"Assisted Living Community, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Summit Glen Gracious Retirement Living,summit-glen-gracious-retirement-living,https://app.seniorplace.com/communities/show/be825ada-1607-4b45-bd4e-9f465fb916f8,https://app.seniorplace.com/communities/show/be825ada-1607-4b45-bd4e-9f465fb916f8,,"Independent Living, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Suncrest Hospice Utah Llc Dba Suncrest Hospice,suncrest-hospice-utah-llc-dba-suncrest-hospice,https://app.seniorplace.com/communities/show/2496f79c-bf7f-486d-a06a-3dd0d6a89d07,https://app.seniorplace.com/communities/show/2496f79c-bf7f-486d-a06a-3dd0d6a89d07,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Sunshine Hospice,sunshine-hospice,https://app.seniorplace.com/communities/show/eb066c80-e094-45cc-85b1-d29844050d16,https://app.seniorplace.com/communities/show/eb066c80-e094-45cc-85b1-d29844050d16,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Superior Hospice,superior-hospice,https://app.seniorplace.com/communities/show/6ee55a48-8d35-4204-83fa-be95ec06759a,https://app.seniorplace.com/communities/show/6ee55a48-8d35-4204-83fa-be95ec06759a,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Symbii Hospice,symbii-hospice,https://app.seniorplace.com/communities/show/806322df-6254-4207-884e-9f8ce4a7eb6c,https://app.seniorplace.com/communities/show/806322df-6254-4207-884e-9f8ce4a7eb6c,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Symbii Hospice Bear River,symbii-hospice-bear-river,https://app.seniorplace.com/communities/show/cd4b7f8e-0b89-49b5-92c8-062ab64de067,https://app.seniorplace.com/communities/show/cd4b7f8e-0b89-49b5-92c8-062ab64de067,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Terrace Home Health,terrace-home-health,https://app.seniorplace.com/communities/show/14b2a69b-7fd4-43b2-adca-00829f134934,https://app.seniorplace.com/communities/show/14b2a69b-7fd4-43b2-adca-00829f134934,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Thatcher Brook Rehabilitation Care Center,thatcher-brook-rehabilitation-care-center,https://app.seniorplace.com/communities/show/3f9b8cba-622f-4edc-84d1-81bc0705320a,https://app.seniorplace.com/communities/show/3f9b8cba-622f-4edc-84d1-81bc0705320a,,"Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,The Oberon House,the-oberon-house,https://app.seniorplace.com/communities/show/4e4ad489-91f3-4ff8-a4f6-4331dbdb5531,https://app.seniorplace.com/communities/show/4e4ad489-91f3-4ff8-a4f6-4331dbdb5531,,"Assisted Living Community, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Treeo South Ogden,treeo-south-ogden,https://app.seniorplace.com/communities/show/3f8f3b94-fd05-45a1-8d6d-c3c49e3846e2,https://app.seniorplace.com/communities/show/3f8f3b94-fd05-45a1-8d6d-c3c49e3846e2,,"Independent Living, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Utah Home Health And Hospice,utah-home-health-and-hospice,https://app.seniorplace.com/communities/show/5a6cbcf1-acd8-4624-8587-65cfb8adf93b,https://app.seniorplace.com/communities/show/5a6cbcf1-acd8-4624-8587-65cfb8adf93b,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Utah Home Hospice And Palliative Care,utah-home-hospice-and-palliative-care,https://app.seniorplace.com/communities/show/bef0118a-a876-4193-a31d-6994d5055ca6,https://app.seniorplace.com/communities/show/bef0118a-a876-4193-a31d-6994d5055ca6,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Valeo Home Health,valeo-home-health,https://app.seniorplace.com/communities/show/1a8419d2-a429-401e-a97f-5189f8f73f91,https://app.seniorplace.com/communities/show/1a8419d2-a429-401e-a97f-5189f8f73f91,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Valeo Hospice,valeo-hospice,https://app.seniorplace.com/communities/show/98597767-e814-4b89-8207-a990a1bad20d,https://app.seniorplace.com/communities/show/98597767-e814-4b89-8207-a990a1bad20d,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Valeo Hospice,valeo-hospice-2,https://app.seniorplace.com/communities/show/23716020-6d0d-405f-b73b-881ab5a2fd27,https://app.seniorplace.com/communities/show/23716020-6d0d-405f-b73b-881ab5a2fd27,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Vali Division Of Wasatch,vali-division-of-wasatch,https://app.seniorplace.com/communities/show/fd805c05-900e-4dba-809d-04e0100d212f,https://app.seniorplace.com/communities/show/fd805c05-900e-4dba-809d-04e0100d212f,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Valley Assisted Living,valley-assisted-living-2,https://app.seniorplace.com/communities/show/282f14cf-b10f-475f-91b5-f48171c41c92,https://app.seniorplace.com/communities/show/282f14cf-b10f-475f-91b5-f48171c41c92,,"Assisted Living Community, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Vista Hermosa,vista-hermosa,https://app.seniorplace.com/communities/show/5d67d812-5950-4774-8f7b-b87d66cbc5b6,https://app.seniorplace.com/communities/show/5d67d812-5950-4774-8f7b-b87d66cbc5b6,,"Assisted Living Community, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Wasatch Hospice,wasatch-hospice,https://app.seniorplace.com/communities/show/31d93f8e-8cec-4361-98e1-fb483002600a,https://app.seniorplace.com/communities/show/31d93f8e-8cec-4361-98e1-fb483002600a,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Welcome Home Healthcare Services,welcome-home-healthcare-services,https://app.seniorplace.com/communities/show/1ef4acc2-f2fe-4db6-9d88-d8b8cf173f5b,https://app.seniorplace.com/communities/show/1ef4acc2-f2fe-4db6-9d88-d8b8cf173f5b,,Home Care,SENIORLY_CARE_TYPES_UPDATED.csv
,Grace Hospice And Palliative Care,grace-hospice-and-palliative-care,https://app.seniorplace.com/communities/show/9f1d98de-a742-4133-9d58-af99417bec36,,,"Assisted Living Home, Home Care",12_MAIN_IMPORT_MISSING_PRICES.csv
