ID,Title,seniorplace_url,seniorly_url,seniorplace_types,normalized_types
8481,Lincoln Heights Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/lincoln-heights-assisted-living,Assisted Living Home,Assisted Living Home
8483,Lincoln Residential Assisted Living,,https://www.seniorly.com/assisted-living/arizona/paradise-valley/lincoln-residential-assisted-living,Assisted Living Home,Assisted Living Home
8487,Litchfield Countryside Home Care,,https://www.seniorly.com/assisted-living/arizona/litchfield-park/litchfield-countryside-home-care,"Assisted Living Home, Board And Care Home",Assisted Living Home
8494,Little Flower Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/little-flower-assisted-living-home,Assisted Living Home,Assisted Living Home
8496,Little Touch Of Europe,,https://www.seniorly.com/assisted-living/arizona/peoria/little-touch-of-europe,"Assisted Living Home, Board And Care Home",Assisted Living Home
8500,Living Legacy Senior Care East,,https://www.seniorly.com/assisted-living/arizona/mesa/living-legacy-senior-care-east,"Assisted Living Home, Board And Care Home",Assisted Living Home
8508,Lookout Mountain Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/lookout-mountain-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
8517,Love And Care Ii Assisted Living,,https://www.seniorly.com/assisted-living/arizona/surprise/love-and-care-ii-assisted-living,Assisted Living Home,Assisted Living Home
8519,Love And Care Iii Assisted Living,,https://www.seniorly.com/assisted-living/arizona/surprise/love-and-care-iii-assisted-living,Assisted Living Home,Assisted Living Home
8523,Lovecare Co,,https://www.seniorly.com/assisted-living/arizona/tucson/lovecare-co,"Assisted Living Home, Board And Care Home",Assisted Living Home
8533,Loving Heart Assisted Living Service,,https://www.seniorly.com/assisted-living/arizona/phoenix/loving-heart-assisted-living-service,"Assisted Living Home, Board And Care Home",Assisted Living Home
8537,Loving Hearts Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/loving-hearts-assisted-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
8539,Loving Mother Residency,,https://www.seniorly.com/assisted-living/arizona/chandler/loving-mother-residency,Assisted Living Home,Assisted Living Home
8541,Loyale Assisted Living,,https://www.seniorly.com/assisted-living/arizona/glendale/loyale-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
8547,Lydias Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/glendale/lydia-s-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
8554,Mk Assisted Living Layton Lakes,,https://www.seniorly.com/assisted-living/arizona/gilbert/m-k-assisted-living-layton-lakes,Assisted Living Home,Assisted Living Home
8558,Mk Cadence Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/m-k-cadence-assisted-living,Assisted Living Home,Assisted Living Home
8560,Madeira Villa Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/madeira-villa-assisted-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
8562,Madera Assisted Living,,https://www.seniorly.com/assisted-living/arizona/gilbert/madera-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
8566,Maelee Care Home,,https://www.seniorly.com/assisted-living/arizona/mesa/maelee-care-home,Assisted Living Home,Assisted Living Home
8572,Magnolia Homecare At Mulberry,,https://www.seniorly.com/assisted-living/arizona/mesa/magnolia-homecare-at-mulberry,Assisted Living Home,Assisted Living Home
8582,Mama Care Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/mama-care-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
8592,Marcos And Secilia Ramon Home Care,,https://www.seniorly.com/assisted-living/arizona/mesa/marcos-and-secilia-ramon-home-care,"Assisted Living Home, Board And Care Home",Assisted Living Home
8596,Margaret T Morris Center,,https://www.seniorly.com/assisted-living/arizona/prescott/margaret-t-morris-center,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
8600,Marias Garden Care Home,,https://www.seniorly.com/assisted-living/arizona/phoenix/maria-s-garden-care-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
8602,Marian Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/phoenix/marian-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
8612,Marilyn Manor Assisted Living,,https://www.seniorly.com/assisted-living/arizona/scottsdale/marilyn-manor-assisted-living-home,Assisted Living Home,Assisted Living Home
8614,Marino Manor Ii,,https://www.seniorly.com/assisted-living/arizona/glendale/marino-manor-ii-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
8618,Markesh Alh,,https://www.seniorly.com/assisted-living/arizona/chandler/markesh-alh,Assisted Living Home,Assisted Living Home
8628,Marshall Home For Men,,https://www.seniorly.com/assisted-living/arizona/tucson/marshall-home-for-men,Assisted Living Home,Assisted Living Home
8632,Mary Petes Assisted Living,https://app.seniorplace.com/communities/show/cc140db1-452b-420d-9540-fe4560263637,https://www.seniorly.com/assisted-living/arizona/tucson/mary-pete-s-assisted-living,Assisted Living Home,Assisted Living Home
8634,Mary Grace Care Home,https://app.seniorplace.com/communities/show/2cd9e2a2-1d6b-4a50-9229-d8802ebf87ec,https://www.seniorly.com/assisted-living/arizona/mesa/mary-grace-care-home,Assisted Living Home,Assisted Living Home
8637,Marys Group Home,,https://www.seniorly.com/assisted-living/arizona/tolleson/mary-s-group-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
8644,Master Care,,https://www.seniorly.com/assisted-living/arizona/phoenix/master-care-inc,"Assisted Living Home, Board And Care Home",Assisted Living Home
8648,Maui Care Home,,https://www.seniorly.com/assisted-living/arizona/peoria/maui-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
8652,Maxis Loving Place,,https://www.seniorly.com/assisted-living/arizona/yuma/maxi-s-loving-place,Assisted Living Home,Assisted Living Home
8656,Mayfair Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/mayfair-assisted-living-home-inc,"Assisted Living Home, Board And Care Home",Assisted Living Home
8670,Mcdowell Village,,https://www.seniorly.com/assisted-living/arizona/scottsdale/mc-dowell-village,"Assisted Living Home, Independent Living","Assisted Living Home, Independent Living"
8674,Meadow Assisted Living Care,,https://www.seniorly.com/assisted-living/arizona/sun-city/meadow-assisted-living-care,Assisted Living Home,Assisted Living Home
8682,Medisys Home Care Ii,,https://www.seniorly.com/assisted-living/arizona/casa-grande/medisys-home-care-ii,Assisted Living Home,Assisted Living Home
8697,Mesa Elder Care,,https://www.seniorly.com/assisted-living/arizona/mesa/mesa-elder-care-inc,"Assisted Living Home, Board And Care Home",Assisted Living Home
8705,Mimosa Springs,,https://www.seniorly.com/assisted-living/arizona/scottsdale/mimosa-springs,Assisted Living Home,Assisted Living Home
8711,Mirabella At Asu,,https://www.seniorly.com/assisted-living/arizona/tempe/mirabella-at-asu,"Assisted Living Home, Continuing Care Retirement Community, Memory Care, Nursing Home","Assisted Living Home, Assisted Living Community, Memory Care, Nursing Home"
8715,Miramonte Alh,https://app.seniorplace.com/communities/show/111ce1e6-006b-4904-a407-6032fc56ab49,https://www.seniorly.com/assisted-living/arizona/glendale/miramonte-alh,Assisted Living Home,Assisted Living Home
8721,Mom And Dad Place,https://app.seniorplace.com/communities/show/7c96bf6e-63a8-429f-a2e1-54e1afa572c6,https://www.seniorly.com/assisted-living/arizona/tucson/mom-and-dad-place-llc-tucson,Assisted Living Home,Assisted Living Home
8725,Mom And Dad Solutions Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/mom-and-dad-solutions-assisted-living,Assisted Living Home,Assisted Living Home
8727,Moms Place Assisted Living,,https://www.seniorly.com/assisted-living/arizona/glendale/mom-s-place-assisted-living-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
8731,Monte Cristo 1 Alh,,https://www.seniorly.com/assisted-living/arizona/phoenix/monte-cristo-1-alh,Assisted Living Home,Assisted Living Home
8735,Montebello Assisted Living 4,,https://www.seniorly.com/assisted-living/arizona/gilbert/montebello-assisted-living-4,Assisted Living Home,Assisted Living Home
8739,Monterey Care Home,,https://www.seniorly.com/assisted-living/arizona/mesa/monterey-care-home,Assisted Living Home,Assisted Living Home
8740,Moon Valley Assisted Living Ii,,https://www.seniorly.com/assisted-living/arizona/phoenix/moon-valley-assisted-living-ii-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
8746,Morning Glory Adult Care Home 1,,https://www.seniorly.com/assisted-living/arizona/tucson/morning-glory-adult-care-home-1,"Assisted Living Home, Board And Care Home",Assisted Living Home
8751,Morningstar At Arrowhead,,https://www.seniorly.com/assisted-living/arizona/glendale/morning-star-at-arrowhead,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
8753,Morningstar At Golden Ridge,,https://www.seniorly.com/assisted-living/arizona/peoria/morningstar-at-golden-ridge,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
8765,Mount Zion Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/mount-zion-assisted-living-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
8776,Mountain View Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/phoenix/mountain-view-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
8781,Mountain View Carehome,,https://www.seniorly.com/assisted-living/arizona/mesa/golden-years-care-home-llc-mesa,"Assisted Living Home, Board And Care Home",Assisted Living Home
8787,Mountain View Retirement Village,https://app.seniorplace.com/communities/show/20aba364-4c5c-4ebc-9dcd-d81bd8e671be,https://www.seniorly.com/assisted-living/arizona/tucson/mountain-view-retirement-village,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
8789,Mountain Vista Manor,,https://www.seniorly.com/assisted-living/arizona/mesa/mountain-vista-manor-corp,"Assisted Living Home, Board And Care Home",Assisted Living Home
8791,Mulberry Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/mulberry-assisted-living,Assisted Living Home,Assisted Living Home
8806,New Beginnings In Phoenix,,https://www.seniorly.com/assisted-living/arizona/goodyear/new-beginnings-in-phoenix,Assisted Living Home,Assisted Living Home
8808,New Horizon Assisted Living,,https://www.seniorly.com/assisted-living/arizona/chandler/new-horizon-assisted-living,Assisted Living Home,Assisted Living Home
8814,New You 1,,https://www.seniorly.com/assisted-living/arizona/scottsdale/new-you-1,Assisted Living Home,Assisted Living Home
8824,Norterra Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/norterra-assisted-living,Assisted Living Home,Assisted Living Home
8832,North Haven Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/north-haven-assisted-living-home,Assisted Living Home,Assisted Living Home
8834,North Ranch Assisted Living,,https://www.seniorly.com/assisted-living/arizona/scottsdale/north-ranch-assisted-living-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
8838,North Scottsdale Gardens Assisted Living,,https://www.seniorly.com/assisted-living/arizona/scottsdale/north-scottsdale-gardens-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
8846,North Star Care Home,,https://www.seniorly.com/assisted-living/arizona/phoenix/north-star-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
8850,North Valley Care Home,,https://www.seniorly.com/assisted-living/arizona/phoenix/north-valley-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
8852,North Valley Quality Care,,https://www.seniorly.com/assisted-living/arizona/phoenix/north-valley-quality-care-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
8854,North Valley Senior Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/north-valley-senior-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
8862,Nunnenkamp Center Friendship Village Tempe,,https://www.seniorly.com/assisted-living/arizona/tempe/nunnenkamp-center-friendship-village-tempe,Assisted Living Home,Assisted Living Home
8895,Olive Grove Assisted Living Memory Care,,https://www.seniorly.com/assisted-living/arizona/phoenix/olive-grove-retirement-community,"Assisted Living Home, Independent Living","Assisted Living Home, Independent Living"
8897,Olive Park Assisted Living,,https://www.seniorly.com/assisted-living/arizona/peoria/olive-park-assisted-living,Assisted Living Home,Assisted Living Home
8909,Orchard Pointe At Arrowhead,,https://www.seniorly.com/assisted-living/arizona/glendale/orchard-pointe-at-arrowhead,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
8917,Orchid Park Care Home,,https://www.seniorly.com/assisted-living/arizona/phoenix/orchid-park-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
8942,Page Springs Living,https://app.seniorplace.com/communities/show/572061a2-7df7-4801-b3bd-d95592554671,https://www.seniorly.com/assisted-living/arizona/cornville/page-springs-living-cornville,Assisted Living Home,Assisted Living Home
8950,Palm Valley Assisted Living,,https://www.seniorly.com/assisted-living/arizona/goodyear/palm-valley-assisted-living-goodyear,Assisted Living Home,Assisted Living Home
8988,Paradise Valley Senior Retreat,,https://www.seniorly.com/assisted-living/arizona/paradise-valley/paradise-valley-senior-retreat,"Assisted Living Home, Board And Care Home",Assisted Living Home
8990,Paradise West Assisted Senior Living,,https://www.seniorly.com/assisted-living/arizona/peoria/paradise-west-assisted-senior-living,Assisted Living Home,Assisted Living Home
9062,Parkers Adult Care,,https://www.seniorly.com/assisted-living/arizona/tucson/parker-s-adult-care-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9074,Parkwood Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/glendale/parkwood-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9080,Paseo Village,,https://www.seniorly.com/assisted-living/arizona/peoria/paseo-village,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
9086,Peaceful Feeling Group Home,,https://www.seniorly.com/assisted-living/arizona/mesa/peaceful-feeling-group-home,Assisted Living Home,Assisted Living Home
9092,Peak Care Assisted Living Phoenix Life Home,,https://www.seniorly.com/assisted-living/arizona/phoenix/peak-care-assisted-living-phoenix-life-home,Assisted Living Home,Assisted Living Home
9109,Pennington Gardens,,https://www.seniorly.com/assisted-living/arizona/chandler/pennington-gardens,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
9111,Penzi Care Home,,https://www.seniorly.com/assisted-living/arizona/maricopa/penzi-care-home,Assisted Living Home,Assisted Living Home
9113,Peoria Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/peoria/peoria-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9115,Peoria Vista,,https://www.seniorly.com/assisted-living/arizona/peoria/peoria-vista,Assisted Living Home,Assisted Living Home
9125,Petrisor Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/petrisor-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
9144,Pleasant Valley Care Home,,https://www.seniorly.com/assisted-living/arizona/prescott/pleasant-valley-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9146,Pleasant Ville Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/pleasant-ville-assisted-living-home,Assisted Living Home,Assisted Living Home
9148,Portobello Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/portobello-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9154,Precious Loving Home Care,,https://www.seniorly.com/assisted-living/arizona/peoria/precious-loving-home-care-peoria,Assisted Living Home,Assisted Living Home
9160,Premier Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/premier-assisted-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9174,Prestige Assisted Living At Green Valley,,https://www.seniorly.com/assisted-living/arizona/green-valley/prestige-assisted-living-at-green-valley,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
9184,Primavera Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/primavera-assisted-living,Assisted Living Home,Assisted Living Home
9192,Pronghorn Assisted Living,,https://www.seniorly.com/assisted-living/arizona/prescott-valley/pronghorn-assisted-living,Assisted Living Home,Assisted Living Home
9193,Provencio Hope Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tucson/provencio-hope-assisted-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9200,Pueblo Norte Senior Living,,https://www.seniorly.com/assisted-living/arizona/scottsdale/pueblo-norte-senior-living-community,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
9203,Pura Vida Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tucson/pura-vida-assisted-living,Assisted Living Home,Assisted Living Home
9209,Quail Manor Assisted Living,,https://www.seniorly.com/assisted-living/arizona/glendale/quail-manor-assisted-living-llc,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
9244,Red Mountain Reflections Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/red-mountain-reflections-assisted-living-inc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9252,Regency Adult Home Care,,https://www.seniorly.com/assisted-living/arizona/phoenix/regency-adult-home-care-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9254,Rejoice Assisted Living 2,,https://www.seniorly.com/assisted-living/arizona/glendale/rejoice-assisted-living-home-2,"Assisted Living Home, Board And Care Home",Assisted Living Home
9272,Rhodas Assisted Living,,https://www.seniorly.com/assisted-living/arizona/avondale/rhoda-s-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9274,Rialto House Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/rialto-house-assisted-living,Assisted Living Home,Assisted Living Home
9278,Ridgecrest I,,https://www.seniorly.com/assisted-living/arizona/tucson/ridgecrest-i,"Assisted Living Home, Board And Care Home",Assisted Living Home
9287,Rivendell Care Home,,https://www.seniorly.com/assisted-living/arizona/phoenix/rivendell-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9289,River Of Love Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/phoenix/river-of-love-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9295,Riviergreen Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tempe/riviergreen-assisted-living-home,Assisted Living Home,Assisted Living Home
9297,Robson Reserve At Pebblecreek,,https://www.seniorly.com/assisted-living/arizona/goodyear/robson-reserve-at-pebblecreek,"Assisted Living Home, Independent Living","Assisted Living Home, Independent Living"
9299,Robson Reserve At Sun Lakes,,https://www.seniorly.com/assisted-living/arizona/sun-lakes/renaissance-luxury-retirement-living,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
9303,Rodys Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/phoenix/rody-s-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9305,Ronald Home Care,,https://www.seniorly.com/assisted-living/arizona/phoenix/ronald-home-care,"Assisted Living Home, Board And Care Home",Assisted Living Home
9311,Rosarian Assisted Living,,https://www.seniorly.com/assisted-living/arizona/glendale/rosarian-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
9338,Royal Paradise Care,,https://www.seniorly.com/assisted-living/arizona/surprise/royal-paradise-care-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9345,Rutledge Ranch Retreat,,https://www.seniorly.com/assisted-living/arizona/paulden/rutledge-ranch-retreat-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9371,Saguaro Ranch Luxury Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tucson/saguaro-ranch-luxury-assisted-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9377,Sakutas Young At Heart Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tucson/sakuta-s-young-at-heart-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9385,San Nicolas Assisted Living Nw,,https://www.seniorly.com/assisted-living/arizona/tucson/san-nicolas-assisted-living-home-nw-inc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9387,San Nicolas Ii,,https://www.seniorly.com/assisted-living/arizona/tucson/san-nicolas-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
9397,Sapphire Elite Care Home,,https://www.seniorly.com/assisted-living/arizona/phoenix/sapphire-elite-care-home-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9402,Sarahs Place At Glencroft,,https://www.seniorly.com/assisted-living/arizona/glendale/sarah-s-place-at-glencroft,Assisted Living Home,Assisted Living Home
9408,Scottsdale Foothills Assisted Living,,https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-foothills-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
9417,Scottsdale Village Square,,https://www.seniorly.com/assisted-living/arizona/scottsdale/scottsdale-village-square-a-pacifica-senior-living-community,"Assisted Living Home, Continuing Care Retirement Community, Independent Living, Memory Care, Nursing Home","Assisted Living Home, Assisted Living Community, Independent Living, Memory Care, Nursing Home"
9428,Sedona Winds,,https://www.seniorly.com/assisted-living/arizona/sedona/sedona-winds,"Assisted Living Home, Independent Living, Memory Care","Assisted Living Home, Independent Living, Memory Care"
9433,Senior Care Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tucson/senior-care-assisted-living-tucson,Assisted Living Home,Assisted Living Home
9439,Senior Living At Superstition Mountains,,https://www.seniorly.com/assisted-living/arizona/apache-junction/senior-living-at-superstition-mountains,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
9443,Senior Sanctuary Of Anthem,,https://www.seniorly.com/assisted-living/arizona/anthem/senior-sanctuary-of-anthem,Assisted Living Home,Assisted Living Home
9445,Senior Serenity Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/senior-serenity-assisted-living,Assisted Living Home,Assisted Living Home
9455,Serenade Assisted Living,,https://www.seniorly.com/assisted-living/arizona/gilbert/serenade-assisted-living-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9457,Serendipity In The Sun,,https://www.seniorly.com/assisted-living/arizona/scottsdale/serendipity-in-the-sun,Assisted Living Home,Assisted Living Home
9465,Serenity Assisted Living At Lakewood,,https://www.seniorly.com/assisted-living/arizona/phoenix/serenity-assisted-living-at-lakewood,Assisted Living Home,Assisted Living Home
9469,Serenity Of North Scottsdale,,https://www.seniorly.com/assisted-living/arizona/scottsdale/serenity-of-north-scottsdale,"Assisted Living Home, Board And Care Home",Assisted Living Home
9485,Shady Pines Care Home,,https://www.seniorly.com/assisted-living/arizona/gilbert/shady-pines-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9495,Shepherd Manor,,https://www.seniorly.com/assisted-living/arizona/mesa/shepherd-manor,Assisted Living Home,Assisted Living Home
9497,Sheridan Garden Assisted Living,https://app.seniorplace.com/communities/show/942d60ed-5d01-4a33-a140-d0e5114ef785,https://www.seniorly.com/assisted-living/arizona/glendale/sheridan-garden-assisted-living,Assisted Living Home,Assisted Living Home
9507,Sherwood Heights Adult Living,,https://www.seniorly.com/assisted-living/arizona/scottsdale/sherwood-heights-adult-living,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
9515,Sierra Adult Care,,https://www.seniorly.com/assisted-living/arizona/tucson/sierra-adult-care-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9522,Silver Bells Adult Care Home,,https://www.seniorly.com/assisted-living/arizona/scottsdale/silver-bells-adult-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9524,Silver Bells Ii,,https://www.seniorly.com/assisted-living/arizona/scottsdale/silver-bells-ii,"Assisted Living Home, Board And Care Home",Assisted Living Home
9528,Silver Creek Assisted Living,,https://www.seniorly.com/assisted-living/arizona/peoria/silver-creek-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
9538,Silver Moon Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tucson/silver-moon-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9540,Silver Springs,,https://www.seniorly.com/assisted-living/arizona/green-valley/silver-springs,"Assisted Living Home, Independent Living","Assisted Living Home, Independent Living"
9546,Simancas Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tucson/simancas-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9552,Simply Together Alh,https://app.seniorplace.com/communities/show/7f02590d-b4dc-4b98-a33c-d07e49cdb8b0,https://www.seniorly.com/assisted-living/arizona/paradise-valley/simply-together-alh,Assisted Living Home,Assisted Living Home
9556,Sky Ridge,,https://www.seniorly.com/assisted-living/arizona/gilbert/sky-ridge,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
9558,Sky Vista,,https://www.seniorly.com/assisted-living/arizona/mesa/sky-vista,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
9560,Skyline At Mina Vista Assisted Living,,https://www.seniorly.com/assisted-living/arizona/tucson/skyline-at-mina-vista-assisted-living,Assisted Living Home,Assisted Living Home
9568,Solterra Senior Living,,https://www.seniorly.com/assisted-living/arizona/chandler/solterra-senior-living,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
9572,Sonoran Adult Care,,https://www.seniorly.com/assisted-living/arizona/chandler/sonoran-adult-care-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9575,Sonoran Hills Assisted Living,,https://www.seniorly.com/assisted-living/arizona/phoenix/sonoran-hills-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
9576,Sonoran Senior Care,,https://www.seniorly.com/assisted-living/arizona/peoria/sonoran-senior-care,Assisted Living Home,Assisted Living Home
9589,Southwest Healing Gardens,,https://www.seniorly.com/assisted-living/arizona/chandler/southwest-healing-gardens,Assisted Living Home,Assisted Living Home
9593,Spring Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/spring-assisted-living,Assisted Living Home,Assisted Living Home
9603,Spring Valley,,https://www.seniorly.com/assisted-living/arizona/glendale/spring-valley,"Assisted Living Home, Board And Care Home",Assisted Living Home
9615,St Therese Care Home 2,,https://www.seniorly.com/assisted-living/arizona/chandler/st-therese-care-home-2,Assisted Living Home,Assisted Living Home
9619,St Charles Place,,https://www.seniorly.com/assisted-living/arizona/phoenix/st-charles-place,"Assisted Living Home, Board And Care Home",Assisted Living Home
9621,St Lukes Home,,https://www.seniorly.com/assisted-living/arizona/tucson/st-luke-s-home,Assisted Living Home,Assisted Living Home
9623,St Michaels Manor,,https://www.seniorly.com/assisted-living/arizona/peoria/st-michael-s-manor,"Assisted Living Home, Board And Care Home",Assisted Living Home
9677,Sues Place,,https://www.seniorly.com/assisted-living/arizona/phoenix/sue-s-place-llc,"Assisted Living Home, Board And Care Home",Assisted Living Home
9681,Summer Blossoms Assisted Living,,https://www.seniorly.com/assisted-living/arizona/mesa/summer-blossoms-assisted-living,Assisted Living Home,Assisted Living Home
9698,Sun Garden Care Home,,https://www.seniorly.com/assisted-living/arizona/glendale/sun-garden-care-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9702,Sun Health Assisted Living At The Colonnade,,https://www.seniorly.com/assisted-living/arizona/surprise/sun-health-assisted-living-at-the-colonnade,Assisted Living Home,Assisted Living Home
9711,Sun Valley Heights Assisted Living,,https://www.seniorly.com/assisted-living/arizona/scottsdale/sun-valley-heights-assisted-living,"Assisted Living Home, Board And Care Home",Assisted Living Home
9713,Sun Valley Manor Assisted Living,,https://www.seniorly.com/assisted-living/arizona/scottsdale/sun-valley-manor-assisted-living-home,"Assisted Living Home, Board And Care Home",Assisted Living Home
9747,Sunrise At River Road,,https://www.seniorly.com/assisted-living/arizona/tucson/sunrise-at-river-road,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
9751,Sunrise Care Homes Sunnyvale,https://app.seniorplace.com/communities/show/d0231238-0ad7-4124-853d-535a23add91b,https://www.seniorly.com/assisted-living/arizona/paradise-valley/sunrise-care-homes-sunnyvale,Assisted Living Home,Assisted Living Home
9760,Sunrise Of Chandler,,https://www.seniorly.com/assisted-living/arizona/chandler/sunrise-of-chandler,"Assisted Living Home, Memory Care","Assisted Living Home, Memory Care"
