ID,Title,Slug,website,senior_place_url,seniorly_url,normalized_types,__source
,Solterra La Cholla,,,,https://www.seniorly.com/assisted-living/arizona/tucson/solterra-la-cholla-operations-lp,"Assisted Living Home, Memory Care, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Haven Of Tucson,,,,https://www.seniorly.com/assisted-living/arizona/casa-grande/haven-of-tucson,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Copper Health Oro Valley,,,,https://www.seniorly.com/assisted-living/arizona/coolidge/copper-health-oro-valley,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Life Care Center Of Paradise Valley,,,,https://www.seniorly.com/assisted-living/arizona/phoenix/life-care-center-of-paradise-valley,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Desert Haven Care Center,,,,https://www.seniorly.com/assisted-living/arizona/surprise/desert-haven-care-center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Ridgecrest Healthcare,,,,https://www.seniorly.com/assisted-living/arizona/winslow/ridgecrest-healthcare,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Payson Care Center,,,,https://www.seniorly.com/assisted-living/arizona/safford/payson-care-center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Rim Country Health Retirement Community,,,,https://www.seniorly.com/assisted-living/arizona/globe/rim-country-health-retirement-community,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Good Samaritan Society Prescott Village,,,,https://www.seniorly.com/assisted-living/arizona/prescott/good-samaritan-society-prescott-village,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Prescott Nursing And Rehabilitation Center,,,,https://www.seniorly.com/assisted-living/arizona/prescott/prescott-nursing-and-rehabilitation-center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Mountain View Manor,,,,https://www.seniorly.com/assisted-living/arizona/prescott/mountain-view-manor,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Haven Of Sedona,,,,https://www.seniorly.com/assisted-living/arizona/sedona/haven-of-sedona,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Gila River Indian Care Center,,,,https://www.seniorly.com/assisted-living/arizona/sacaton/gila-river-indian-care-center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Life Care Center Of Sierra Vista,,,,https://www.seniorly.com/assisted-living/arizona/sierra-vista/life-care-center-of-sierra-vista,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Haven Of Sierra Vista,,,,https://www.seniorly.com/assisted-living/arizona/sierra-vista/haven-of-sierra-vista,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Sabino Canyon Rehabilitation Care Center,,,,https://www.seniorly.com/assisted-living/arizona/tucson/sabino-canyon-rehabilitation-care-center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Sapphire Of Tucson Nursing And Rehab,,,,https://www.seniorly.com/assisted-living/arizona/tucson/sapphire-of-tucson-nursing-and-rehab,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Villa Maria Care Center,,,,https://www.seniorly.com/assisted-living/arizona/tucson/villa-maria-care-center-llc,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Arizona State Veteran Home Tucson,,,,https://www.seniorly.com/assisted-living/arizona/prescott/arizona-state-veteran-home-tucson,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Santa Rosa Care Center,,,,https://www.seniorly.com/assisted-living/arizona/prescott/santa-rosa-care-center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Foothills Rehabilitation Center,,,,https://www.seniorly.com/assisted-living/arizona/yuma/foothills-rehabilitation-center,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Sapphire Estates Rehab Centre,,,,https://www.seniorly.com/assisted-living/arizona/coolidge/sapphire-estates-rehab-centre,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Haven Of Yuma,,,,https://www.seniorly.com/assisted-living/arizona/yuma/haven-of-yuma,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Life Care Center Of Yuma,,,,https://www.seniorly.com/assisted-living/arizona/yuma/life-care-center-of-yuma,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Palm View Rehabilitation Care,,,,https://www.seniorly.com/assisted-living/arizona/yuma/palm-view-rehabilitation-care,"Assisted Living Home, Nursing Home",CARE_TYPE_SYNC_20250828_120246.csv
,Tbi Care,tbi-care,https://www.seniorly.com/assisted-living/arizona/phoenix/tbi-care,,https://www.seniorly.com/assisted-living/arizona/phoenix/tbi-care,"Assisted Living Community, Assisted Living Home, Independent Living, Memory Care, Nursing Home",SENIORLY_TYPES_IMPORT.csv
,Tbi Care,tbi-care-3,https://www.seniorly.com/assisted-living/arizona/gilbert/tbi-care-inc-gilbert,,https://www.seniorly.com/assisted-living/arizona/gilbert/tbi-care-inc-gilbert,"Assisted Living Community, Assisted Living Home, Independent Living, Memory Care, Nursing Home",SENIORLY_TYPES_IMPORT.csv
,Carlton Village 2,carlton-village-2,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-2,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-2,"Assisted Living Community, Assisted Living Home, Independent Living, Memory Care, Nursing Home",SENIORLY_TYPES_IMPORT.csv
,Carlton Village 1,carlton-village-1,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-1,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-1,"Assisted Living Community, Assisted Living Home, Independent Living, Memory Care, Nursing Home",SENIORLY_TYPES_IMPORT.csv
,Carlton Village 4,carlton-village-4,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-4,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-4,"Assisted Living Community, Assisted Living Home, Independent Living, Memory Care, Nursing Home",SENIORLY_TYPES_IMPORT.csv
,Carlton Village 6,carlton-village-6,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-6,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-6,"Assisted Living Community, Assisted Living Home, Independent Living, Memory Care, Nursing Home",SENIORLY_TYPES_IMPORT.csv
,Carlton Village 5,carlton-village-5,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-5,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-5,"Assisted Living Community, Assisted Living Home, Independent Living, Memory Care, Nursing Home",SENIORLY_TYPES_IMPORT.csv
,Carlton Village 8,carlton-village-8,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-8,,https://www.seniorly.com/assisted-living/arizona/tucson/carlton-village-8,"Assisted Living Community, Assisted Living Home, Independent Living, Memory Care, Nursing Home",SENIORLY_TYPES_IMPORT.csv
,Acacia Health Center,acacia-health-center,https://app.seniorplace.com/communities/show/52fd1227-cc7c-4778-b852-187223b33c53,https://app.seniorplace.com/communities/show/52fd1227-cc7c-4778-b852-187223b33c53,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Alta Mesa Health And Rehabilitation,alta-mesa-health-and-rehabilitation,https://app.seniorplace.com/communities/show/46885dc2-46fc-45c4-9c19-e1f3efed2a5d,https://app.seniorplace.com/communities/show/46885dc2-46fc-45c4-9c19-e1f3efed2a5d,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Beatitudes Campus,beatitudes-campus,https://app.seniorplace.com/communities/show/bf36039b-5db3-4d71-91bb-97419ad3b2b5,https://app.seniorplace.com/communities/show/bf36039b-5db3-4d71-91bb-97419ad3b2b5,,"Assisted Living Community, Independent Living, Memory Care, Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Bella Vita Health And Rehabilitation Center,bella-vita-health-and-rehabilitation-center,https://app.seniorplace.com/communities/show/b4684036-d219-4307-a699-1d1f474a09c2,https://app.seniorplace.com/communities/show/b4684036-d219-4307-a699-1d1f474a09c2,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Brookdale Santa Catalina,brookdale-santa-catalina,https://app.seniorplace.com/communities/show/a07bec5d-3485-4893-9fe1-15bbb79856ea,https://app.seniorplace.com/communities/show/a07bec5d-3485-4893-9fe1-15bbb79856ea,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Fellowship Square Phoenix,fellowship-square-phoenix,https://app.seniorplace.com/communities/show/4b03b395-c7f7-4756-8e96-fdff3ef57ea9,https://app.seniorplace.com/communities/show/4b03b395-c7f7-4756-8e96-fdff3ef57ea9,,"Independent Living, Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Freedom Plaza Care Center,freedom-plaza-care-center,https://app.seniorplace.com/communities/show/bd96af45-664b-4c21-9d77-b5118da331a7,https://app.seniorplace.com/communities/show/bd96af45-664b-4c21-9d77-b5118da331a7,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Friendship Village Of Tempe,friendship-village-of-tempe,https://app.seniorplace.com/communities/show/d9368866-3f24-468b-a714-484ef479a18d,https://app.seniorplace.com/communities/show/d9368866-3f24-468b-a714-484ef479a18d,,"Assisted Living Community, Memory Care, Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Good Samaritan Societyprescott Valley,good-samaritan-societyprescott-valley,https://app.seniorplace.com/communities/show/802a668d-09aa-4a66-97d7-32a35837575c,https://app.seniorplace.com/communities/show/802a668d-09aa-4a66-97d7-32a35837575c,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Handmaker Home For The Aging,handmaker-home-for-the-aging,https://app.seniorplace.com/communities/show/2c109815-5225-4cf6-b147-a1c8198797d4,https://app.seniorplace.com/communities/show/2c109815-5225-4cf6-b147-a1c8198797d4,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Haven Health Tucson,haven-health-tucson,https://app.seniorplace.com/communities/show/f0c95b89-2b85-4d51-99c1-ec7b0e973bd1,https://app.seniorplace.com/communities/show/f0c95b89-2b85-4d51-99c1-ec7b0e973bd1,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Haven Of Camp Verde,haven-of-camp-verde,https://app.seniorplace.com/communities/show/685fdf02-2fd9-4bda-9ecf-d5d6647aaad0,https://app.seniorplace.com/communities/show/685fdf02-2fd9-4bda-9ecf-d5d6647aaad0,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Haven Of Show Low,haven-of-show-low,https://app.seniorplace.com/communities/show/4da77069-ee6b-49ac-a770-e3c7513a35e3,https://app.seniorplace.com/communities/show/4da77069-ee6b-49ac-a770-e3c7513a35e3,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Immanuel Campus Of Care,immanuel-campus-of-care-2,https://app.seniorplace.com/communities/show/8af2b730-ca42-4365-bfdc-42bca17cca60,https://app.seniorplace.com/communities/show/8af2b730-ca42-4365-bfdc-42bca17cca60,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Maryland Gardens Post Acute,maryland-gardens-post-acute,https://app.seniorplace.com/communities/show/9d6f6166-e29a-4248-a7fb-8bc3bc1662cf,https://app.seniorplace.com/communities/show/9d6f6166-e29a-4248-a7fb-8bc3bc1662cf,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Providence Place At Glencroft,providence-place-at-glencroft,https://app.seniorplace.com/communities/show/64ac5526-7d9e-4829-9472-71acdf438821,https://app.seniorplace.com/communities/show/64ac5526-7d9e-4829-9472-71acdf438821,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Sierra Winds,sierra-winds,https://app.seniorplace.com/communities/show/471a4d75-f7b6-485e-9c96-8860c60f5efd,https://app.seniorplace.com/communities/show/471a4d75-f7b6-485e-9c96-8860c60f5efd,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Splendido At Rancho Vistoso,splendido-at-rancho-vistoso,https://app.seniorplace.com/communities/show/1549592b-1ccd-4436-90e2-ed8fc38b747f,https://app.seniorplace.com/communities/show/1549592b-1ccd-4436-90e2-ed8fc38b747f,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Springdale Village Healthcare,springdale-village-healthcare,https://app.seniorplace.com/communities/show/f28fef37-01c1-4268-933c-e089faa5b4c9,https://app.seniorplace.com/communities/show/f28fef37-01c1-4268-933c-e089faa5b4c9,,"Assisted Living Community, Independent Living, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Sun Health Grandview Care Center,sun-health-grandview-care-center,https://app.seniorplace.com/communities/show/6a0fee51-02c9-425d-a1a2-9c560969c69e,https://app.seniorplace.com/communities/show/6a0fee51-02c9-425d-a1a2-9c560969c69e,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Sun Health La Loma Assisted Living,sun-health-la-loma-assisted-living,https://app.seniorplace.com/communities/show/887a5d25-e495-4fcc-a04f-0a20d34199f4,https://app.seniorplace.com/communities/show/887a5d25-e495-4fcc-a04f-0a20d34199f4,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Sun Health La Loma Care Center,sun-health-la-loma-care-center,https://app.seniorplace.com/communities/show/161aa3fa-71e2-41d1-b72f-8f3ac93506a7,https://app.seniorplace.com/communities/show/161aa3fa-71e2-41d1-b72f-8f3ac93506a7,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Tempe Post Acute,tempe-post-acute,https://app.seniorplace.com/communities/show/de8fdcc3-779a-4caf-b802-3558809984a6,https://app.seniorplace.com/communities/show/de8fdcc3-779a-4caf-b802-3558809984a6,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,The Frontier House,the-frontier-house,https://app.seniorplace.com/communities/show/1485baf8-1cbd-4da8-bc82-6aabbdbedb0a,https://app.seniorplace.com/communities/show/1485baf8-1cbd-4da8-bc82-6aabbdbedb0a,,"Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,The Peaks Health Rehabilitation,the-peaks-health-rehabilitation,https://app.seniorplace.com/communities/show/2c65f840-0618-4b90-b0d8-51766c2ea7a5,https://app.seniorplace.com/communities/show/2c65f840-0618-4b90-b0d8-51766c2ea7a5,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,The Rehabilitation Center At The Palazzo,the-rehabilitation-center-at-the-palazzo,https://app.seniorplace.com/communities/show/89c855db-f703-4a1e-ab11-d00195494223,https://app.seniorplace.com/communities/show/89c855db-f703-4a1e-ab11-d00195494223,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Vi At Grayhawk A Vi And Plaza Companies Community,vi-at-grayhawk-a-vi-and-plaza-companies-community,https://app.seniorplace.com/communities/show/62063253-10ae-456a-a7e3-4021abde18f4,https://app.seniorplace.com/communities/show/62063253-10ae-456a-a7e3-4021abde18f4,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Vi At Silverstone A Vi And Plaza Companies Commun,vi-at-silverstone-a-vi-and-plaza-companies-commun,https://app.seniorplace.com/communities/show/a255cb84-a4d5-4b9b-9977-ea6f86fe4764,https://app.seniorplace.com/communities/show/a255cb84-a4d5-4b9b-9977-ea6f86fe4764,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Accelerate Skilled Nursing Rehab Lafayette,accelerate-skilled-nursing-rehab-lafayette,https://app.seniorplace.com/communities/show/2146663e-51c4-456f-ba1f-f2d330b3320a,https://app.seniorplace.com/communities/show/2146663e-51c4-456f-ba1f-f2d330b3320a,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Advanced Home Care And Hospice Of Coeur Dalene,advanced-home-care-and-hospice-of-coeur-dalene,https://app.seniorplace.com/communities/show/9f275fd8-1cd4-4970-884c-9932cced10e0,https://app.seniorplace.com/communities/show/9f275fd8-1cd4-4970-884c-9932cced10e0,,"Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Arbor View,arbor-view-2,https://app.seniorplace.com/communities/show/7acf57b0-00ed-410b-9481-5f32ef2fe0ba,https://app.seniorplace.com/communities/show/7acf57b0-00ed-410b-9481-5f32ef2fe0ba,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Aspen Home Care And Hospice,aspen-home-care-and-hospice,https://app.seniorplace.com/communities/show/f46ee66d-4c54-42c7-8e92-f428a931f1e1,https://app.seniorplace.com/communities/show/f46ee66d-4c54-42c7-8e92-f428a931f1e1,,"Nursing Home, Home Care",SENIORLY_CARE_TYPES_UPDATED.csv
,Avalon Care Centerbountiful,avalon-care-centerbountiful,https://app.seniorplace.com/communities/show/d3f85b78-43cd-410f-b61f-e187b537b012,https://app.seniorplace.com/communities/show/d3f85b78-43cd-410f-b61f-e187b537b012,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Avalon West Health Rehabilitation,avalon-west-health-rehabilitation,https://app.seniorplace.com/communities/show/07f3ba5e-0d08-4fc6-8fe8-8087d3d184cd,https://app.seniorplace.com/communities/show/07f3ba5e-0d08-4fc6-8fe8-8087d3d184cd,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Balfour At Littleton,balfour-at-littleton,https://app.seniorplace.com/communities/show/6ace30d8-12bf-41c2-bbc8-9f38582c6f87,https://app.seniorplace.com/communities/show/6ace30d8-12bf-41c2-bbc8-9f38582c6f87,,"Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Balfour At Longmont,balfour-at-longmont,https://app.seniorplace.com/communities/show/a63256a3-0caf-4791-8844-7a1cb88798ed,https://app.seniorplace.com/communities/show/a63256a3-0caf-4791-8844-7a1cb88798ed,,"Independent Living, Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Balfour Retirement Community,balfour-retirement-community,https://app.seniorplace.com/communities/show/695f2036-ba6e-4298-936a-cd26f9ba0e74,https://app.seniorplace.com/communities/show/695f2036-ba6e-4298-936a-cd26f9ba0e74,,"Independent Living, Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Bear Creek Senior Living Stellar Community,bear-creek-senior-living-stellar-community,https://app.seniorplace.com/communities/show/3fe4e4e9-0201-44b4-845a-ccfd9f46f590,https://app.seniorplace.com/communities/show/3fe4e4e9-0201-44b4-845a-ccfd9f46f590,,"Assisted Living Community, Independent Living, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Beatrice Hover Assisted Living Residence,beatrice-hover-assisted-living-residence,https://app.seniorplace.com/communities/show/46e8106e-678d-4b11-9ef0-3b01d003cfb0,https://app.seniorplace.com/communities/show/46e8106e-678d-4b11-9ef0-3b01d003cfb0,,"Independent Living, Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Bella Terra St George,bella-terra-st-george,https://app.seniorplace.com/communities/show/2c2731c4-2294-4002-ac53-ca17e328e7c6,https://app.seniorplace.com/communities/show/2c2731c4-2294-4002-ac53-ca17e328e7c6,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Bridgeview Estates Rcf,bridgeview-estates-rcf,https://app.seniorplace.com/communities/show/0406f818-bef2-43bd-b2ea-469529de4956,https://app.seniorplace.com/communities/show/0406f818-bef2-43bd-b2ea-469529de4956,,"Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Brookdale Greenwood Village,brookdale-greenwood-village,https://app.seniorplace.com/communities/show/55b425bf-061e-443e-bf8a-323d3b589a32,https://app.seniorplace.com/communities/show/55b425bf-061e-443e-bf8a-323d3b589a32,,"Assisted Living Community, Independent Living, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Brookdale Meridian Englewood,brookdale-meridian-englewood,https://app.seniorplace.com/communities/show/b6cc7b45-4bbe-40aa-b075-5d0e7bc5cc8a,https://app.seniorplace.com/communities/show/b6cc7b45-4bbe-40aa-b075-5d0e7bc5cc8a,,"Independent Living, Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Brookdale Meridian Lakewood,brookdale-meridian-lakewood,https://app.seniorplace.com/communities/show/06f1485b-e4bd-465c-b74c-c449a5bbd851,https://app.seniorplace.com/communities/show/06f1485b-e4bd-465c-b74c-c449a5bbd851,,"Independent Living, Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Brookdale Meridian Westland,brookdale-meridian-westland,https://app.seniorplace.com/communities/show/ddf9395a-39e3-4414-95d2-9c55ccf3bcb9,https://app.seniorplace.com/communities/show/ddf9395a-39e3-4414-95d2-9c55ccf3bcb9,,"Assisted Living Community, Independent Living, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Brookdale Skyline Ccrc,brookdale-skyline-ccrc,https://app.seniorplace.com/communities/show/0f70a2d2-c23e-47cd-9e47-313f4697c8e8,https://app.seniorplace.com/communities/show/0f70a2d2-c23e-47cd-9e47-313f4697c8e8,,"Assisted Living Community, Independent Living, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Brookdale Skylinealr,brookdale-skylinealr,https://app.seniorplace.com/communities/show/78f99160-1e37-4066-ad02-96e7d28a6057,https://app.seniorplace.com/communities/show/78f99160-1e37-4066-ad02-96e7d28a6057,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Canyon Rim Care Center,canyon-rim-care-center,https://app.seniorplace.com/communities/show/12121c8b-4a10-418f-9862-ccfc6b6b0f10,https://app.seniorplace.com/communities/show/12121c8b-4a10-418f-9862-ccfc6b6b0f10,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Cascades At Orchard Park,cascades-at-orchard-park,https://app.seniorplace.com/communities/show/407f9553-e0ae-485f-8c1e-bb0455fe2e6c,https://app.seniorplace.com/communities/show/407f9553-e0ae-485f-8c1e-bb0455fe2e6c,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Cascades At Riverwalk,cascades-at-riverwalk,https://app.seniorplace.com/communities/show/b5740806-afc7-4c71-9938-f1076343fed9,https://app.seniorplace.com/communities/show/b5740806-afc7-4c71-9938-f1076343fed9,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Caseys Pond Senior Living Ltc,caseys-pond-senior-living-ltc,https://app.seniorplace.com/communities/show/ac99505d-5ca7-4d34-898e-bb8668dbd6c6,https://app.seniorplace.com/communities/show/ac99505d-5ca7-4d34-898e-bb8668dbd6c6,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Castle Peak Assisted Living,castle-peak-assisted-living,https://app.seniorplace.com/communities/show/8f7ec4b0-297b-4f4c-a511-ad3aa9ef066b,https://app.seniorplace.com/communities/show/8f7ec4b0-297b-4f4c-a511-ad3aa9ef066b,,"Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Cedar Health And Rehabilitation,cedar-health-and-rehabilitation,https://app.seniorplace.com/communities/show/54d0a4ba-7d82-442d-b3db-282a1dbac368,https://app.seniorplace.com/communities/show/54d0a4ba-7d82-442d-b3db-282a1dbac368,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Center At Rock Creek,center-at-rock-creek,https://app.seniorplace.com/communities/show/424876bd-92af-469f-91fa-10fdf87749a7,https://app.seniorplace.com/communities/show/424876bd-92af-469f-91fa-10fdf87749a7,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Centre Ave Health Rehab,centre-ave-health-rehab,https://app.seniorplace.com/communities/show/c310038b-517c-43ae-884b-41b087aef7c1,https://app.seniorplace.com/communities/show/c310038b-517c-43ae-884b-41b087aef7c1,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Chateau At Sharmar Assisted Living,chateau-at-sharmar-assisted-living,https://app.seniorplace.com/communities/show/87daa80b-977b-4b1f-940a-f3310deba269,https://app.seniorplace.com/communities/show/87daa80b-977b-4b1f-940a-f3310deba269,,"Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,City Creek Post Acute,city-creek-post-acute,https://app.seniorplace.com/communities/show/586476e2-b2bf-4bda-9d47-c222cf2f51a1,https://app.seniorplace.com/communities/show/586476e2-b2bf-4bda-9d47-c222cf2f51a1,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Clermont Park Assisted Living,clermont-park-assisted-living,https://app.seniorplace.com/communities/show/6081fe88-8012-4c68-9a06-3f0ea1606ebe,https://app.seniorplace.com/communities/show/6081fe88-8012-4c68-9a06-3f0ea1606ebe,,"Independent Living, Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Columbine Commons Health And Rehab,columbine-commons-health-and-rehab,https://app.seniorplace.com/communities/show/5ad64b42-2109-455e-bd5a-c7dd0b3039fa,https://app.seniorplace.com/communities/show/5ad64b42-2109-455e-bd5a-c7dd0b3039fa,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Columbine West Health Rehab Facility,columbine-west-health-rehab-facility,https://app.seniorplace.com/communities/show/8a7a5c28-c5aa-4e40-8ea2-2b67a5c68ee3,https://app.seniorplace.com/communities/show/8a7a5c28-c5aa-4e40-8ea2-2b67a5c68ee3,,"Assisted Living Community, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Copper Ridge Health Care,copper-ridge-health-care,https://app.seniorplace.com/communities/show/f3923d22-79e0-4bf6-be91-60543a2b3825,https://app.seniorplace.com/communities/show/f3923d22-79e0-4bf6-be91-60543a2b3825,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Coral Desert Rehabilitation And Care,coral-desert-rehabilitation-and-care,https://app.seniorplace.com/communities/show/3eb14dbb-b8b3-4aa4-a1fe-08ea28b43ffd,https://app.seniorplace.com/communities/show/3eb14dbb-b8b3-4aa4-a1fe-08ea28b43ffd,,Nursing Home,SENIORLY_CARE_TYPES_UPDATED.csv
,Cove Of Cascadia The,cove-of-cascadia-the,https://app.seniorplace.com/communities/show/f9e26afc-80c8-4d26-b79e-8fe35652a41c,https://app.seniorplace.com/communities/show/f9e26afc-80c8-4d26-b79e-8fe35652a41c,,"Assisted Living Community, Memory Care, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
,Covenant Living Of Colorado,covenant-living-of-colorado,https://app.seniorplace.com/communities/show/535f4b88-e79c-4050-9449-ba2763300111,https://app.seniorplace.com/communities/show/535f4b88-e79c-4050-9449-ba2763300111,,"Assisted Living Community, Independent Living, Nursing Home",SENIORLY_CARE_TYPES_UPDATED.csv
