ID,Title,website
7894,Grace Assisted Living,https://app.seniorplace.com/communities/show/aa715d8c-e818-49d3-bc81-7dac22c3a14f
7926,Granite Gate Senior Living,https://app.seniorplace.com/communities/show/98bac21b-dc2a-4226-89bf-874f7da40487
11102,Granite Gate Senior Living,https://www.seniorly.com/assisted-living/arizona/prescott/granite-gate-senior-living
13312,Greenwood Manor,https://app.seniorplace.com/communities/show/662c7722-87bd-45dd-adb9-9483e25224ae
13314,Greenwood Manor,https://app.seniorplace.com/communities/show/5bb637bb-8cb4-4657-bec4-9ddafac23cf6
7956,Hacienda De Luna Assisted Living,https://app.seniorplace.com/communities/show/494945ce-0c34-46ec-8a13-7082a4d70fb0
7958,Hacienda De Luna Assisted Living,https://app.seniorplace.com/communities/show/fbd8c6b3-a5a3-4167-a775-61176b55122b
7954,Hacienda De Luna Assisted Living,https://app.seniorplace.com/communities/show/4154e265-bcd4-431a-8e5f-fb05a22e8f05
10354,Hacienda Del Rey,https://www.seniorly.com/assisted-living/arizona/litchfield-park/hacienda-del-rey
7960,Hacienda Del Rey,https://app.seniorplace.com/communities/show/87592fb1-dac5-416e-8135-e8fc885dce0d
7965,Halynas Care,https://www.seniorly.com/assisted-living/arizona/phoenix/halyna-s-care
7967,Halynas Care,https://app.seniorplace.com/communities/show/eda5737c-b7fb-4f08-aaec-9b98e3892626
10602,Harmony Adult Living Solution,https://www.seniorly.com/assisted-living/arizona/san-tan-valley/harmony-adult-living-solution
7987,Harmony Adult Living Solution,https://app.seniorplace.com/communities/show/3ec7c630-3dec-4231-8d3a-1ac0a3ef9889
13325,Harmony Care Assisted Living,https://app.seniorplace.com/communities/show/c3fadab7-8958-4f06-be34-939e431cfdb1
7989,Harmony Care Assisted Living,https://app.seniorplace.com/communities/show/5738ae65-c0a1-4665-bdd0-bfbfc9722afd
7999,Harvest At Queen Creek,https://app.seniorplace.com/communities/show/2f19f219-84d5-4a6e-87c3-aeecc50a33ef
8000,Harvest At Queen Creek,https://app.seniorplace.com/communities/show/f188ab52-d62a-4b24-9d70-51f52a9cea7d
8015,Haven Springs At North Phoenix,https://app.seniorplace.com/communities/show/064f1a1c-9800-4857-bd01-54d2ad7ca270
8016,Haven Springs At North Phoenix,https://app.seniorplace.com/communities/show/27dac9cc-b86b-45b8-818a-141f310c55e1
8026,Hazelwood Manor Assisted Living,https://app.seniorplace.com/communities/show/92beb47c-88b7-481e-99ee-f60f8577dcf2
11017,Hazelwood Manor Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/hazelwood-manor-assisted-living
11065,Healing Gardens Assisted Living Care Home,https://www.seniorly.com/assisted-living/arizona/phoenix/healing-gardens-assisted-living-care-home-llc
10571,Healing Gardens Assisted Living Care Home,https://www.seniorly.com/assisted-living/arizona/tempe/healing-gardens-assisted-living-care-home
13368,Healthcare Resort Of Colorado Springs The,https://app.seniorplace.com/communities/show/9464a4e4-f289-4702-8bb6-e1a6855de4fc
13370,Healthcare Resort Of Colorado Springs The,https://app.seniorplace.com/communities/show/588cdfb7-54e7-4a1b-93cc-8d8834e5e95f
8036,Heaven Can Wait,https://app.seniorplace.com/communities/show/8c3ea156-98da-41ed-b5a1-e14bb9c12152
10897,Heaven Can Wait,https://www.seniorly.com/assisted-living/arizona/laveen/heaven-can-wait
13399,Heritage Home,https://app.seniorplace.com/communities/show/e021444b-a0ad-4ddb-b498-3477ef7e85a1
13397,Heritage Home,https://app.seniorplace.com/communities/show/3e0dd2b5-ac58-4f20-a042-49b2f08bc6b6
8073,Heritage Village Assisted Living,https://app.seniorplace.com/communities/show/67bf5711-23ff-451a-b6d0-3b5607c437bf
10312,Heritage Village Assisted Living,https://www.seniorly.com/assisted-living/arizona/mesa/heritage-village-6-llc
11117,Hidden Oasis,https://www.seniorly.com/assisted-living/arizona/prescott-valley/hidden-oasis-llc
11116,Hidden Oasis,https://www.seniorly.com/assisted-living/arizona/prescott-valley/hidden-oasis
13414,Hidden Valley Assisted Living,https://app.seniorplace.com/communities/show/9ac66aae-84be-4b59-b570-14c9f9a3dc89
8078,Hidden Valley Assisted Living,https://app.seniorplace.com/communities/show/30cf17be-fafd-4c89-9659-09ce8dd3c911
8096,Higley House Care Home,https://www.seniorly.com/assisted-living/arizona/gilbert/higley-house-care-home-llc
8094,Higley House Care Home,https://app.seniorplace.com/communities/show/e6cfdd21-5039-495d-88fe-777c67571861
13467,Holladay Home For The Elderly,https://app.seniorplace.com/communities/show/8193542e-500e-475a-b7ca-b5d377b3fb41
13465,Holladay Home For The Elderly,https://app.seniorplace.com/communities/show/f185d14a-66e7-4582-be23-c63353c8db4f
8128,Home Sweet Home,https://app.seniorplace.com/communities/show/0b5035e8-f043-4851-9d72-b9bac9f17d0d
10345,Home Sweet Home,https://www.seniorly.com/assisted-living/arizona/mesa/home-sweet-home-mesa
8135,Hope Assisted Living,https://app.seniorplace.com/communities/show/fb5203ca-90bc-44f9-b653-f0aceca44793
10715,Hope Assisted Living,https://www.seniorly.com/assisted-living/arizona/glendale/hope-assisted-living-home-llc
8136,Hope Care Assisted Living,https://app.seniorplace.com/communities/show/093259cb-3411-428d-8c25-9d0bb3466b7c
8138,Hope Care Assisted Living,https://app.seniorplace.com/communities/show/5317f84a-251a-4425-87e7-da725078f682
8142,Hope Haven Assisted Living,https://app.seniorplace.com/communities/show/4dfd92d1-51a8-4ae2-a69d-2bcd096afa3b
10874,Hope Haven Assisted Living,https://www.seniorly.com/assisted-living/arizona/kingman/hope-haven-assisted-living-home
8152,House Of Butterfly Assisted Living,https://app.seniorplace.com/communities/show/011f81b7-41ef-4f83-95d7-3d0e70270902
8154,House Of Butterfly Assisted Living,https://app.seniorplace.com/communities/show/27f0ab2f-ad7b-445e-a18b-68c7ee2c4c4d
8156,House Of Butterfly Assisted Living,https://app.seniorplace.com/communities/show/0c42d9f8-b181-43f0-a4e2-524b7c6f4ccf
8162,House Of Prayer,https://app.seniorplace.com/communities/show/caa547aa-517b-4c28-a18e-63550a4fc4d9
11160,House Of Prayer,https://www.seniorly.com/assisted-living/arizona/tucson/house-of-prayer-inc
8167,Houston Creek Assisted Living,https://app.seniorplace.com/communities/show/40983b08-c589-498b-805f-2c55370984ff
11098,Houston Creek Assisted Living,https://www.seniorly.com/assisted-living/arizona/payson/houston-creek-assisted-living-llc
8172,Hummingbird Assisted Living,https://app.seniorplace.com/communities/show/406f5973-fdf5-408a-b5c4-4f672cb9de2b
11172,Hummingbird Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/hummingbird-assisted-living-home
8190,Immaculate Heart Of Mary Assisted Living,https://app.seniorplace.com/communities/show/53e6f808-d131-4aa6-8df5-8fc059ebc2e1
8192,Immaculate Heart Of Mary Assisted Living,https://app.seniorplace.com/communities/show/1837fbff-8897-403b-9b9b-fd31c3a6ce0a
8194,Immaculate Heart Of Mary Assisted Living,https://app.seniorplace.com/communities/show/a4510c65-144e-4544-893c-3aeed512ab5c
8198,Immanuel Campus Of Care,https://app.seniorplace.com/communities/show/8af2b730-ca42-4365-bfdc-42bca17cca60
8196,Immanuel Campus Of Care,https://app.seniorplace.com/communities/show/951ba43a-27f7-4019-8e08-3ad7214994ea
10400,In Angel Arms,https://www.seniorly.com/assisted-living/arizona/buckeye/in-angel-arms-llc
8205,In Angel Arms,https://app.seniorplace.com/communities/show/9bf7f600-dd1b-466c-a2f5-14eb97c87812
8229,Inspirations Of Tempe,https://app.seniorplace.com/communities/show/ee729ee8-c473-4640-b68e-4b9a98531c86
10434,Inspirations Of Tempe,https://www.seniorly.com/assisted-living/arizona/tempe/inspirations-of-tempe
8269,Jolley Family Assisted Living,https://www.seniorly.com/assisted-living/arizona/buckeye/jolley-family-assisted-living-llc
8268,Jolley Family Assisted Living,https://app.seniorplace.com/communities/show/1a42cb60-860a-4334-9967-3613a41d9757
8277,Joy Care Assisted Living,https://app.seniorplace.com/communities/show/bcdc40a3-670e-4d8f-a4b8-6074f39a0668
8279,Joy Care Assisted Living,https://app.seniorplace.com/communities/show/2fb23bde-8643-4a71-9a8d-619a09ddba9a
8289,Jr Caring Hearts,https://app.seniorplace.com/communities/show/44734d32-6a11-4737-9ab3-e9a076d98916
11127,Jr Caring Hearts,https://www.seniorly.com/assisted-living/arizona/sierra-vista/jr-caring-hearts
8316,Kindred Homes Yuma,https://www.seniorly.com/assisted-living/arizona/yuma/kindred-homes-yuma-llc
8317,Kindred Homes Yuma,https://app.seniorplace.com/communities/show/d2975125-75f9-4ee3-8f34-00b2bbd4708d
13586,Kingston Residence Of Santa Fe,https://app.seniorplace.com/communities/show/c8dcbf84-83b1-4ef5-bf03-4efa06f66b66
13584,Kingston Residence Of Santa Fe,https://app.seniorplace.com/communities/show/48142078-f30f-4d19-8d36-32b98d22a4d1
8322,Kiran Manor,https://app.seniorplace.com/communities/show/3e050fd8-0ba9-4499-80ea-63260008d5b1
10494,Kiran Manor,https://www.seniorly.com/assisted-living/arizona/chandler/kiran-manor
8329,Kleins Home Care,https://app.seniorplace.com/communities/show/6f70ce45-6fb9-45e4-a2cb-68cc8549ec20
8327,Kleins Home Care,https://app.seniorplace.com/communities/show/70a1714a-e21c-403e-8405-4f7f917f5255
8356,La Sonora At Dove Mountain,https://app.seniorplace.com/communities/show/14fe4d80-91b6-4a82-9ecb-4439a721be09
10907,La Sonora At Dove Mountain,https://www.seniorly.com/assisted-living/arizona/marana/la-sonora-at-dove-mountain
8368,Lakeview Assisted Living,https://www.seniorly.com/assisted-living/arizona/glendale/lakeview-assisted-living
8370,Lakeview Assisted Living,https://www.seniorly.com/assisted-living/arizona/mesa/lakeview-assisted-living-home-llc
8395,Laurel I Al,https://app.seniorplace.com/communities/show/d169dd6c-d59b-430d-9902-9a66ed790fda
8397,Laurel I Al,https://app.seniorplace.com/communities/show/e25f65fb-9bf8-4cfd-81e8-bdd53d1e6dcd
8409,Legacy Assisted Living,https://app.seniorplace.com/communities/show/26ae2419-321d-48b0-9abf-e62de9ce79a5
8411,Legacy Assisted Living,https://app.seniorplace.com/communities/show/f99a8493-ae53-44a3-948e-4edf6f92554f
10353,Legacy House Of Avondale,https://www.seniorly.com/assisted-living/arizona/avondale/legacy-house-avondale
8419,Legacy House Of Avondale,https://app.seniorplace.com/communities/show/ad37ad02-eb52-4687-9746-36f009dfe940
13659,Legacy Village Of Provo,https://app.seniorplace.com/communities/show/2e2d11b4-0cd2-477c-86a3-fdffcb2a0ac6
13657,Legacy Village Of Provo,https://app.seniorplace.com/communities/show/bca372f0-7c9a-4e04-856f-981699c01f38
8433,Legends Senior Living,https://app.seniorplace.com/communities/show/4321edc1-c05d-4e4d-82b7-013c83fca3b2
8435,Legends Senior Living,https://app.seniorplace.com/communities/show/8d6907c3-883a-43fb-9f57-883c1db620e0
8437,Legends Senior Living,https://app.seniorplace.com/communities/show/abab3747-d2b4-4fcd-af6a-f0d45c06c8db
8476,Lifestream At Youngtown,https://app.seniorplace.com/communities/show/49aa689d-452f-4c3f-bf64-2c569a0803c4
8477,Lifestream At Youngtown,https://www.seniorly.com/assisted-living/arizona/youngtown/lifestream-at-youngtown
10379,Litchfield Terrace Assisted Living,https://www.seniorly.com/assisted-living/arizona/litchfield-park/litchfield-terrace-assisted-living-home
8492,Litchfield Terrace Assisted Living,https://app.seniorplace.com/communities/show/ea0fafab-aad9-4e1c-bb08-e20e5e4b65b7
8512,Los Alamos Assisted Living,https://app.seniorplace.com/communities/show/7d42d838-84f8-40db-a739-61dce8c056b8
13726,Los Alamos Assisted Living,https://app.seniorplace.com/communities/show/691e057d-4069-4dde-bff4-4574ea34b98c
13749,Mackenzie Place Colorado Springs,https://app.seniorplace.com/communities/show/c76b9e7b-c54d-41bc-907e-ac8c31c597a4
13751,Mackenzie Place Colorado Springs,https://app.seniorplace.com/communities/show/fe61b127-63b5-452e-90de-9d0663d2bc2b
10465,Magic Touch Adult Care,https://www.seniorly.com/assisted-living/arizona/chandler/magic-touch-adult-care
8569,Magic Touch Adult Care,https://app.seniorplace.com/communities/show/6a1a3c95-2586-42f2-9f5e-1068e8cfe76d
10995,Maravilla Scottsdale,https://www.seniorly.com/assisted-living/arizona/scottsdale/maravilla-scottsdale
8590,Maravilla Scottsdale,https://app.seniorplace.com/communities/show/d031b362-3994-468e-8095-31fedef2df56
8635,Mary Grace Care Home,https://app.seniorplace.com/communities/show/2cd9e2a2-1d6b-4a50-9229-d8802ebf87ec
8634,Mary Grace Care Home,https://www.seniorly.com/assisted-living/arizona/mesa/mary-grace-care-home
8632,Mary Petes Assisted Living,https://www.seniorly.com/assisted-living/arizona/tucson/mary-pete-s-assisted-living
8630,Mary Petes Assisted Living,https://app.seniorplace.com/communities/show/cc140db1-452b-420d-9540-fe4560263637
8662,Mayfair Eden Homes,https://app.seniorplace.com/communities/show/fd6c2265-0d97-4d8e-a834-51f58f41a023
8660,Mayfair Eden Homes,https://app.seniorplace.com/communities/show/20d3bac4-ae3e-436e-8738-7fa193c831c1
8664,Mayfair Eden Homes,https://app.seniorplace.com/communities/show/03262afa-bace-410a-a6f0-441dc31242e8
8686,Mercys Care Home I,https://app.seniorplace.com/communities/show/1926d343-1a4b-4ca3-8482-43d70c9f17a5
10512,Mercys Care Home I,https://www.seniorly.com/assisted-living/arizona/chandler/mercy-s-care-home-i
8701,Metropolitan Assisted Living,https://app.seniorplace.com/communities/show/049811ac-4ef5-43d6-b37f-a58068d25d58
8703,Metropolitan Assisted Living,https://app.seniorplace.com/communities/show/c9904461-be0a-4c7f-b561-d80639bfc5fd
13830,Millbrook Homes,https://app.seniorplace.com/communities/show/35985fa5-3a24-45be-aba2-22952ec17ed5
13828,Millbrook Homes,https://app.seniorplace.com/communities/show/4bab050e-e2a2-4193-860a-382b327b6db2
10613,Mingus Terrace Assisted Living,https://www.seniorly.com/assisted-living/arizona/cottonwood/mingus-terrace-assisted-living-home
8707,Mingus Terrace Assisted Living,https://app.seniorplace.com/communities/show/91209b4a-0a5c-4a30-a72d-fb4295edd259
8713,Miramonte Alh,https://app.seniorplace.com/communities/show/111ce1e6-006b-4904-a407-6032fc56ab49
8715,Miramonte Alh,https://www.seniorly.com/assisted-living/arizona/glendale/miramonte-alh
8721,Mom And Dad Place,https://www.seniorly.com/assisted-living/arizona/tucson/mom-and-dad-place-llc-tucson
8723,Mom And Dad Place,https://app.seniorplace.com/communities/show/7c96bf6e-63a8-429f-a2e1-54e1afa572c6
10541,Monte Manor Assisted Living,https://www.seniorly.com/assisted-living/arizona/mesa/monte-manor-assisted-living
8733,Monte Manor Assisted Living,https://app.seniorplace.com/communities/show/ced4f933-eed3-44d2-9825-a5cd9ee0acb5
8749,Morningstar At Arcadia,https://app.seniorplace.com/communities/show/1ad6edea-7e30-40d4-9687-2619748c8472
10994,Morningstar At Arcadia,https://www.seniorly.com/assisted-living/arizona/phoenix/morningstar-at-arcadia
8755,Morningstar Of Fountain Hills,https://app.seniorplace.com/communities/show/4b3cc668-9f76-457b-ae03-94094ee30eea
10668,Morningstar Of Fountain Hills,https://www.seniorly.com/assisted-living/arizona/fountain-hills/morning-star-of-fountain-hills
8767,Mountain Care Of Snowflake,https://app.seniorplace.com/communities/show/904507d6-2c8a-49d1-a858-f880d40592e8
8769,Mountain Care Of Snowflake,https://app.seniorplace.com/communities/show/654f4dac-61c5-4d04-9226-24ebdadff364
10688,Mountain View Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/mountain-view-assisted-living-scottsdale
13916,Mountain View Assisted Living,https://app.seniorplace.com/communities/show/b2bbc030-dc96-4a7d-957b-8f89fee83e76
8780,Mountain View Carehome,https://app.seniorplace.com/communities/show/37c07cf1-f1ed-4414-9d1a-52178fbe3537
8781,Mountain View Carehome,https://www.seniorly.com/assisted-living/arizona/mesa/golden-years-care-home-llc-mesa
13922,Mountain View Manor,https://app.seniorplace.com/communities/show/be299dcc-9c4f-4259-884f-4ebeccec6f1b
11113,Mountain View Manor,https://www.seniorly.com/assisted-living/arizona/prescott/mountain-view-manor
13939,Neurorestorative,https://app.seniorplace.com/communities/show/434e4dda-86e2-4ee1-ab79-ca7558f0e301
13937,Neurorestorative,https://app.seniorplace.com/communities/show/664db94e-5fed-4f46-bea8-e36448c556ad
10544,New Beginnings,https://www.seniorly.com/assisted-living/arizona/gilbert/new-beginnings-gilbert
13941,New Beginnings,https://app.seniorplace.com/communities/show/c46e8dc2-a900-4e85-9100-932c17e17672
8812,New Reflections Adult Care Home,https://app.seniorplace.com/communities/show/1b6a5acd-0698-41dc-a137-f754883bb6f5
10719,New Reflections Adult Care Home,https://www.seniorly.com/assisted-living/arizona/glendale/new-reflections-adult-care-home
10966,Normandel Place,https://www.seniorly.com/assisted-living/arizona/tucson/normandel-place-llc
8822,Normandel Place,https://app.seniorplace.com/communities/show/ddf94083-ab1b-4628-b655-ae0233aa7374
13965,Northglenn Heights Assisted Living Community,https://app.seniorplace.com/communities/show/53b436e6-b99a-4393-9cd7-f51ee2fc7d9f
13964,Northglenn Heights Assisted Living Community,https://app.seniorplace.com/communities/show/82115bf8-1796-46a8-a1f4-743fbfe09bca
8869,Oak Haven Assisted Living,https://app.seniorplace.com/communities/show/876db77e-2a0c-4118-b9a8-83d13373d3bf
8867,Oak Haven Assisted Living,https://app.seniorplace.com/communities/show/8cb7cb50-0646-4c80-b4c6-4439fd455060
11011,Oakbrook Assisted Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/oakbrook-assisted-living
8871,Oakbrook Assisted Living,https://app.seniorplace.com/communities/show/cacfa1a3-a721-4198-a35f-3cc461a8ca1d
8907,Orange Grove Senior Care,https://app.seniorplace.com/communities/show/e04b11b2-5f36-424b-97b2-404feecf775b
8905,Orange Grove Senior Care,https://app.seniorplace.com/communities/show/08f91a23-8e3c-487a-a469-32fb72a1d5ad
11099,Ordinary Lifestyles,https://www.seniorly.com/assisted-living/arizona/payson/ordinary-lifestyles
8919,Ordinary Lifestyles,https://app.seniorplace.com/communities/show/c5daf141-c42a-4c32-8c68-526bf880bf32
8925,Ordinary Lifestyles Iv,https://app.seniorplace.com/communities/show/f4bf69e3-ad8f-462f-b79f-786c56860f30
8923,Ordinary Lifestyles Iv,https://app.seniorplace.com/communities/show/e58f08f6-ea1c-4153-877c-a06d74eea839
8941,Page Springs Living,https://app.seniorplace.com/communities/show/572061a2-7df7-4801-b3bd-d95592554671
8942,Page Springs Living,https://www.seniorly.com/assisted-living/arizona/cornville/page-springs-living-cornville
10619,Page Springs Living,https://www.seniorly.com/assisted-living/arizona/cornville/page-springs-living
8958,Paradise Assisted Living,https://app.seniorplace.com/communities/show/d87812bb-b3b0-450a-bb63-0a06de11fdd3
8956,Paradise Assisted Living,https://app.seniorplace.com/communities/show/40a65df7-b879-4e2e-bb99-1883569eaca6
8974,Paradise Living Centers Camelback,https://app.seniorplace.com/communities/show/71341da0-7a69-40cb-9611-ca0ff4554dfa
8970,Paradise Living Centers Camelback,https://app.seniorplace.com/communities/show/7e1a81e4-d8f8-409a-8913-dce493a753f0
8972,Paradise Living Centers Camelback,https://app.seniorplace.com/communities/show/258ea158-a29e-4a9c-8751-5ea3e8807565
8998,Park Senior Villas At Goodyear,https://app.seniorplace.com/communities/show/017ab033-fc9f-4882-b900-a0eb33c1b09e
9000,Park Senior Villas At Goodyear,https://app.seniorplace.com/communities/show/ce46b839-d157-4c68-b7e0-b2df37cad9c6
9020,Park Senior Villas At La Canada Villa A,https://app.seniorplace.com/communities/show/a3600bf9-5d5a-43d1-8801-8a9fd1b0302f
9022,Park Senior Villas At La Canada Villa A,https://app.seniorplace.com/communities/show/b90c1455-7f2a-42dc-a561-0ee314822892
9024,Park Senior Villas At La Canada Villa B,https://app.seniorplace.com/communities/show/1a099df9-ddfe-4b18-b3a1-f76084852d19
9026,Park Senior Villas At La Canada Villa B,https://app.seniorplace.com/communities/show/42d35da7-566f-4e15-9e2a-ed414779f7fe
9028,Park Senior Villas At La Canada Villa C,https://app.seniorplace.com/communities/show/cc92d16c-0ad7-40ae-a52d-aad2ea035c55
9030,Park Senior Villas At La Canada Villa C,https://app.seniorplace.com/communities/show/9b73b732-3c29-4699-af2e-a6a6c9c038c5
9032,Park Senior Villas At La Canada Villa D,https://app.seniorplace.com/communities/show/18895e3e-0837-405b-8cd4-6b6bd3abf4ce
9034,Park Senior Villas At La Canada Villa D,https://app.seniorplace.com/communities/show/adcd2105-29be-4d1c-8361-aa04c8553c80
9036,Park Senior Villas At La Canada Villa F,https://app.seniorplace.com/communities/show/c0aa80b7-50b2-4fea-b819-85bb7d344324
9038,Park Senior Villas At La Canada Villa F,https://app.seniorplace.com/communities/show/78f9e9b3-e23a-4e63-a421-c602dcae5b03
9044,Park Senior Villas At La Canada Villa I,https://app.seniorplace.com/communities/show/87602c58-fefc-4154-9b31-75859cf00c2f
9046,Park Senior Villas At La Canada Villa I,https://app.seniorplace.com/communities/show/2b1daee6-d6b6-44cc-867b-eec8fb7c7300
9052,Park Senior Villas At La Canada Villa L,https://app.seniorplace.com/communities/show/3b010c70-7f85-4b2e-81ec-149185689dde
9054,Park Senior Villas At La Canada Villa L,https://app.seniorplace.com/communities/show/55a863fb-5bc4-4eda-8037-a2884c5eca23
11092,Pathways Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/pathways-assisted-living-phoenix
9082,Pathways Assisted Living,https://app.seniorplace.com/communities/show/a4135b47-a604-48d1-9aec-a4859696c1fc
10320,Peaceful And Comfort Assisted Living,https://www.seniorly.com/assisted-living/arizona/mesa/peaceful-and-comfort-assisted-living-home
9084,Peaceful And Comfort Assisted Living,https://app.seniorplace.com/communities/show/bfe1b9fa-23b4-4b18-ad95-81d7fcadbc03
9123,Petradi Green Diamond Group Home,https://app.seniorplace.com/communities/show/5bf28a3d-673c-43ce-9d5c-715aeced348a
9121,Petradi Green Diamond Group Home,https://app.seniorplace.com/communities/show/472ee2c7-cdd2-4a90-b917-caf3b52f8025
9178,Prestige Home,https://app.seniorplace.com/communities/show/b02c9120-c318-4fc4-8a69-2e8532299e36
9182,Prestige Home,https://app.seniorplace.com/communities/show/93fb4ad5-22a7-41ce-ab42-1859296ee8ba
9216,Queen Of Hearts,https://app.seniorplace.com/communities/show/67dea3b4-2f54-49a4-bc01-a11e47a22316
9214,Queen Of Hearts,https://app.seniorplace.com/communities/show/62abcb18-b92e-47f3-ac80-a0f4a3a98cdc
9226,Rainbow Acres,https://app.seniorplace.com/communities/show/7331686b-9e7d-4373-82a9-e3da5ca75563
10407,Rainbow Acres,https://www.seniorly.com/assisted-living/arizona/camp-verde/rainbow-acres
9250,Reflections At Fellowship Square Mesa,https://app.seniorplace.com/communities/show/97ffc74f-5145-4330-898b-45c75d878055
10322,Reflections At Fellowship Square Mesa,https://www.seniorly.com/assisted-living/arizona/mesa/reflections-at-fellowship-square-mesa
9258,Renatas Home For The Elderly,https://app.seniorplace.com/communities/show/514dccc8-8d16-4e1a-9633-7b99e5b3ebd8
9260,Renatas Home For The Elderly,https://app.seniorplace.com/communities/show/b7a5236d-7e26-41fd-972d-ba7b7beb8ccb
10593,Renatas Home For The Elderly,https://www.seniorly.com/assisted-living/arizona/queen-creek/renata-s-home-for-the-elderly
10597,Renatas Home For The Elderly 2,https://www.seniorly.com/assisted-living/arizona/queen-creek/renata-s-home-for-the-elderly-2-inc
9262,Renatas Home For The Elderly 2,https://app.seniorplace.com/communities/show/d62f3ca8-19af-4a10-bd9b-94fea45acfb3
10636,Ridges At Peoria,https://www.seniorly.com/assisted-living/arizona/peoria/ridges-at-peoria-senior-living
9280,Ridges At Peoria,https://app.seniorplace.com/communities/show/6265161f-1a89-4121-b93a-a049d215e827
9293,River Valley Estates,https://app.seniorplace.com/communities/show/b1d63c2d-8763-4d7e-8980-64ad7cb441d7
11218,River Valley Estates,https://www.seniorly.com/assisted-living/arizona/yuma/river-valley-estates
14195,Rmcc,https://app.seniorplace.com/communities/show/3aae42c3-0a18-4f00-b34d-0becee5a140a
14191,Rmcc,https://app.seniorplace.com/communities/show/543ec284-be12-4b59-b6fa-bac4f165ef97
14193,Rmcc,https://app.seniorplace.com/communities/show/17be9f2f-638f-488f-bbeb-aa96682a7d9b
14251,Rose Of Sharon,https://app.seniorplace.com/communities/show/fcf89b5f-8af5-4d52-9b88-1fbb77845cfc
14250,Rose Of Sharon,https://app.seniorplace.com/communities/show/f2c46d0a-8f56-4b77-b650-620101a3e6ae
10652,Royal Oaks Assisted Living Center,https://www.seniorly.com/assisted-living/arizona/sun-city/royal-oaks-assisted-living-center
9335,Royal Oaks Assisted Living Center,https://app.seniorplace.com/communities/show/226be915-ecbe-4853-8416-a8be700582d8
9351,Sage House 35Th,https://app.seniorplace.com/communities/show/69463c10-3dfc-404b-b32f-3ed0c45b3730
9353,Sage House 35Th,https://app.seniorplace.com/communities/show/6c898b3b-2c5c-452d-aa60-8a24102545d0
9400,Saragosa Mc Assisted Living,https://app.seniorplace.com/communities/show/4b01b4f8-70ea-48d3-8e8d-50e7e2f1afcf
9399,Saragosa Mc Assisted Living,https://app.seniorplace.com/communities/show/82372d11-5877-4e9a-a1e7-535582e0b80f
9441,Senior Paradise Living,https://app.seniorplace.com/communities/show/225226d3-b75e-424c-a56c-6dbb98477609
11026,Senior Paradise Living,https://www.seniorly.com/assisted-living/arizona/scottsdale/senior-paradise-living
10885,Serenity Assisted Living,https://www.seniorly.com/assisted-living/arizona/lake-havasu-city/serenity-assisted-living-lake-havasu-city
9463,Serenity Assisted Living,https://app.seniorplace.com/communities/show/232d57ea-5728-41e1-96aa-70152e990b32
14352,Serenity At Woodlands,https://app.seniorplace.com/communities/show/3851e760-8fa4-43a3-bf22-604a75dad219
14354,Serenity At Woodlands,https://app.seniorplace.com/communities/show/f8f7ec2f-93e8-4d55-b0d7-c936bf296d0b
9492,Shepherd Hills Senior Care,https://app.seniorplace.com/communities/show/b6fc7cbc-9eac-4aeb-9477-9d6ac2d3f0b9
9493,Shepherd Hills Senior Care,https://app.seniorplace.com/communities/show/d93f0c6c-3e69-400e-b949-5cb058cc0a1c
11158,Shepherd Hills Senior Care,https://www.seniorly.com/assisted-living/arizona/tucson/shepherd-hills-senior-care
9503,Sheridan Garden Assisted Living,https://app.seniorplace.com/communities/show/38ad531c-0a1a-4d4a-b5f2-fa2beca94093
10382,Sheridan Garden Assisted Living,https://www.seniorly.com/assisted-living/arizona/phoenix/sheridan-garden-assisted-living-home
9501,Sheridan Garden Assisted Living,https://app.seniorplace.com/communities/show/d87d1222-b8db-4179-a765-fe53a385293b
9499,Sheridan Garden Assisted Living,https://app.seniorplace.com/communities/show/942d60ed-5d01-4a33-a140-d0e5114ef785
9497,Sheridan Garden Assisted Living,https://www.seniorly.com/assisted-living/arizona/glendale/sheridan-garden-assisted-living
9536,Silver Creek Leisure Living,https://app.seniorplace.com/communities/show/6827ba04-bfbb-451a-9aab-f70ddbf79133
9534,Silver Creek Leisure Living,https://app.seniorplace.com/communities/show/46ce0cba-1790-4e19-995d-0838dee44a12
10405,Silver Creek Leisure Living,https://www.seniorly.com/assisted-living/arizona/bullhead-city/silver-creek-leisure-living
14429,Solange At Apple Tree,https://app.seniorplace.com/communities/show/e6f1e886-89dc-45ca-8dc8-46cdefa4b6ac
14431,Solange At Apple Tree,https://app.seniorplace.com/communities/show/af09a497-87fa-459a-b1ed-6b4dbbef32d4
14456,Solstice Senior Living At Sandy,https://app.seniorplace.com/communities/show/794418c5-bae7-443c-b615-af2d6b9aa7c7
14458,Solstice Senior Living At Sandy,https://app.seniorplace.com/communities/show/b20a9c1e-e249-4ac6-b83b-59f93b282103
9595,Spring Days Adult Care Home,https://app.seniorplace.com/communities/show/c85a887c-5fb1-4dbe-b106-ad63f6f667f3
